Player,income,adj_income,season
CJ Watson,5000000,6392716,2016
CJ Wilcox,1159680,1482701,2016
Cameron Bairstow,845059,1080444,2016
Cameron Payne,2021520,2584600,2016
Carl Landry,6750000,8630166,2016
Carmelo Anthony,22875000,29246676,2016
Caron Butler,1499187,1916775,2016
Cartier Martin,1270964,1624982,2016
Chandler Parsons,15361500,19640341,2016
Channing Frye,8193029,10475141,2016
Charlie Villanueva,1499187,1916775,2016
Chase Budinger,5258082,6722684,2016
Chris Andersen,5000000,6392716,2016
Chris Bosh,22192730,28374364,2016
Chris Copeland,1150000,1470324,2016
Chris Kaman,5000000,6392716,2016
Chris McCullough,1140240,1457846,2016
Chris Paul,21468695,27448654,2016
Christapher Johnson,981348,1254695,2016
Christian Wood,339762,434400,2016
Chuck Hayes,70549,90199,2016
Cleanthony Early,845059,1080444,2016
Cliff Alexander,525093,671354,2016
Clint Capela,1242720,1588871,2016
Cody Zeller,4204200,5375251,2016
Cole Aldrich,1100602,1407167,2016
Corey Brewer,8229375,10521611,2016
Cory Jefferson,362878,463955,2016
Cory Joseph,7000000,8949802,2016
Coty Clarke,61774,78980,2016
Courtney Lee,5675000,7255732,2016
Cristiano Felicio,525093,671354,2016
D'Angelo Russell,5103120,6524559,2016
DJ Augustin,3000000,3835629,2016
Damian Lillard,4236286,5416274,2016
Damien Inglis,855000,1093154,2016
Damjan Rudez,1149500,1469685,2016
Danilo Gallinari,14000000,17899605,2016
Danny Granger,2100000,2684940,2016
Danny Green,10000000,12785432,2016
Dante Cunningham,2850000,3643848,2016
Dante Exum,3777720,4829978,2016
Darrell Arthur,2814000,3597820,2016
Darren Collison,5013559,6410051,2016
Darrun Hilliard,600000,767125,2016
David Lee,17120776,21889651,2016
David West,1499187,1916775,2016
DeAndre Jordan,19689000,25173237,2016
DeJuan Blair,2000000,2557086,2016
DeMar DeRozan,9500000,12146160,2016
DeMarcus Cousins,14728844,18831463,2016
DeMarre Carroll,13600000,17388187,2016
Delon Wright,1509360,1929782,2016
Dennis Schroeder,1763400,2254583,2016
Deron Williams,10853761,13877001,2016
Derrick Favors,12000000,15342518,2016
Derrick Rose,20093064,25689851,2016
Derrick Williams,4400000,5625590,2016
Devin Booker,2055840,2628480,2016
Devin Harris,4053446,5182505,2016
Devyn Marble,845059,1080444,2016
Dewayne Dedmon,947276,1211133,2016
Dion Waiters,5138430,6569704,2016
Dirk Nowitzki,8333333,10654526,2016
Donald Sloan,1015421,1298259,2016
Dorell Wright,17637,22549,2016
Doug McDermott,2380440,3043495,2016
Draymond Green,14260870,18233138,2016
Drew Gooden,3300000,4219192,2016
Duje Dukan,525093,671354,2016
Dwight Howard,22359364,28587413,2016
Dwight Powell,845059,1080444,2016
Dwyane Wade,20000000,25570864,2016
E'Twaun Moore,1015421,1298259,2016
Ed Davis,6980802,8925257,2016
Elfrid Payton,2505720,3203671,2016
Elijah Millsap,352936,451243,2016
Elliot Williams,57726,73805,2016
Elton Brand,890693,1138789,2016
Emmanuel Mudiay,3102240,3966347,2016
Enes Kanter,16407500,20977698,2016
Eric Bledsoe,13500000,17260333,2016
Eric Gordon,15514031,19835359,2016
Eric Moreland,845059,1080444,2016
Erick Green,199418,254964,2016
Ersan Ilyasova,7900000,10100491,2016
Evan Fournier,2288204,2925567,2016
Evan Turner,3425510,4379662,2016
Festus Ezeli,2008748,2568271,2016
Frank Kaminsky,2612520,3340219,2016
Furkan Aldemir,2683841,3431406,2016
Gal Mekel,947276,1211133,2016
Garrett Temple,1100602,1407167,2016
Gary Harris,1587480,2029661,2016
Gary Neal,2139000,2734803,2016
George Hill,8000000,10228345,2016
Gerald Green,1362897,1742522,2016
Gerald Henderson,6000000,7671259,2016
Gerald Wallace,10105855,12920772,2016
Giannis Antetokounmpo,1953960,2498222,2016
Glenn Robinson III,1100000,1406397,2016
Goran Dragic,14783000,18900704,2016
Gordon Hayward,15409570,19701801,2016
Gorgui Dieng,1474440,1885135,2016
Greg Monroe,16407500,20977698,2016
Greg Smith,197111,252014,2016
Greivis Vasquez,6600000,8438385,2016
Harrison Barnes,3873398,4952306,2016
Hassan Whiteside,981348,1254695,2016
Henry Sims,161633,206654,2016
Hollis Thompson,947276,1211133,2016
Ian Clark,947276,1211133,2016
Ian Mahinmi,4000000,5114172,2016
Iman Shumpert,8988765,11492524,2016
Isaiah Canaan,947276,1211133,2016
Isaiah Thomas,6912869,8838401,2016
Ishmael Smith,1100602,1407167,2016
JJ Hickson,5583413,7138634,2016
JJ O'Brien,30887,39490,2016
JJ Redick,7085000,9058478,2016
JR Smith,5000000,6392716,2016
JaKarr Sampson,1103547,1410932,2016
JaMychal Green,845059,1080444,2016
JaVale McGee,13270964,16967500,2016
Jabari Parker,5152440,6587617,2016
Jae Crowder,6796117,8689129,2016
Jahlil Okafor,4582680,5859154,2016
Jamal Crawford,5675000,7255732,2016
Jameer Nelson,4345000,5555270,2016
James Anderson,1015421,1298259,2016
James Ennis,944477,1207554,2016
James Harden,15719062,20097500,2016
James Johnson,2500000,3196358,2016
James Jones,1499187,1916775,2016
James Michael McAdoo,845059,1080444,2016
James Young,1749840,2237246,2016
Jared Cunningham,1039074,1328500,2016
Jared Dudley,4250000,5433808,2016
Jared Sullinger,2269260,2901347,2016
Jarell Eddie,349032,446252,2016
Jarell Martin,1230840,1573682,2016
Jarnell Stokes,845059,1080444,2016
Jarrett Jack,6300000,8054822,2016
Jason Smith,4300000,5497735,2016
Jason Terry,1499187,1916775,2016
Jason Thompson,6752729,8633655,2016
Jeff Ayres,251890,322052,2016
Jeff Green,9200000,11762597,2016
Jeff Teague,8000000,10228345,2016
Jeff Withey,947276,1211133,2016
Jerami Grant,845059,1080444,2016
Jeremy Evans,1185784,1516076,2016
Jeremy Lamb,3034356,3879555,2016
Jeremy Lin,2139000,2734803,2016
Jerian Grant,1572360,2010330,2016
Jerryd Bayless,3000000,3835629,2016
Jimmer Fredette,625167,799302,2016
Jimmy Butler,16407500,20977698,2016
Joakim Noah,13400000,17132479,2016
Jodie Meeks,6270000,8016466,2016
Joe Harris,845059,1080444,2016
Joe Ingles,2100000,2684940,2016
Joe Johnson,22309344,28523459,2016
Joel Anthony,2500000,3196358,2016
Joel Embiid,4626960,5915768,2016
Joey Dorsey,1015421,1298259,2016
Joffrey Lauvergne,1709719,2185949,2016
John Henson,2943220,3763034,2016
John Holland,9266,11846,2016
John Jenkins,981349,1254697,2016
John Wall,14728844,18831463,2016
Johnny O'Bryant,845059,1080444,2016
Jon Leuer,1035000,1323292,2016
Jonas Jerebko,5000000,6392716,2016
Jonas Valanciunas,4660482,5958627,2016
Jonathan Holmes,100000,127854,2016
Jonathon Simmons,525093,671354,2016
Jordan Adams,1404600,1795841,2016
Jordan Clarkson,845059,1080444,2016
Jordan Farmar,2291455,2929723,2016
Jordan Hamilton,119461,152736,2016
Jordan Hill,4000000,5114172,2016
Jordan McRae,172971,221150,2016
Jordan Mickey,1170960,1497122,2016
Jorge Gutierrez,300899,384712,2016
Jose Calderon,7402812,9464815,2016
Jose Juan Barea,4290000,5484950,2016
Joseph Young,1007026,1287526,2016
Josh Huestis,1140240,1457846,2016
Josh McRoberts,5543725,7087892,2016
Josh Richardson,525093,671354,2016
Josh Smith,6830916,8733621,2016
Jrue Holiday,11000000,14063975,2016
Julius Randle,3132240,4004704,2016
Justin Anderson,1449000,1852609,2016
Justin Harper,99418,127110,2016
Justin Holiday,947276,1211133,2016
Justise Winslow,2481720,3172986,2016
Jusuf Nurkic,1842000,2355076,2016
KJ McDaniels,3189794,4078289,2016
Karl-Anthony Towns,5703600,7292299,2016
Kawhi Leonard,16407500,20977698,2016
Keith Appling,61775,78982,2016
Kelly Olynyk,2165160,2768250,2016
Kelly Oubre,1920240,2455109,2016
Kemba Walker,12000000,15342518,2016
Kendall Marshall,2144772,2742183,2016
Kendrick Perkins,1499187,1916775,2016
Kenneth Faried,11235955,14365654,2016
Kent Bazemore,2000000,2557086,2016
Kentavious Caldwell-Pope,2891760,3697240,2016
Kevin Durant,21971850,28091960,2016
Kevin Garnett,8500000,10867617,2016
Kevin Love,19689000,25173237,2016
Kevin Martin,7402474,9464382,2016
Kevin Seraphin,2814000,3597820,2016
Kevon Looney,1131960,1447259,2016
Khris Middleton,14700000,18794585,2016
Kirk Hinrich,2870000,3669419,2016
Klay Thompson,15501000,19818698,2016
Kobe Bryant,25000000,31963580,2016
Kosta Koufos,7700000,9844782,2016
Kostas Papanikolaou,800320,1023243,2016
Kris Humphries,4440000,5676731,2016
Kristaps Porzingis,4131720,5282582,2016
Kyle Anderson,1142880,1461221,2016
Kyle Korver,5746479,7347121,2016
Kyle Lowry,12000000,15342518,2016
Kyle O'Quinn,3750000,4794537,2016
Kyle Singler,4500000,5753444,2016
Kyrie Irving,16407500,20977698,2016
LaMarcus Aldridge,19689000,25173237,2016
Lamar Patterson,525093,671354,2016
Lance Stephenson,9000000,11506889,2016
Lance Thomas,1636842,2092773,2016
Langston Galloway,845059,1080444,2016
Larry Nance Jr,1155600,1477484,2016
Larry Sanders,5000000,6392716,2016
Lavoy Allen,3550000,4538828,2016
LeBron James,22970500,29368777,2016
Leandro Barbosa,2500000,3196358,2016
Lorenzo Brown,222888,284970,2016
Louis Amundson,1700000,2173523,2016
Louis Williams,7000000,8949802,2016
Luc Mbah a Moute,1270964,1624982,2016
Lucas Nogueira,1842000,2355076,2016
Luis Montero,525093,671354,2016
Luis Scola,2900000,3707775,2016
Luke Babbitt,1100602,1407167,2016
Luol Deng,10151612,12979274,2016
Manu Ginobili,2814000,3597820,2016
Marc Gasol,19689000,25173237,2016
Marcelo Huertas,525093,671354,2016
Marcin Gortat,11217391,14341919,2016
Marco Belinelli,6060606,7748746,2016
Marcus Morris,5000000,6392716,2016
Marcus Smart,3431040,4386732,2016
Marcus Thornton,1436891,1837127,2016
Mario Chalmers,4300000,5497735,2016
Mario Hezonja,3741480,4783643,2016
Markel Brown,845059,1080444,2016
Markieff Morris,8000000,10228345,2016
Marreese Speights,3815500,4878281,2016
Martell Webster,5713500,7304956,2016
Marvin Williams,7000000,8949802,2016
Mason Plumlee,1415520,1809803,2016
Matt Barnes,3542500,4529239,2016
Matt Bonner,1499187,1916775,2016
Matthew Dellavedova,1347276,1722550,2016
Maurice Ndour,525093,671354,2016
Maurice Williams,2100000,2684940,2016
Metta World Peace,1499187,1916775,2016
Meyers Leonard,3075879,3932644,2016
Michael Beasley,306526,391906,2016
Michael Carter-Williams,2399040,3067276,2016
Michael Frazier,525093,671354,2016
Michael Kidd-Gilchrist,6331403,8094972,2016
Mike Conley,9680000,12376298,2016
Mike Dunleavy,4837500,6184952,2016
Mike Miller,4354127,5566939,2016
Mike Muscala,947276,1211133,2016
Mike Scott,3333333,4261810,2016
Miles Plumlee,2109293,2696822,2016
Mirza Teletovic,5500000,7031987,2016
Mitch McGary,1463040,1870559,2016
Moe Harkless,2894058,3700178,2016
Monta Ellis,10300000,13168995,2016
Montrezl Harrell,1000000,1278543,2016
Myles Turner,2277960,2912470,2016
Nate Robinson,26456,33825,2016
Nazr Mohammed,352749,451004,2016
Nemanja Bjelica,3950000,5050245,2016
Nenê,13000000,16621062,2016
Nerlens Noel,3457800,4420946,2016
Nick Collison,3750000,4794537,2016
Nick Johnson,845059,1080444,2016
Nick Young,5219169,6672933,2016
Nicolas Batum,11860750,15164481,2016
Nik Stauskas,2869440,3668703,2016
Nikola Jokic,1300000,1662106,2016
Nikola Mirotic,5543725,7087892,2016
Nikola Pekovic,12100000,15470373,2016
Nikola Vucevic,11250000,14383611,2016
Noah Vonleh,2637720,3372439,2016
Norman Powell,650000,831053,2016
Norris Cole,3203780,4096171,2016
OJ Mayo,8000000,10228345,2016
Omer Asik,9213483,11779836,2016
Omri Casspi,2836186,3626186,2016
Orlando Johnson,111444,142484,2016
Otto Porter,4662960,5961795,2016
PJ Hairston,1201440,1536092,2016
PJ Tucker,5500000,7031987,2016
Pablo Prigioni,1421348,1817254,2016
Pat Connaughton,625093,799208,2016
Patrick Beverley,6486486,8293252,2016
Patrick Mills,3200000,4091338,2016
Patrick Patterson,6268675,8014772,2016
Pau Gasol,7448760,9523561,2016
Paul George,16900000,21607380,2016
Paul Millsap,18671659,23872523,2016
Paul Pierce,3376000,4316361,2016
Perry Jones,2038206,2605934,2016
Phil Pressey,1014142,1296623,2016
Pierre Jackson,750000,958907,2016
Quincy Acy,981348,1254695,2016
Quincy Miller,50000,63927,2016
Quincy Pondexter,3382023,4324062,2016
RJ Hunter,1148640,1468585,2016
Rajon Rondo,9500000,12146160,2016
Rakeem Christmas,1007026,1287526,2016
Ramon Sessions,2170465,2775033,2016
Randy Foye,3135000,4008233,2016
Rashad Vaughn,1733040,2215766,2016
Rasual Butler,1499187,1916775,2016
Raul Neto,840000,1073976,2016
Ray McCallum,1076758,1376681,2016
Raymond Felton,4540000,5804586,2016
Reggie Bullock,1252400,1601247,2016
Reggie Jackson,13913044,17788428,2016
Richard Jefferson,1499187,1916775,2016
Richaun Holmes,1075000,1374433,2016
Ricky Rubio,12700000,16237499,2016
Robert Covington,1000000,1278543,2016
Robert Sacre,981358,1254708,2016
Robin Lopez,12650000,16173571,2016
Rodney Hood,1348440,1724038,2016
Rodney Stuckey,7000000,8949802,2016
Rondae Hollis-Jefferson,1335480,1707468,2016
Ronnie Price,1499187,1916775,2016
Roy Hibbert,15514031,19835359,2016
Rudy Gay,12403101,15857900,2016
Rudy Gobert,1175880,1503413,2016
Russ Smith,845059,1080444,2016
Russell Westbrook,16744218,21408206,2016
Ryan Anderson,8500000,10867617,2016
Ryan Hollins,615906,787461,2016
Ryan Kelly,1724250,2204528,2016
Salah Mejri,525093,671354,2016
Sam Dekker,1646400,2104993,2016
Samuel Dalembert,1499187,1916775,2016
Sasha Kaun,1276000,1631421,2016
Sasha Vujacic,1356146,1733891,2016
Scottie Wilbekin,200000,255708,2016
Sean Kilpatrick,320594,409893,2016
Serge Ibaka,12250000,15662154,2016
Sergey Karasev,1599840,2045464,2016
Seth Curry,947276,1211133,2016
Shabazz Muhammad,2056920,2629861,2016
Shabazz Napier,1294440,1654997,2016
Shane Larkin,1500000,1917814,2016
Shaun Livingston,5543725,7087892,2016
Shayne Whittington,845059,1080444,2016
Shelvin Mack,2433333,3111121,2016
Solomon Hill,1358880,1737386,2016
Sonny Weems,2814000,3597820,2016
Spencer Dinwiddie,845059,1080444,2016
Spencer Hawes,5543725,7087892,2016
Stanley Johnson,2841960,3633568,2016
Stephen Curry,11370786,14538041,2016
Steve Blake,2100000,2684940,2016
Steve Novak,3758017,4804786,2016
Steven Adams,2279040,2913851,2016
TJ McConnell,525093,671354,2016
TJ Warren,2041080,2609609,2016
Taj Gibson,8500000,10867617,2016
Tarik Black,845059,1080444,2016
Tayshaun Prince,1499187,1916775,2016
Terrence Jones,2489529,3182970,2016
Terrence Ross,3553917,4543836,2016
Terry Rozier,1824360,2332523,2016
Thabo Sefolosha,4000000,5114172,2016
Thaddeus Young,11235955,14365654,2016
Thanasis Antetokounmpo,30887,39490,2016
Thomas Robinson,981348,1254695,2016
Tiago Splitter,8500000,10867617,2016
Tibor Pleiss,2700000,3452066,2016
Tim Duncan,5250000,6712351,2016
Tim Frazier,989216,1264754,2016
Tim Hardaway Jr,1304520,1667885,2016
Timofey Mozgov,4950000,6328789,2016
Tobias Harris,16000000,20456691,2016
Toney Douglas,2971568,3799277,2016
Tony Allen,5000000,6392716,2016
Tony Parker,13437500,17180424,2016
Tony Snell,1535880,1963688,2016
Tony Wroten,2346760,3000433,2016
Treveon Graham,525093,671354,2016
Trevor Ariza,8200000,10484054,2016
Trevor Booker,4775000,6105043,2016
Trey Burke,2658240,3398674,2016
Trey Lyles,2239800,2863681,2016
Tristan Thompson,14260000,18232026,2016
Troy Daniels,947276,1211133,2016
Ty Lawson,12444552,15910896,2016
Tyler Ennis,1662360,2125399,2016
Tyler Hansbrough,1185784,1516076,2016
Tyler Johnson,845059,1080444,2016
Tyler Zeller,2616975,3345915,2016
Tyreke Evans,10734586,13724632,2016
Tyson Chandler,13000000,16621062,2016
Tyus Jones,1282080,1639194,2016
Udonis Haslem,2854940,3650164,2016
Victor Oladipo,5192520,6638861,2016
Vince Carter,4088019,5226709,2016
Walter Tavares,1000000,1278543,2016
Wayne Ellington,1500000,1917814,2016
Wesley Johnson,1100602,1407167,2016
Wesley Matthews,16407500,20977698,2016
Will Barton,3533333,4517518,2016
Willie Cauley-Stein,3398280,4344847,2016
Willie Reed,525093,671354,2016
Wilson Chandler,10449438,13360058,2016
Xavier Munford,123548,157961,2016
Zach LaVine,2148360,2746771,2016
Zach Randolph,10000000,12785432,2016
Zaza Pachulia,5200000,6648424,2016
Zoran Dragic,1756500,2245761,2016
