Player,income,adj_income,season
Chris Johnson,164368,230083,2011
Chris Kaman,11800000,16517726,2011
Chris Paul,14940153,20913335,2011
Chris Quinn,861978,1206603,2011
Chris Wilcox,3000000,4199421,2011
Christian Eyenga,1020960,1429147,2011
Chuck Hayes,1972500,2761119,2011
Cole Aldrich,2126520,2976718,2011
Corey Brewer,3703472,5184147,2011
Corey Maggette,9600000,13438150,2011
Courtney Lee,1409040,1972384,2011
Craig Brackins,1306920,1829436,2011
Craig Smith,2300000,3219556,2011
DJ Augustin,2540400,3556070,2011
DJ White,1108680,1551938,2011
Da'Sean Butler,473604,662954,2011
DaJuan Summers,762195,1066926,2011
Daequan Cook,2169857,3037381,2011
Dahntay Jones,2500000,3499518,2011
Damien Wilkins,748656,1047974,2011
Damion James,1156320,1618625,2011
Dan Gadzuric,7248325,10146258,2011
Daniel Gibson,4015334,5620693,2011
Daniel Orton,1028400,1439561,2011
Danilo Gallinari,3304560,4625747,2011
Danny Granger,10973202,15360368,2011
Danny Green,94154,131797,2011
Dante Cunningham,762195,1066926,2011
Darington Hobson,103078,144289,2011
Darius Songaila,4818000,6744271,2011
Darko Milicic,4325000,6054166,2011
Darnell Jackson,854389,1195979,2011
Darrell Arthur,1123680,1572935,2011
Darren Collison,1361040,1905193,2011
David Andersen,2500000,3499518,2011
David Lee,10800000,15117918,2011
David West,8287500,11600903,2011
DeAndre Jordan,854389,1195979,2011
DeJuan Blair,918000,1285023,2011
DeMar DeRozan,2453880,3434959,2011
DeMarcus Cousins,3374640,4723845,2011
DeMarre Carroll,1085400,1519350,2011
DeSagana Diop,6478600,9068791,2011
DeShawn Stevenson,4151786,5811700,2011
Delonte West,1069509,1497106,2011
Derek Fisher,3700000,5179287,2011
Deron Williams,14940152,20913333,2011
Derrick Brown,762195,1066926,2011
Derrick Caracter,473604,662954,2011
Derrick Favors,4133280,5785795,2011
Derrick Rose,5546160,7763555,2011
Devin Ebanks,473604,662954,2011
Devin Harris,8981000,12571669,2011
Dexter Pittman,473604,662954,2011
Didier Ilunga-Mbenga,1069509,1497106,2011
Dirk Nowitzki,17278618,24186735,2011
Dominic McGuire,884120,1237597,2011
Dominique Jones,1110120,1553954,2011
Donte Greene,1116840,1563360,2011
Dorell Wright,3500000,4899325,2011
Drew Gooden,5760000,8062890,2011
Dwight Howard,16647180,23302844,2011
Dwyane Wade,14200000,19877263,2011
Earl Barron,188558,263944,2011
Earl Boykins,1352181,1892792,2011
Earl Clark,1898760,2657898,2011
Earl Watson,1229255,1720720,2011
Ed Davis,1919160,2686454,2011
Eddie House,1352181,1892792,2011
Eddy Curry,11530592,16140606,2011
Eduardo Najera,3000000,4199421,2011
Ekpe Udoh,3065040,4290465,2011
Elliot Williams,1254720,1756366,2011
Elton Brand,15959099,22339663,2011
Emeka Okafor,11495000,16090785,2011
Eric Bledsoe,1485000,2078713,2011
Eric Gordon,3016680,4222770,2011
Eric Maynor,1417800,1984646,2011
Erick Dampier,1129469,1581038,2011
Ersan Ilyasova,2320500,3248252,2011
Etan Thomas,1223166,1712196,2011
Evan Turner,4602720,6442921,2011
Fabricio Oberto,992680,1389560,2011
Francisco Elson,1146337,1604650,2011
Francisco Garcia,5500000,7698940,2011
Gani Lawal,473640,663004,2011
Garret Siler,473640,663004,2011
Garrett Temple,170373,238488,2011
Gary Forbes,473604,662954,2011
Gary Neal,525000,734898,2011
George Hill,1157160,1619801,2011
Gerald Henderson,2103840,2944970,2011
Gerald Wallace,10500000,14697976,2011
Gilbert Arenas,17730694,24819555,2011
Glen Davis,3300000,4619364,2011
Goran Dragic,1972000,2760420,2011
Gordon Hayward,2356320,3298393,2011
Grant Hill,3324000,4652959,2011
Greg Monroe,2798040,3916716,2011
Greg Oden,6760524,9463430,2011
Greivis Vasquez,1035960,1450144,2011
Hakim Warrick,4250000,5949181,2011
Hamady N'Diaye,473604,662954,2011
Hamed Haddadi,1600000,2239691,2011
Hasheem Thabeet,4793280,6709668,2011
Hassan Whiteside,730437,1022471,2011
Henry Walker,854389,1195979,2011
Hidayet Turkoglu,10215850,14300221,2011
Hilton Armstrong,992680,1389560,2011
Ian Mahinmi,762196,1066927,2011
Ike Diogu,608772,852163,2011
Ime Udoka,264232,369873,2011
Ishmael Smith,473604,662954,2011
JJ Hickson,1528920,2140193,2011
JJ Redick,7250000,10148602,2011
JR Smith,6757851,9459689,2011
JaVale McGee,1601040,2241147,2011
Jamaal Magloire,1229255,1720720,2011
Jamaal Tinsley,5500000,7698940,2011
Jamal Crawford,10800000,15117918,2011
Jamario Moon,3000000,4199421,2011
Jameer Nelson,7800000,10918497,2011
James Anderson,1361400,1905697,2011
James Harden,4304520,6025498,2011
James Johnson,1713600,2398709,2011
James Jones,1069509,1497106,2011
James Posey,7148800,10006942,2011
Jared Dudley,2151068,3011080,2011
Jared Jeffries,6883800,9635993,2011
Jarrett Jack,4600000,6439113,2011
Jarron Collins,643551,900847,2011
Jason Collins,1352181,1892792,2011
Jason Kapono,6641440,9296736,2011
Jason Kidd,8610500,12053040,2011
Jason Maxiell,5000000,6999036,2011
Jason Richardson,14444444,20219438,2011
Jason Smith,2187913,3062656,2011
Jason Terry,10650000,14907947,2011
Jason Thompson,2178000,3048780,2011
Jason Williams,1877145,2627640,2011
Jawad Williams,321652,450250,2011
Jeff Adrien,342666,479666,2011
Jeff Foster,6655000,9315717,2011
Jeff Green,4455988,6237524,2011
Jeff Teague,1476840,2067291,2011
Jeremy Evans,473604,662954,2011
Jeremy Lin,473604,662954,2011
Jermaine O'Neal,5765000,8069889,2011
Jermaine Taylor,780871,1093068,2011
Jerry Stackhouse,222712,311753,2011
Jerryd Bayless,2292600,3209198,2011
Joakim Noah,3128536,4379347,2011
Jodie Meeks,762195,1066926,2011
Joe Alexander,90465,126633,2011
Joe Johnson,16324500,22851154,2011
Joe Smith,1352181,1892792,2011
Joel Anthony,3300000,4619364,2011
Joel Przybilla,7405300,10365993,2011
Joey Dorsey,854389,1195979,2011
Joey Graham,992680,1389560,2011
Johan Petro,3250000,4549373,2011
John Lucas,208264,291529,2011
John Salmons,8000000,11198458,2011
John Wall,5144280,7201000,2011
Jon Brockman,1000000,1399807,2011
Jonas Jerebko,762195,1066926,2011
Jonny Flynn,3192000,4468184,2011
Jordan Crawford,1042320,1459047,2011
Jordan Farmar,3750000,5249277,2011
Jordan Hill,2669520,3736813,2011
Jose Calderon,9000000,12598265,2011
Jose Juan Barea,1815000,2540650,2011
Josh Childress,6500000,9098747,2011
Josh Howard,3000000,4199421,2011
Josh McRoberts,885120,1238997,2011
Josh Powell,1069609,1497246,2011
Josh Smith,11600000,16237764,2011
Jrue Holiday,1627920,2278774,2011
Julian Wright,2858057,4000729,2011
Juwan Howard,1352181,1892792,2011
Keith Bogans,1600000,2239691,2011
Kelenna Azubuike,3300000,4619364,2011
Kendrick Perkins,4640208,6495397,2011
Kenyon Martin,16545454,23160447,2011
Kevin Durant,6053663,8473961,2011
Kevin Garnett,18800000,26316377,2011
Kevin Love,3638280,5092890,2011
Kevin Martin,11100005,15537868,2011
Kevin Seraphin,1563120,2188066,2011
Keyon Dooling,2000000,2799614,2011
Kirk Hinrich,9000000,12598265,2011
Kobe Bryant,24806250,34723970,2011
Kosta Koufos,1352640,1893435,2011
Kris Humphries,3200000,4479383,2011
Kurt Thomas,1352181,1892792,2011
Kwame Brown,1229255,1720720,2011
Kyle Korver,5000000,6999036,2011
Kyle Lowry,5750000,8048892,2011
Kyrylo Fesenko,1087500,1522290,2011
LaMarcus Aldridge,11244000,15739433,2011
Lamar Odom,8200000,11478419,2011
Lance Stephenson,750000,1049855,2011
Landry Fields,473604,662954,2011
Larry Owens,55718,77994,2011
Larry Sanders,1731960,2424410,2011
Lazar Hayward,1020960,1429147,2011
LeBron James,14500000,20297205,2011
Leandro Barbosa,7100000,9938631,2011
Leon Powe,915852,1282016,2011
Lester Hudson,192791,269870,2011
Linas Kleiza,4995000,6992037,2011
Louis Amundson,2225000,3114571,2011
Louis Williams,5000000,6999036,2011
Luc Mbah a Moute,854389,1195979,2011
Luis Scola,7775378,10884030,2011
Luke Babbitt,1645440,2303298,2011
Luke Harangody,473604,662954,2011
Luke Ridnour,4000000,5599229,2011
Luke Walton,5260000,7362986,2011
Luol Deng,11345000,15880813,2011
Luther Head,992680,1389560,2011
Malik Allen,1229255,1720720,2011
Manny Harris,473604,662954,2011
Manu Ginobili,11854584,16594133,2011
Marc Gasol,3480000,4871329,2011
Marcin Gortat,6322320,8850029,2011
Marco Belinelli,2380270,3331919,2011
Marcus Banks,4847586,6785686,2011
Marcus Camby,11749832,16447500,2011
Marcus Thornton,762195,1066926,2011
Mario Chalmers,854389,1195979,2011
Marko Jaric,7625000,10673530,2011
Marquis Daniels,2470000,3457524,2011
Marreese Speights,1773960,2483202,2011
Martell Webster,4800000,6719075,2011
Marvin Williams,6712500,9396206,2011
Matt Barnes,1765000,2470659,2011
Matt Bonner,3000000,4199421,2011
Matt Carroll,4300000,6019171,2011
Matt Janning,58504,81894,2011
Maurice Ager,83305,116610,2011
Maurice Evans,2500000,3499518,2011
Maurice Williams,9300000,13018207,2011
Mehmet Okur,9945000,13921083,2011
Melvin Ely,1223166,1712196,2011
Metta World Peace,6322320,8850029,2011
Michael Beasley,4962240,6946179,2011
Michael Redd,18300000,25616473,2011
Mickael Pietrus,5300000,7418978,2011
Mike Bibby,5564767,7789601,2011
Mike Conley,4913007,6877263,2011
Mike Dunleavy,10561984,14784742,2011
Mike Miller,5000000,6999036,2011
Monta Ellis,11000000,15397880,2011
Morris Peterson,6665000,9329715,2011
Mustafa Shakur,89670,125520,2011
Nate Robinson,4200000,5879190,2011
Nazr Mohammed,6883800,9635993,2011
Nenad Krstic,5543116,7759294,2011
Nenê,11360000,15901811,2011
Nick Collison,13250000,18547446,2011
Nick Young,2630503,3682197,2011
Nicolas Batum,1196760,1675233,2011
Nikola Pekovic,4000000,5599229,2011
OJ Mayo,4456200,6237821,2011
Omer Asik,1721000,2409068,2011
Omri Casspi,1254480,1756030,2011
Pape Sy,473604,662954,2011
Patrick Beverley,473604,662954,2011
Patrick Mills,937195,1311892,2011
Patrick Patterson,1823280,2552240,2011
Pau Gasol,17823000,24948765,2011
Paul George,2238360,3133272,2011
Paul Millsap,7600000,10638535,2011
Paul Pierce,13876321,19424175,2011
Pooh Jeter,473604,662954,2011
Pops Mensah-Bonsu,364461,510175,2011
Predrag Stojakovic,15532320,21742254,2011
Quentin Richardson,2265000,3170563,2011
Quincy Pondexter,1073280,1502385,2011
Quinton Ross,1146337,1604650,2011
Raja Bell,3000000,4199421,2011
Rajon Rondo,9090911,12725523,2011
Ramon Sessions,3964320,5549284,2011
Randy Foye,4250000,5949181,2011
Rashard Lewis,19573711,27399423,2011
Rasheed Wallace,6322320,8850029,2011
Rasual Butler,2400000,3359537,2011
Ray Allen,10000000,13998073,2011
Raymond Felton,7500000,10498554,2011
Reggie Evans,5080000,7111021,2011
Reggie Williams,762195,1066926,2011
Renaldo Balkman,1675000,2344677,2011
Richard Hamilton,12500000,17497591,2011
Richard Jefferson,8400000,11758381,2011
Robin Lopez,1867320,2613888,2011
Rodney Carney,651872,912494,2011
Rodney Stuckey,2767126,3873443,2011
Rodrigue Beaubois,1156080,1618289,2011
Roger Mason,1400000,1959730,2011
Ronald Dupree,58393,81738,2011
Ronnie Brewer,4790000,6705077,2011
Ronnie Price,1380000,1931734,2011
Ronny Turiaf,4000000,5599229,2011
Roy Hibbert,1685280,2359067,2011
Royal Ivey,1200000,1679768,2011
Rudy Fernandez,1246680,1745111,2011
Rudy Gay,13603750,19042628,2011
Russell Westbrook,4017720,5624033,2011
Ryan Anderson,1409040,1972384,2011
Ryan Gomes,4000000,5599229,2011
Ryan Hollins,2333333,3266216,2011
Sam Young,886000,1240229,2011
Samardo Samuels,500000,699903,2011
Samuel Dalembert,13428129,18796793,2011
Sasha Vujacic,5475113,7664103,2011
Sean Marks,1264687,1770318,2011
Sebastian Telfair,2700000,3779479,2011
Semih Erden,473604,662954,2011
Serge Ibaka,1204200,1685647,2011
Shane Battier,7354500,10294882,2011
Shannon Brown,2200000,3079576,2011
Shaquille O'Neal,1352181,1892792,2011
Shaun Livingston,3500000,4899325,2011
Shawn Marion,7305500,10226292,2011
Shawne Williams,885210,1239123,2011
Shelden Williams,915852,1282016,2011
Sherron Collins,473604,662954,2011
Solomon Alabi,770000,1077851,2011
Solomon Jones,1500000,2099710,2011
Sonny Weems,854389,1195979,2011
Spencer Hawes,2974320,4163474,2011
Stephen Curry,2913840,4078814,2011
Stephen Graham,992680,1389560,2011
Stephen Jackson,8453250,11832921,2011
Steve Blake,4000000,5599229,2011
Steve Nash,10310938,14433326,2011
Steve Novak,734945,1028781,2011
Sundiata Gaines,327296,458150,2011
TJ Ford,8500000,11898362,2011
Taj Gibson,1117680,1564536,2011
Tayshaun Prince,11148760,15606115,2011
Terrence Williams,2214480,3099845,2011
Terrico White,473604,662954,2011
Thabo Sefolosha,3250000,4549373,2011
Thaddeus Young,2901241,4061178,2011
Theo Ratliff,1352181,1892792,2011
Tiago Splitter,3400000,4759344,2011
Tim Duncan,18700000,26176396,2011
Timofey Mozgov,3567096,4993247,2011
Toney Douglas,1071000,1499193,2011
Tony Allen,3000000,4199421,2011
Tony Battie,1352181,1892792,2011
Tony Parker,13500000,18897398,2011
Tracy McGrady,1352181,1892792,2011
Travis Outlaw,7000000,9798651,2011
Trevor Ariza,6322320,8850029,2011
Trevor Booker,1204560,1686151,2011
Trey Johnson,89670,125520,2011
Troy Murphy,11968253,16753248,2011
Ty Lawson,1546560,2164885,2011
Tyler Hansbrough,1998600,2797654,2011
Tyreke Evans,3880920,5432540,2011
Tyrus Thomas,6611570,9254924,2011
Tyson Chandler,12600000,17637572,2011
Udonis Haslem,3500000,4899325,2011
Vince Carter,17300000,24216666,2011
Vladimir Radmanovic,6883800,9635993,2011
Von Wafer,915852,1282016,2011
Wayne Ellington,1078800,1510112,2011
Wesley Johnson,3726600,5216521,2011
Wesley Matthews,5765000,8069889,2011
Will Bynum,3250000,4549373,2011
Willie Green,3976000,5565633,2011
Willie Warren,500000,699903,2011
Wilson Chandler,2130482,2982264,2011
Xavier Henry,2020200,2827890,2011
Yao Ming,17686100,24757132,2011
Yi Jianlian,4050499,5669918,2011
Zabian Dowdell,242374,339276,2011
Zach Randolph,17666666,24729928,2011
Zaza Pachulia,4251250,5950930,2011
Zydrunas Ilgauskas,1352181,1892792,2011
