Player,income,adj_income,season
Clarence Weatherspoon,2100000,3716524,2001
Clifford Robinson,6890000,12193741,2001
Corey Benjamin,749160,1325843,2001
Corey Maggette,1353960,2396202,2001
Corie Blount,1320000,2336101,2001
Corliss Williamson,3940000,6972908,2001
Cory Alexander,2160000,3822711,2001
Courtney Alexander,1319400,2335039,2001
Cuttino Mobley,3920000,6937513,2001
Dale Davis,6000000,10618642,2001
Dale Ellis,2290000,4052781,2001
Dalibor Bagaric,795000,1406970,2001
Damon Jones,710000,1256539,2001
Damon Stoudamire,11250000,19909955,2001
Dan Langhi,316969,560963,2001
Dan Majerle,4050000,7167583,2001
Dana Barros,3700000,6548162,2001
Daniel Santiago,316969,560963,2001
Danny Ferry,1200000,2123728,2001
Danny Fortson,3950000,6990606,2001
Danny Manning,8030000,14211282,2001
Darius Miles,2841720,5029201,2001
Darrell Armstrong,3100000,5486298,2001
Darrick Martin,673500,1191942,2001
Darvin Ham,1700000,3008615,2001
David Benoit,736000,1302553,2001
David Robinson,14700000,26015674,2001
David Wesley,2880000,5096948,2001
David Wingate,1000000,1769773,2001
DeShawn Stevenson,828120,1465585,2001
Dean Garrett,2880000,5096948,2001
Dee Brown,1000000,1769773,2001
Dell Curry,2000000,3539547,2001
Dennis Scott,1200000,2123728,2001
DerMarr Johnson,2107200,3729267,2001
Derek Anderson,2250000,3981991,2001
Derek Fisher,3380000,5981835,2001
Derek Strong,3510000,6211905,2001
Derrick Coleman,8000000,14158190,2001
Derrick Dial,423500,749499,2001
Derrick McKey,5400000,9556778,2001
Desmond Mason,1074720,1902011,2001
Detlef Schrempf,2200000,3893502,2001
Devean George,849720,1503812,2001
Dikembe Mutombo,14400000,25484742,2001
Dion Glover,960480,1699832,2001
Dirk Nowitzki,1693560,2997218,2001
Don MacLean,3178500,5625225,2001
Don Reid,611000,1081331,2001
Donnell Harvey,862560,1526536,2001
Donyell Marshall,5630000,9963826,2001
Doug Christie,3140000,5557089,2001
Doug Overton,548500,970720,2001
Doug West,3680000,6512767,2001
Dragan Tarlac,2500000,4424434,2001
Duane Causwell,4000000,7079095,2001
Earl Boykins,498500,882232,2001
Eddie House,316969,560963,2001
Eddie Jones,8960000,15857173,2001
Eddie Robinson,600000,1061864,2001
Eduardo Najera,316969,560963,2001
Elden Campbell,8050000,14246678,2001
Eldridge Recasner,1200000,2123728,2001
Elliot Perry,1144000,2024620,2001
Elton Brand,3629160,6422792,2001
Emanual Davis,610000,1079562,2001
Eric Montross,2240000,3964293,2001
Eric Murdock,2100000,3716524,2001
Eric Piatkowski,2200000,3893502,2001
Eric Snow,3380000,5981835,2001
Eric Williams,3890000,6884420,2001
Erick Barkley,712200,1260432,2001
Erick Dampier,5610000,9928430,2001
Erick Strickland,2560000,4530620,2001
Ervin Johnson,2700000,4778389,2001
Etan Thomas,1388880,2458003,2001
Etdrick Bohannon,523500,926476,2001
Evan Eschmeyer,423500,749499,2001
Felipe Lopez,831120,1470894,2001
Felton Spencer,1000000,1769773,2001
Fred Hoiberg,880000,1557400,2001
Garth Joseph,316969,560963,2001
Gary Grant,1316969,2330736,2001
Gary Payton,12200000,21591240,2001
Gary Trent,2400000,4247457,2001
George Lynch,2200000,3893502,2001
George McCloud,2200000,3893502,2001
Gerard King,489500,866304,2001
Glen Rice,7578900,13412938,2001
Glenn Robinson,8120000,14370563,2001
Grant Hill,9660000,17096014,2001
Grant Long,2200000,3893502,2001
Greg Anthony,3500000,6194208,2001
Greg Buckner,1100000,1946751,2001
Greg Foster,1760000,3114801,2001
Greg Minor,3240000,5734067,2001
Greg Ostertag,5200000,9202823,2001
Hakeem Olajuwon,16700000,29555222,2001
Hanno Mottola,316969,560963,2001
Hersey Hawkins,4760000,8424122,2001
Hidayet Turkoglu,1131240,2002038,2001
Horace Grant,6500000,11503529,2001
Howard Eisley,4250000,7521538,2001
Hubert Davis,2100000,3716524,2001
Iakovos Tsakalidis,763200,1350691,2001
Ira Newble,316969,560963,2001
Isaac Austin,5500000,9733755,2001
Isaiah Rider,736000,1302553,2001
J.R. Reid,2200000,3893502,2001
Jabari Smith Sr,316969,560963,2001
Jacque Vaughn,1500000,2654660,2001
Jahidi White,3922000,6941052,2001
Jake Voskuhl,316969,560963,2001
Jalen Rose,9660000,17096014,2001
Jamaal Magloire,975000,1725529,2001
Jamal Crawford,1762320,3118907,2001
Jamal Mashburn,6200000,10972597,2001
Jamal Robinson,40000,70790,2001
James Posey,1047600,1854015,2001
James Robinson,1870000,3309476,2001
Jamie Feick,2200000,3893502,2001
Jaren Jackson Jr,1750000,3097104,2001
Jason Caffey,4380000,7751609,2001
Jason Collier,1190760,2107375,2001
Jason Hart,316969,560963,2001
Jason Kidd,7680000,13591862,2001
Jason Terry,1579080,2794614,2001
Jason Williams,2011080,3559156,2001
Jayson Williams,13800000,24422878,2001
Jeff Foster,922080,1631873,2001
Jeff McInnis,523500,926476,2001
Jelani McCoy,1110000,1964448,2001
Jermaine Jackson,423500,749499,2001
Jermaine O'Neal,5710000,10105408,2001
Jerome Kersey,1000000,1769773,2001
Jerome Moiso,1461960,2587338,2001
Jerome Williams,2870000,5079250,2001
Jerry Stackhouse,5310000,9397498,2001
Jim Jackson,2330000,4123572,2001
Jim McIlvaine,5400000,9556778,2001
Joe Kleine,1200000,2123728,2001
Joe Smith,2250000,3981991,2001
Joel Przybilla,1619880,2866821,2001
John Amaechi,600000,1061864,2001
John Crotty,800000,1415819,2001
John Starks,2250000,3981991,2001
John Stockton,11000000,19467511,2001
John Wallace,2200000,3893502,2001
John Williams,2100000,3716524,2001
Johnny Newman,2000000,3539547,2001
Jon Barry,2730000,4831482,2001
Jonathan Bender,2380680,4213265,2001
Jonathan Kerner,423500,749499,2001
Jud Buechler,3260000,5769462,2001
Jumaine Jones,735600,1301845,2001
Juwan Howard,16875000,29864932,2001
Karl Malone,15750000,27873937,2001
Keith Closs,1920000,3397965,2001
Keith Van Horn,9000000,15927964,2001
Kelvin Cato,5330000,9432894,2001
Kendall Gill,7000000,12388416,2001
Kenny Anderson,7520000,13308698,2001
Kenny Thomas,885120,1566462,2001
Kenyon Martin,3536640,6259052,2001
Keon Clark,1379400,2441225,2001
Kerry Kittles,7770000,13751142,2001
Kevin Edwards,1000000,1769773,2001
Kevin Garnett,19610000,34705263,2001
Kevin Ollie,523500,926476,2001
Kevin Willis,2870000,5079250,2001
Keyon Dooling,1538880,2723469,2001
Khalid El-Amin,316969,560963,2001
Kobe Bryant,10130000,17927808,2001
Kornel David,498500,882232,2001
Kurt Thomas,3680000,6512767,2001
LaPhonso Ellis,1200000,2123728,2001
Lamar Odom,2628960,4652664,2001
Lamond Murray,3380000,5981835,2001
Lari Ketner,423500,749499,2001
Laron Profit,508000,899045,2001
Larry Hughes,1842480,3260772,2001
Larry Johnson,11000000,19467511,2001
Larry Robinson,611000,1081331,2001
Latrell Sprewell,10125000,17918959,2001
Lavor Postell,316969,560963,2001
Lawrence Funderburke,2700000,4778389,2001
Lazaro Borrell,423500,749499,2001
Lee Nailon,316969,560963,2001
Leon Smith,483680,856004,2001
Lindsey Hunter,2650000,4689900,2001
Lorenzen Wright,4950000,8760380,2001
Lorenzo Williams,1750000,3097104,2001
Loy Vaught,4812025,8516195,2001
Luc Longley,5750000,10176199,2001
Lucious Harris,2160000,3822711,2001
Maceo Baston,423500,749499,2001
Mahmoud Abdul-Rauf,798500,1413164,2001
Malik Rose,2570000,4548318,2001
Mamadou N'diaye,737880,1305880,2001
Marc Jackson,316969,560963,2001
Marcus Camby,5750000,10176199,2001
Marcus Fizer,2562000,4534160,2001
Mario Elie,1000000,1769773,2001
Mark Blount,316969,560963,2001
Mark Bryant,3029268,5361118,2001
Mark Jackson,3570000,6318092,2001
Mark Karcher,50000,88488,2001
Mark Madsen,707040,1251300,2001
Mark Pope,498500,882232,2001
Mark Strickland,2400000,4247457,2001
Mateen Cleaves,1253400,2218234,2001
Matt Bullard,2100000,3716524,2001
Matt Geiger,7515840,13301336,2001
Matt Harpring,1244880,2203155,2001
Matt Maloney,2401000,4249226,2001
Maurice Taylor,2250000,3981991,2001
Metta World Peace,1160760,2054282,2001
Michael Curry,2200000,3893502,2001
Michael Dickerson,1310400,2319111,2001
Michael Doleac,1452000,2569711,2001
Michael Finley,8400000,14866099,2001
Michael Hawkins,423500,749499,2001
Michael Olowokandi,3697440,6543632,2001
Michael Redd,316969,560963,2001
Michael Ruffin,440000,778700,2001
Michael Smith,2200000,3893502,2001
Michael Stewart,3520000,6229603,2001
Mike Bibby,3308160,5854694,2001
Mike Miller,2320080,4106016,2001
Mike Penberthy,316969,560963,2001
Mike Smith,316969,560963,2001
Mikki Moore,2850000,5043855,2001
Milt Palacio,316969,560963,2001
Mirsad Turkcan,1069400,1892596,2001
Mitch Richmond,10000000,17697737,2001
Monty Williams,1000000,1769773,2001
Moochie Norris,523500,926476,2001
Mookie Blaylock,4800000,8494914,2001
Morris Peterson,898560,1590247,2001
Muggsy Bogues,1740000,3079406,2001
Nazr Mohammed,739080,1308004,2001
Nick Anderson,3750000,6636651,2001
Nick Van Exel,9200000,16281918,2001
Obinna Ekezie,423500,749499,2001
Olden Polynice,2200000,3893502,2001
Olumide Oyedeji,316969,560963,2001
Othella Harrington,2250000,3981991,2001
Otis Thorpe,2200000,3893502,2001
PJ Brown,5740000,10158501,2001
Pat Garrity,1019280,1803895,2001
Patrick Ewing,14000000,24776832,2001
Paul McPherson,316969,560963,2001
Paul Pierce,1608840,2847282,2001
Pepe Sanchez,316969,560963,2001
Pervis Ellison,1000000,1769773,2001
Pete Mickeal,316969,560963,2001
Popeye Jones,2812500,4977488,2001
Predrag Stojakovic,1480000,2619265,2001
Quentin Richardson,1020960,1806868,2001
Quincy Lewis,1000440,1770552,2001
Radoslav Nesterovic,1123560,1988447,2001
Raef LaFrentz,2970840,5257714,2001
Rafer Alston,423500,749499,2001
Randy Brown,2250000,3981991,2001
Rashard Lewis,3920000,6937513,2001
Rasheed Wallace,12600000,22299149,2001
Ray Allen,10130000,17927808,2001
Reggie Miller,10670000,18883486,2001
Reggie Slater,673500,1191942,2001
Rex Chapman,3500000,6194208,2001
Richard Hamilton,1973880,3493321,2001
Rick Brunson,539500,954792,2001
Rick Fox,3400000,6017230,2001
Ricky Davis,939360,1662454,2001
Robert Horry,4800000,8494914,2001
Robert Pack,4320000,7645422,2001
Robert Traylor,2203080,3898953,2001
Rod Strickland,10000000,17697737,2001
Rodney Buford,423500,749499,2001
Rodney Rogers,2200000,3893502,2001
Ron Harper,2200000,3893502,2001
Ron Mercer,5520000,9769151,2001
Roshown McLeod,978600,1731900,2001
Roy Rogers,523500,926476,2001
Ruben Garces,316969,560963,2001
Ruben Patterson,990000,1752076,2001
Ruben Wolkowyski,316969,560963,2001
Ryan Bowen,510000,902584,2001
Sam Cassell,4000000,7079095,2001
Sam Jacobson,768500,1360070,2001
Sam Mitchell,2370000,4194363,2001
Sam Perkins,2250000,3981991,2001
Samaki Walker,2960000,5238530,2001
Scot Pollard,3920000,6937513,2001
Scott Padgett,730800,1293350,2001
Scott Williams,4200000,7433049,2001
Scottie Pippen,13750000,24334389,2001
Sean Elliott,5300000,9379801,2001
Sean Rooks,2160000,3822711,2001
Shammond Williams,550000,973375,2001
Shandon Anderson,2200000,3893502,2001
Shaquille O'Neal,19285715,34131352,2001
Shareef Abdur-Rahim,10130000,17927808,2001
Shawn Bradley,8370000,14813006,2001
Shawn Kemp,11720000,20741748,2001
Shawn Marion,1662240,2941788,2001
Shawnelle Scott,548500,970720,2001
Sherman Douglas,1100000,1946751,2001
Soumaila Samake,316969,560963,2001
Speedy Claxton,936000,1656508,2001
Stacey Augmon,923500,1634386,2001
Stanislav Medvedenko,316969,560963,2001
Stephen Jackson,316969,560963,2001
Stephon Marbury,10130000,17927808,2001
Steve Francis,3246960,5746384,2001
Steve Kerr,2200000,3893502,2001
Steve Nash,5500000,9733755,2001
Steve Smith,8100000,14335167,2001
Stromile Swift,3164280,5600059,2001
Tariq Abdul-Wahad,4500000,7963982,2001
Terrance Roberson,316969,560963,2001
Terrell Brandon,8330000,14742215,2001
Terry Cummings,2200000,3893502,2001
Terry Davis,923500,1634386,2001
Terry Mills,2400000,4247456,2001
Terry Porter,2200000,3893502,2001
Theo Ratliff,7800000,13804235,2001
Tim Duncan,9660000,17096014,2001
Tim Hardaway,12000000,21237285,2001
Tim James,783120,1385945,2001
Tim Thomas,8510000,15060774,2001
Todd Day,736000,1302553,2001
Todd Fuller,611000,1081331,2001
Todd MacCulloch,423500,749499,2001
Tom Gugliotta,9360000,16565082,2001
Tom Hammonds,1130000,1999844,2001
Toni Kukoc,6000000,10618642,2001
Tony Battie,3200000,5663276,2001
Tony Delk,2250000,3981991,2001
Tony Massenburg,1360000,2406892,2001
Torraye Braggs,316969,560963,2001
Tracy McGrady,9660000,17096014,2001
Tracy Murray,3060000,5415507,2001
Trajan Langdon,1500120,2654873,2001
Travis Best,3500000,6194208,2001
Travis Knight,3200000,5663276,2001
Troy Hudson,523500,926476,2001
Tyrone Corbin,1000000,1769773,2001
Tyrone Hill,7300000,12919348,2001
Tyrone Nesby,2990000,5291623,2001
Tyronn Lue,865800,1532270,2001
Tyus Edney,523500,926476,2001
Vernon Maxwell,2570000,4548317,2001
Vin Baker,10130000,17927808,2001
Vince Carter,2425440,4292480,2001
Vinny Del Negro,2100000,3716524,2001
Vitaly Potapenko,4290000,7592329,2001
Vlade Divac,9640000,17060619,2001
Vladimir Stepania,749160,1325843,2001
Vonteego Cummings,757200,1340072,2001
Voshon Lenard,3780000,6689744,2001
Wally Szczerbiak,2162280,3826746,2001
Walt Williams,4250000,7521538,2001
Walter McCarty,2670000,4725295,2001
Wesley Person,5600000,9910733,2001
Will Perdue,2250000,3981991,2001
William Avery,1286160,2276212,2001
William Cunningham,498500,882232,2001
Zan Tabak,1200000,2123728,2001
Zendon Hamilton,316969,560963,2001
Zydrunas Ilgauskas,10130000,17927808,2001
