Player,income,adj_income,season
Chimezie Metu,1762796,1979583,2022
Chris Boucher,7020000,7883315,2022
Chris Chiozza,462629,519522,2022
Chris Clemons,85578,96102,2022
Chris Duarte,3749400,4210498,2022
Chris Paul,30800000,34587764,2022
Chris Silva,479650,538636,2022
Christian Wood,13666667,15347384,2022
Chuma Okeke,3277080,3680093,2022
Clint Capela,17603448,19768308,2022
Coby White,5837760,6555683,2022
Cody Martin,1782621,2001846,2022
Cody Zeller,2389641,2683517,2022
Cole Anthony,3449400,3873605,2022
Collin Sexton,6349671,7130549,2022
Corey Kispert,3383640,3799757,2022
Cory Joseph,7310000,8208979,2022
Craig Sword,53176,59715,2022
D'Angelo Russell,30013500,33704540,2022
DJ Augustin,7622467,8559872,2022
DJ Stewart,101034,113459,2022
DJ Wilson,308493,346431,2022
DaQuan Jeffries,95930,107727,2022
Daishen Nix,923078,1036597,2022
Dakota Mathias,171156,192204,2022
Dalano Banton,925258,1039045,2022
Damian Jones,1977011,2220142,2022
Damian Lillard,39344900,44183510,2022
Damion Lee,1910860,2145856,2022
Damyean Dotson,205662,230954,2022
Daniel Gafford,1782621,2001846,2022
Daniel Oturu,1603559,1800763,2022
Daniel Theis,8280351,9298663,2022
Danilo Gallinari,20475000,22993002,2022
Danny Green,10000000,11229793,2022
Danuel House,4997424,5612002,2022
Dario Saric,8510000,9556554,2022
Darius Bazley,2513040,2822092,2022
Darius Garland,7040880,7906762,2022
Darren Collison,151821,170491,2022
Daulton Hommes,167504,188103,2022
David Duke,462629,519522,2022
David Johnson,462629,519522,2022
David Nwaba,4650000,5221854,2022
Davion Mitchell,4603200,5169298,2022
Davis Bertans,16000000,17967669,2022
Davon Reed,532398,597871,2022
Day'Ron Sharpe,2009160,2256245,2022
De'Aaron Fox,28103500,31559650,2022
De'Andre Hunter,7775400,8731613,2022
De'Anthony Melton,8805976,9888929,2022
DeAndre Bembry,2271045,2550336,2022
DeAndre Jordan,11109327,12475544,2022
DeJon Jarreau,172821,194073,2022
DeMar DeRozan,26000000,29197463,2022
DeMarcus Cousins,2038942,2289689,2022
DeMarre Carroll,1242340,1395122,2022
Dean Wade,1782621,2001846,2022
Deandre Ayton,12632950,14186542,2022
Deividas Sirvydis,1603559,1800763,2022
Dejounte Murray,15428880,17326313,2022
Delon Wright,8526316,9574876,2022
Demetrius Jackson,92857,104276,2022
Deni Avdija,4692840,5269962,2022
Dennis Schroeder,5890000,6614348,2022
Dennis Smith,1789256,2009297,2022
Denzel Valentine,1005633,1129305,2022
Derrick Favors,9720900,10916370,2022
Derrick Jones,9720900,10916370,2022
Derrick Rose,13445120,15098592,2022
Derrick Walton,95930,107727,2022
Derrick White,15678571,17606711,2022
Desmond Bane,2033160,2283196,2022
Devin Booker,31650600,35542970,2022
Devin Cannady,185578,208400,2022
Devin Vassell,4235160,4755997,2022
Devon Dotson,239291,268718,2022
Devontae Cacok,726128,815426,2022
Devonte Graham,11000000,12352772,2022
Dewayne Dedmon,5256308,5902724,2022
Didi Louzada,1786878,2006627,2022
Dillon Brooks,12200000,13700348,2022
Domantas Sabonis,18500000,20775118,2022
Donovan Mitchell,28103500,31559650,2022
Donte DiVincenzo,4675830,5250860,2022
Dorian Finney-Smith,4000000,4491917,2022
Doug McDermott,13750000,15440966,2022
Draymond Green,24026712,26981501,2022
Drew Eubanks,2239820,2515271,2022
Duane Washington Jr,1346676,1512289,2022
Duncan Robinson,15650000,17574626,2022
Dwight Howard,2641691,2966564,2022
Dwight Powell,11080125,12442751,2022
Dylan Windler,2239200,2514575,2022
E'Twaun Moore,2641691,2966564,2022
Ed Davis,2641691,2966564,2022
Edmond Sumner,2320000,2605312,2022
Elfrid Payton,2239544,2514961,2022
Elijah Hughes,1517981,1704661,2022
Emanuel Terry,85578,96102,2022
Emmanuel Mudiay,111457,125163,2022
Enes Kanter,2641691,2966564,2022
Eric Bledsoe,18125000,20354000,2022
Eric Gordon,18218818,20459356,2022
Eric Paschall,1782621,2001846,2022
Ersan Ilyasova,151821,170491,2022
Eugene Omoruyi,281831,316490,2022
Evan Fournier,17142857,19251074,2022
Evan Mobley,8075160,9068238,2022
Facundo Campazzo,3100000,3481236,2022
Feron Hunt,116987,131373,2022
Frank Jackson,3000000,3368938,2022
Frank Kaminsky,2089448,2346406,2022
Frank Ntilikina,1789256,2009297,2022
Franz Wagner,5007840,5623700,2022
Fred VanVleet,19675926,22095658,2022
Freddie Gillespie,221156,248352,2022
Furkan Korkmaz,4629630,5198978,2022
Gabe Vincent,1669178,1874452,2022
Gabriel Deck,1690507,1898404,2022
Gabriel Lundberg,79764,89573,2022
Garrett Temple,4910000,5513828,2022
Garrison Mathews,2000000,2245958,2022
Gary Clark,811213,910975,2022
Gary Harris,20932143,23506364,2022
Gary Payton II,1669178,1874452,2022
Gary Trent Jr,16225000,18220340,2022
George Hill,5275491,5924267,2022
George King,85578,96102,2022
Georges Niang,3300000,3705831,2022
Georgios Kalaitzakis,499852,561322,2022
Giannis Antetokounmpo,39344900,44183510,2022
Goga Bitadze,3098400,3479439,2022
Goran Dragic,19348907,21728422,2022
Gordon Hayward,29925000,33605157,2022
Gorgui Dieng,4000000,4491917,2022
Grant Riller,162186,182131,2022
Grant Williams,2617800,2939735,2022
Grayson Allen,4054695,4553338,2022
Greg Brown,925258,1039045,2022
Greg Monroe,612805,688165,2022
Hamidou Diallo,5200000,5839492,2022
Harrison Barnes,20284091,22778615,2022
Hassan Whiteside,2401537,2696876,2022
Hassani Gravett,106352,119431,2022
Haywood Highsmith,547701,615056,2022
Herb Jones,1700000,1909064,2022
Ignas Brazdeikis,462629,519522,2022
Immanuel Quickley,2210640,2482503,2022
Isaac Bonga,1729217,1941874,2022
Isaac Okoro,6720720,7547229,2022
Isaiah Hartenstein,1729217,1941874,2022
Isaiah Jackson,2451240,2752691,2022
Isaiah Joe,1517981,1704661,2022
Isaiah Livers,1057260,1187281,2022
Isaiah Roby,1782621,2001846,2022
Isaiah Stewart,3277080,3680093,2022
Isaiah Thomas,910926,1022949,2022
Isaiah Todd,1500000,1684469,2022
Ishmael Smith,4500000,5053407,2022
Ishmail Wainright,707893,794948,2022
Ivica Zubac,7518518,8443140,2022
JR Smith,1456667,1635806,2022
JT Thor,1250000,1403724,2022
Ja Morant,9603360,10784375,2022
Ja'Vonte Smart,265878,298574,2022
JaMychal Green,8200000,9208430,2022
JaQuori McLaughlin,220679,247817,2022
JaVale McGee,5000000,5614896,2022
Jabari Parker,1168286,1311961,2022
Jaden McDaniels,2063280,2317020,2022
Jaden Springer,2023680,2272550,2022
Jae Crowder,9720900,10916370,2022
Jae'Sean Tate,1517981,1704661,2022
Jahlil Okafor,2130023,2391971,2022
Jahmi'us Ramsey,1517981,1704661,2022
Jaime Echenique,53176,59715,2022
Jake Layman,3940184,4424745,2022
Jakob Poeltl,8750000,9826069,2022
Jalen Brunson,1802057,2023672,2022
Jalen Green,8992080,10097920,2022
Jalen Johnson,2659680,2986765,2022
Jalen McDaniels,1782621,2001846,2022
Jalen Smith,4458000,5006241,2022
Jalen Suggs,6592920,7403713,2022
Jamal Murray,29467800,33091731,2022
James Bouknight,4154400,4665305,2022
James Ennis,386127,433611,2022
James Harden,44310840,49760158,2022
James Johnson,2641691,2966564,2022
James Wiseman,9166800,10294127,2022
Jamorko Pickett,462629,519522,2022
Jared Butler,925258,1039045,2022
Jared Harper,85081,95544,2022
Jaren Jackson Jr,9180560,10309579,2022
Jarred Vanderbilt,4050000,4548066,2022
Jarrett Allen,20000000,22459587,2022
Jarrett Culver,6395160,7181632,2022
Jarron Cumberland,53176,59715,2022
Jason Preston,1062303,1192944,2022
Javin DeLaurier,53176,59715,2022
Javonte Green,1669178,1874452,2022
Jaxson Hayes,5348280,6006008,2022
Jay Huff,225997,253789,2022
Jay Scrubb,462629,519522,2022
Jaylen Brown,26758928,30049723,2022
Jaylen Hoard,191860,215454,2022
Jaylen Morris,95930,107727,2022
Jaylen Nowell,1782621,2001846,2022
Jaysean Paige,53176,59715,2022
Jayson Tatum,28103500,31559650,2022
Jeff Dowtin,305761,343362,2022
Jeff Green,4500000,5053407,2022
Jemerrio Jones,85578,96102,2022
Jerami Grant,20002500,22462394,2022
Jeremiah Robinson-Earl,2000000,2245958,2022
Jeremy Lamb,10500000,11791283,2022
Jericho Sims,462629,519522,2022
Jevon Carter,4107149,4612242,2022
Jimmy Butler,36016200,40445449,2022
Joakim Noah,6431666,7222628,2022
Jock Landale,925258,1039045,2022
Joe Harris,17357143,19491713,2022
Joe Ingles,13036364,14639567,2022
Joe Johnson,151821,170491,2022
Joe Wieskamp,563663,632981,2022
Joel Ayayi,462629,519522,2022
Joel Embiid,31579390,35463003,2022
John Collins,23000000,25828525,2022
John Konchar,2200000,2470554,2022
John Wall,44310840,49760158,2022
Jon Leuer,3169348,3559112,2022
Jon Teske,53176,59715,2022
Jonas Valanciunas,14000000,15721711,2022
Jonathan Isaac,17400000,19539840,2022
Jonathan Kuminga,5466360,6138609,2022
Jontay Porter,300000,336893,2022
Jordan Bell,102831,115477,2022
Jordan Clarkson,12420000,13947403,2022
Jordan Goodwin,53176,59715,2022
Jordan McLaughlin,2000000,2245958,2022
Jordan Nwora,1517981,1704661,2022
Jordan Poole,2161440,2427252,2022
Jordan Schakel,53176,59715,2022
Jose Alvarado,1925406,2162191,2022
Josh Christopher,2259240,2537079,2022
Josh Giddey,5988000,6724400,2022
Josh Green,2957520,3321233,2022
Josh Hart,12000000,13475752,2022
Josh Jackson,5005350,5620904,2022
Josh Okogie,4087904,4590631,2022
Josh Primo,3946800,4432174,2022
Josh Richardson,11615328,13043773,2022
Jrue Holiday,31171333,35004763,2022
Juan Hernangomez,6803190,7639841,2022
Juan Toscano-Anderson,1701593,1910853,2022
Julius Randle,19800000,22234991,2022
Justin Anderson,445828,500654,2022
Justin Champagnie,462629,519522,2022
Justin Holiday,6006420,6745085,2022
Justin Jackson,308493,346431,2022
Justin James,95930,107727,2022
Justin Robinson,265953,298658,2022
Justin Tillman,53176,59715,2022
Justise Winslow,3902439,4382358,2022
Jusuf Nurkic,12000000,13475752,2022
Juwan Morgan,211046,236999,2022
KJ Martin,1517981,1704661,2022
KZ Okpala,1782621,2001846,2022
Kai Jones,2770560,3111281,2022
Karl-Anthony Towns,31650600,35542970,2022
Kawhi Leonard,39344900,44183510,2022
Keifer Sykes,558345,627009,2022
Keita Bates-Diop,1729217,1941874,2022
Kelan Martin,993760,1115971,2022
Keldon Johnson,2145720,2409599,2022
Keljin Blevins,462629,519522,2022
Kelly Olynyk,12195122,13694870,2022
Kelly Oubre,12000000,13475752,2022
Kemba Walker,34967442,39267715,2022
Kendrick Nunn,5000000,5614896,2022
Kenrich Williams,2000000,2245958,2022
Kent Bazemore,2401537,2696876,2022
Kentavious Caldwell-Pope,13038862,14642372,2022
Keon Johnson,2553240,2867235,2022
Kessler Edwards,463211,520176,2022
Kevin Durant,42018900,47186357,2022
Kevin Huerter,4253357,4776432,2022
Kevin Knox,5845978,6564912,2022
Kevin Love,31258256,35102376,2022
Kevin Pangos,1569178,1762154,2022
Kevin Porter,1782621,2001846,2022
Kevon Looney,5178572,5815429,2022
Khem Birch,6350000,7130918,2022
Khris Middleton,35500000,39865767,2022
Killian Hayes,5572680,6258004,2022
Killian Tillie,1901625,2135485,2022
Kira Lewis,3822240,4292296,2022
Klay Thompson,37980720,42651564,2022
Kris Dunn,5317430,5971363,2022
Kristaps Porzingis,31650600,35542970,2022
Kyle Anderson,9937150,11159214,2022
Kyle Guy,383079,430189,2022
Kyle Kuzma,13000000,14598731,2022
Kyle Lowry,26984128,30302618,2022
Kyle Singler,999200,1122080,2022
Kyrie Irving,35328700,39673400,2022
LaMarcus Aldridge,2641691,2966564,2022
LaMelo Ball,8231760,9244096,2022
Lamar Stevens,1517981,1704661,2022
Lance Stephenson,1614825,1813414,2022
Landry Shamet,3768342,4231770,2022
Langston Galloway,386127,433612,2022
Larry Nance Jr,10690909,12005670,2022
Larry Sanders,1865546,2094969,2022
Lauri Markkanen,15690909,17620566,2022
LeBron James,41180544,46244900,2022
Leandro Bolmaro,2353320,2642729,2022
Lindell Wigginton,233973,262746,2022
Lindy Waters III,159527,179145,2022
Lonnie Walker,4447896,4994895,2022
Lonzo Ball,18604651,20892639,2022
Louis King,316396,355306,2022
Louis Williams,5000000,5614896,2022
Luca Vildoza,42789,48051,2022
Luguentz Dort,1782621,2001846,2022
Luka Doncic,10174391,11425631,2022
Luka Garza,925258,1039045,2022
Luka Samanic,3355239,3767863,2022
Luke Kennard,13347727,14989221,2022
Luke Kornet,812364,912267,2022
Luol Deng,5000000,5614896,2022
MJ Walker,53176,59715,2022
Mac McClung,111670,125403,2022
Malachi Flynn,2048040,2299906,2022
Malcolm Brogdon,21700000,24368652,2022
Malcolm Hill,324373,364263,2022
Malik Beasley,14491964,16274176,2022
Malik Ellison,53176,59715,2022
Malik Fitts,630874,708457,2022
Malik Monk,1789256,2009297,2022
Malik Newman,85578,96102,2022
Mamadi Diakite,869078,975956,2022
Marc Gasol,2692991,3024173,2022
Marcus Garrett,236632,265732,2022
Marcus Morris,15627907,17549816,2022
Marcus Smart,13839285,15541231,2022
Mario Chalmers,138019,154992,2022
Markelle Fultz,16500000,18529159,2022
Markieff Morris,2641691,2966564,2022
Marko Simonovic,925258,1039045,2022
Markus Howard,462629,519522,2022
Marquese Chriss,1292900,1451900,2022
Marvin Bagley,11312114,12703270,2022
Mason Jones,295125,331419,2022
Mason Plumlee,9248333,10385687,2022
Matisse Thybulle,2840160,3189441,2022
Matt Mooney,171156,192204,2022
Matt Ryan,111669,125401,2022
Matt Thomas,1669178,1874452,2022
Max Strus,1669178,1874452,2022
Maxi Kleber,8750000,9826069,2022
McKinley Wright,462629,519522,2022
Melvin Frazier,13294,14928,2022
Mfiondu Kabengele,19186,21545,2022
Micah Potter,53176,59715,2022
Michael Carter-Williams,3300000,3705831,2022
Michael Porter,5258735,5905450,2022
Mikal Bridges,5557725,6241210,2022
Mike Conley,21000000,23582566,2022
Mike Muscala,3500000,3930427,2022
Miles Bridges,5421493,6088224,2022
Miles McBride,925258,1039045,2022
Mitchell Robinson,1802057,2023672,2022
Miye Oni,946261,1062631,2022
Mo Bamba,7568743,8499542,2022
Moe Harkless,4347600,4882265,2022
Monta Ellis,2245400,2521537,2022
Monte Morris,8449074,9488135,2022
Montrezl Harrell,9720900,10916370,2022
Moritz Wagner,1729217,1941874,2022
Moses Brown,1933909,2171739,2022
Moses Moody,3562200,4000277,2022
Moses Wright,172821,194073,2022
Mychal Mulder,257902,289618,2022
Myles Powell,300443,337391,2022
Myles Turner,18000000,20213628,2022
Naji Marshall,1517981,1704661,2022
Nassir Little,2316240,2601089,2022
Nate Hinton,96213,108045,2022
Nathan Knight,462629,519522,2022
Naz Reid,1782621,2001846,2022
Neemias Queta,462629,519522,2022
Nemanja Bjelica,2089448,2346406,2022
Nerlens Noel,8800000,9882218,2022
Nick Richards,1517981,1704661,2022
Nickeil Alexander-Walker,3261480,3662574,2022
Nicolas Batum,12026998,13506070,2022
Nicolas Claxton,1782621,2001846,2022
Nik Stauskas,534993,600785,2022
Nikola Jokic,31044906,34862788,2022
Nikola Vucevic,24000000,26951504,2022
Norman Powell,15517242,17425542,2022
Norvel Pelle,191860,215454,2022
OG Anunoby,16071429,18047883,2022
Obi Toppin,5105160,5732989,2022
Olivier Sarr,223339,250805,2022
Omer Yurtseven,1489065,1672189,2022
Onyeka Okongwu,6104280,6854980,2022
Oshae Brissett,1701593,1910853,2022
Otto Porter,2389641,2683517,2022
PJ Dozier,1910860,2145856,2022
PJ Tucker,7000000,7860855,2022
PJ Washington,4215120,4733492,2022
Paris Bass,106352,119431,2022
Pascal Siakam,33003936,37062738,2022
Pat Connaughton,5333334,5989223,2022
Patrick Beverley,14320987,16082172,2022
Patrick Mills,5890000,6614348,2022
Patrick Patterson,737067,827711,2022
Patrick Williams,7422000,8334752,2022
Paul George,39344970,44183589,2022
Paul Millsap,2641691,2966564,2022
Paul Reed,1517981,1704661,2022
Paul Watson,303102,340377,2022
Payton Pritchard,2137440,2400301,2022
Petr Cornelie,218021,244833,2022
Precious Achiuwa,2711280,3044711,2022
Quentin Grimes,2168640,2435337,2022
Quinndary Weatherspoon,346491,389102,2022
RJ Barrett,8623920,9684484,2022
RJ Hampton,2303040,2586266,2022
RJ Nembhard,491876,552366,2022
Rajon Rondo,7500000,8422344,2022
Raul Neto,2089448,2346406,2022
Rayjon Tucker,220639,247772,2022
Reggie Bullock,9536000,10708731,2022
Reggie Jackson,10384500,11661579,2022
Reggie Perry,188272,211425,2022
Richaun Holmes,10384500,11661579,2022
Ricky Rubio,17800000,19989032,2022
Rob Edwards,53176,59715,2022
Robert Covington,12975471,14571186,2022
Robert Williams,3661976,4112323,2022
Robert Woodard,1619015,1818120,2022
Robin Lopez,5000000,5614896,2022
Rodney Hood,2239544,2514961,2022
Rodney McGruder,1939350,2177850,2022
Romeo Langford,3804360,4272217,2022
Royce O'Neale,8800000,9882218,2022
Rudy Gay,5890000,6614348,2022
Rudy Gobert,35344828,39691512,2022
Rui Hachimura,4916160,5520746,2022
Russell Westbrook,44211146,49648204,2022
Ryan Anderson,5214583,5855869,2022
Ryan Arcidiacono,774727,870002,2022
Saben Lee,1489065,1672189,2022
Saddiq Bey,2824320,3171653,2022
Sam Dekker,350000,393042,2022
Sam Hauser,619498,695683,2022
Sam Merrill,1517981,1704661,2022
Sandro Mamukelashvili,462629,519522,2022
Santiago Aldama,1994520,2239804,2022
Scottie Barnes,7280400,8175738,2022
Scottie Lewis,462629,519522,2022
Scotty Hopson,95930,107727,2022
Sean Chris Smith,462629,519522,2022
Sekou Doumbouya,3799131,4266345,2022
Semi Ojeleye,1789256,2009297,2022
Serge Ibaka,9720900,10916370,2022
Seth Curry,8207518,9216873,2022
Shai Gilgeous-Alexander,5495532,6171369,2022
Shake Milton,1846738,2073848,2022
Shaq Buchanan,53176,59715,2022
Shaquille Harrison,308493,346431,2022
Sharife Cooper,462629,519522,2022
Shaun Livingston,666666,748652,2022
Skylar Mays,510907,573738,2022
Solomon Hill,2389641,2683517,2022
Spencer Dinwiddie,19314284,21689542,2022
Stanley Johnson,1368998,1537355,2022
Stephen Curry,45780966,51411079,2022
Sterling Brown,3000000,3368938,2022
Steven Adams,17073171,19172818,2022
Sviatoslav Mykhailiuk,1729217,1941874,2022
TJ McConnell,7500000,8422345,2022
TJ Warren,12940000,14531352,2022
Tacko Fall,218021,244833,2022
Taj Gibson,4910000,5513828,2022
Talen Horton-Tucker,9500000,10668303,2022
Taurean Prince,13334375,14974227,2022
Terance Mann,1782621,2001846,2022
Terence Davis,4000000,4491917,2022
Terrence Ross,12500000,14037241,2022
Terry Rozier,17905263,20107240,2022
Terry Taylor,895125,1005206,2022
Thaddeus Young,14190000,15935077,2022
Thanasis Antetokounmpo,1729217,1941874,2022
Theo Maledon,2000000,2245958,2022
Theo Pinson,440710,494908,2022
Thomas Bryant,8666667,9732488,2022
Tim Frazier,386127,433612,2022
Tim Hardaway Jr,21306816,23927114,2022
Timofey Mozgov,5573333,6258737,2022
Timothe Luwawu,1939350,2177850,2022
Tobias Harris,35995950,40422708,2022
Tomas Satoransky,10000000,11229792,2022
Tony Bradley,1789256,2009297,2022
Tony Snell,2389641,2683517,2022
Torrey Craig,4878049,5477948,2022
Trae Young,8326471,9350455,2022
Trayvon Palmer,53176,59715,2022
Tre Jones,1517981,1704661,2022
Tre Mann,2901240,3258032,2022
Tre Scott,53176,59715,2022
Tremont Waters,191860,215454,2022
Trendon Watford,768830,863380,2022
Trent Forrest,463211,520176,2022
Trevelin Queen,303102,340377,2022
Trevor Ariza,2641691,2966564,2022
Trey Burke,3150000,3537384,2022
Trey Lyles,2500000,2807448,2022
Trey Murphy,3053760,3429309,2022
Tristan Thompson,9946611,11169838,2022
Troy Brown,5170564,5806436,2022
Troy Williams,122741,137835,2022
Ty Jerome,2412840,2709569,2022
Tyler Cook,462629,519522,2022
Tyler Hall,53176,59715,2022
Tyler Herro,4004280,4496723,2022
Tyler Johnson,257418,289074,2022
Tyrell Terry,1869438,2099339,2022
Tyrese Haliburton,4023600,4518419,2022
Tyrese Maxey,2602920,2923025,2022
Tyrone Wallace,198760,223203,2022
Tyus Jones,8376286,9406396,2022
Udoka Azubuike,2075880,2331170,2022
Udonis Haslem,2641691,2966564,2022
Usman Garuba,2353320,2642729,2022
Vernon Carey,1517981,1704661,2022
Victor Oladipo,2389641,2683517,2022
Vit Krejci,925258,1039045,2022
Vlatko Cancar,1782621,2001846,2022
Wayne Ellington,2641691,2966564,2022
Wayne Selden,812363,912266,2022
Wendell Carter,6920027,7771047,2022
Wenyen Gabriel,522015,586210,2022
Wesley Iwundu,1926834,2163794,2022
Wesley Matthews,1958495,2199349,2022
Will Barton,15625000,17546552,2022
Willie Cauley-Stein,4220083,4739065,2022
Willy Hernangomez,2327220,2613420,2022
Xavier Moon,202069,226919,2022
Xavier Sneed,146233,164216,2022
Xavier Tillman,1517981,1704661,2022
Yuta Watanabe,1762796,1979583,2022
Yves Pons,462629,519522,2022
Zach Collins,7000000,7860855,2022
Zach LaVine,19500000,21898097,2022
Zavier Simpson,37223,41800,2022
Zeke Nnaji,2498760,2806055,2022
Zhaire Smith,1068200,1199566,2022
Ziaire Williams,4373040,4910833,2022
Zion Williamson,10733400,12053386,2022
Zylan Cheatham,256734,288306,2022
