Player,income,adj_income,season
Ersan Ilyasova,8400000,10633710,2017
Evan Fournier,17000000,21520604,2017
Evan Turner,16393443,20752752,2017
Festus Ezeli,7400000,9367792,2017
Frank Kaminsky,2730000,3455955,2017
Fred VanVleet,543471,687989,2017
Garrett Temple,8000000,10127343,2017
Gary Harris,1655880,2096208,2017
Gary Neal,72193,91390,2017
Gary Payton II,578636,732505,2017
George Hill,8000000,10127343,2017
Georges Niang,650000,822846,2017
Georgios Papagiannis,2202240,2787855,2017
Gerald Green,1410598,1785701,2017
Gerald Henderson,9000000,11393261,2017
Giannis Antetokounmpo,2995420,3791955,2017
Glenn Robinson III,1050500,1329846,2017
Goran Dragic,15891725,20117619,2017
Gordon Hayward,16073140,20347275,2017
Gorgui Dieng,2348782,2973365,2017
Greg Monroe,17145838,21705223,2017
Greivis Vasquez,4347826,5503990,2017
Harrison Barnes,22116750,27997989,2017
Hassan Whiteside,22116750,27997989,2017
Henry Ellenson,1704120,2157276,2017
Henry Sims,75000,94943,2017
Hollis Thompson,1131040,1431803,2017
Ian Clark,1015696,1285787,2017
Ian Mahinmi,16000000,20254686,2017
Iman Shumpert,9662922,12232465,2017
Isaiah Canaan,1015696,1285787,2017
Isaiah Cousins,100000,126591,2017
Isaiah Taylor,305000,386104,2017
Isaiah Thomas,6587131,8338767,2017
Isaiah Whitehead,1074145,1359779,2017
Ishmael Smith,6000000,7595507,2017
Ivica Zubac,1034865,1310054,2017
JJ Redick,7377500,9339309,2017
JP Tokoto,100000,126591,2017
JR Smith,12800000,16203749,2017
JaMychal Green,980431,1241145,2017
JaVale McGee,1403611,1776856,2017
Jabari Parker,5374320,6803447,2017
Jae Crowder,6286408,7958076,2017
Jahlil Okafor,4788840,6062278,2017
Jake Layman,600000,759550,2017
Jakob Poeltl,2703960,3422991,2017
Jalen Jones,25000,31647,2017
Jamal Crawford,13253012,16777225,2017
Jamal Murray,3210840,4064659,2017
Jameer Nelson,4540525,5747931,2017
James Ennis,2898000,3668630,2017
James Harden,26540100,33597587,2017
James Johnson,4000000,5063671,2017
James Jones,1551659,1964272,2017
James Michael McAdoo,980431,1241145,2017
James Webb,65000,82284,2017
James Young,1825200,2310553,2017
Jared Dudley,10470000,13254160,2017
Jared Sullinger,5628000,7124585,2017
Jarell Eddie,277898,351795,2017
Jarell Martin,1286160,1628172,2017
Jarnell Stokes,150000,189887,2017
Jarrett Jack,1571705,1989648,2017
Jarrod Uthoff,129920,164467,2017
Jason Smith,5000000,6329589,2017
Jason Terry,1551659,1964272,2017
Jason Thompson,893333,1130886,2017
Jaylen Brown,4743000,6004248,2017
Jeff Green,15000000,18988768,2017
Jeff Teague,8000000,10127343,2017
Jeff Withey,1015696,1285787,2017
Jerami Grant,980431,1241145,2017
Jeremy Evans,1227286,1553643,2017
Jeremy Lamb,7000000,8861425,2017
Jeremy Lin,11483254,14536856,2017
Jerian Grant,1643040,2079953,2017
Jerryd Bayless,9424084,11930116,2017
Jimmy Butler,17552209,22219655,2017
Joakim Noah,17000000,21520604,2017
Jodie Meeks,6540000,8279103,2017
Joe Harris,980431,1241145,2017
Joe Ingles,2100000,2658427,2017
Joe Johnson,11000000,13925096,2017
Joel Anthony,663810,840328,2017
Joel Bolomboy,600000,759550,2017
Joel Embiid,4826160,6109522,2017
Joffrey Lauvergne,1709719,2164363,2017
John Henson,12267606,15529782,2017
John Jenkins,1050961,1330430,2017
John Lucas,580344,734667,2017
John Wall,15756438,19946356,2017
Johnny O'Bryant,392169,496453,2017
Jon Leuer,10991957,13914915,2017
Jonas Jerebko,5000000,6329589,2017
Jonas Valanciunas,14382023,18206460,2017
Jonathan Gibson,671346,849868,2017
Jonathon Simmons,874636,1107217,2017
Jordan Adams,1465080,1854670,2017
Jordan Clarkson,12500000,15823973,2017
Jordan Crawford,234920,297389,2017
Jordan Farmar,82976,105040,2017
Jordan Hill,4000000,5063671,2017
Jordan McRae,874636,1107217,2017
Jordan Mickey,1223653,1549044,2017
Jose Calderon,7708427,9758234,2017
Jose Juan Barea,4096950,5186402,2017
Joseph Young,1052342,1332178,2017
Josh Huestis,1191480,1508315,2017
Josh McRoberts,5782450,7320106,2017
Josh Richardson,874636,1107217,2017
Josh Smith,5331729,6749531,2017
Jrue Holiday,11000000,13925096,2017
Juan Hernangomez,1987440,2515935,2017
Julius Randle,3267120,4135905,2017
Julyan Stone,50000,63295,2017
Justin Anderson,1514160,1916802,2017
Justin Hamilton,3000000,3797753,2017
Justin Holiday,1015696,1285787,2017
Justise Winslow,2593440,3283082,2017
Jusuf Nurkic,1921320,2432233,2017
KJ McDaniels,3333333,4219725,2017
Kaleb Tarczewski,75000,94943,2017
Karl-Anthony Towns,5960160,7545073,2017
Kawhi Leonard,17638063,22328339,2017
Kay Felder,543471,687989,2017
Keith Benson,75000,94943,2017
Kelly Olynyk,3094013,3916766,2017
Kelly Oubre,2006640,2540241,2017
Kemba Walker,12000000,15191014,2017
Kenneth Faried,12078652,15290581,2017
Kent Bazemore,15730337,19913315,2017
Kentavious Caldwell-Pope,3678319,4656449,2017
Kevin Durant,26540100,33597587,2017
Kevin Garnett,8000000,10127343,2017
Kevin Love,21165675,26794006,2017
Kevin Martin,3336000,4223102,2017
Kevin Seraphin,1800000,2278652,2017
Kevon Looney,1182840,1497378,2017
Khris Middleton,15200000,19241952,2017
Klay Thompson,16663575,21094717,2017
Kosta Koufos,8046500,10186208,2017
Kris Dunn,3872520,4902292,2017
Kris Humphries,8630000,10924870,2017
Kristaps Porzingis,4317720,5465879,2017
Kyle Anderson,1192080,1509075,2017
Kyle Collinsworth,70000,88614,2017
Kyle Korver,5239437,6632697,2017
Kyle Lowry,12000000,15191014,2017
Kyle O'Quinn,3918750,4960815,2017
Kyle Singler,4837500,6123877,2017
Kyle Wiltjer,543471,687989,2017
Kyrie Irving,17638063,22328339,2017
LaMarcus Aldridge,20575005,26046267,2017
Lamar Patterson,242963,307571,2017
Lance Stephenson,5371672,6800094,2017
Lance Thomas,6191000,7837297,2017
Langston Galloway,5200000,6582773,2017
Larry Nance Jr,1207680,1528823,2017
Larry Sanders,5207722,6592547,2017
Lavoy Allen,3500000,4430712,2017
LeBron James,30963450,39197185,2017
Leandro Barbosa,4000000,5063671,2017
Livio Jean-Charles,1188840,1504973,2017
Louis Amundson,980431,1241145,2017
Louis Williams,7000000,8861425,2017
Luc Mbah a Moute,2203000,2788817,2017
Lucas Nogueira,1921320,2432233,2017
Luis Scola,5000000,6329589,2017
Luke Babbitt,1227286,1553643,2017
Luol Deng,18000000,22786522,2017
Malachi Richardson,1439880,1822769,2017
Malcolm Brogdon,875000,1107678,2017
Malcolm Delaney,2500000,3164794,2017
Malik Beasley,1627320,2060053,2017
Manny Harris,119493,151268,2017
Manu Ginobili,14000000,17722850,2017
Marc Gasol,21165675,26794006,2017
Marcelo Huertas,1500000,1898876,2017
Marcin Gortat,12000000,15191014,2017
Marco Belinelli,6333333,8017479,2017
Marcus Georges-Hunt,88936,112583,2017
Marcus Morris,4625000,5854870,2017
Marcus Paige,125000,158239,2017
Marcus Smart,3578880,4530568,2017
Marcus Thornton,1315448,1665249,2017
Mario Hezonja,3909840,4949536,2017
Markieff Morris,7400000,9367792,2017
Marquese Chriss,2941440,3723621,2017
Marreese Speights,1403611,1776856,2017
Marshall Plumlee,543471,687989,2017
Martell Webster,2500000,3164794,2017
Marvin Williams,12250000,15507494,2017
Mason Plumlee,2328530,2947727,2017
Matt Barnes,6508351,8239037,2017
Matt Costello,50000,63295,2017
Matthew Dellavedova,9607500,12162306,2017
Maurice Ndour,543471,687989,2017
Maurice Williams,2194500,2778056,2017
Metta World Peace,1551659,1964272,2017
Meyers Leonard,9213484,11663514,2017
Michael Beasley,1403611,1776856,2017
Michael Carter-Williams,3183526,4030082,2017
Michael Gbinije,650000,822846,2017
Michael Kidd-Gilchrist,13000000,16456932,2017
Mike Conley,26540100,33597587,2017
Mike Dunleavy,4837500,6123877,2017
Mike Miller,3500000,4430712,2017
Mike Muscala,1015696,1285787,2017
Mike Scott,3333333,4219725,2017
Mike Tobey,138937,175882,2017
Miles Plumlee,12400000,15697381,2017
Mindaugas Kuzminskas,2898000,3668630,2017
Mirza Teletovic,10500000,13292137,2017
Mitch McGary,1526040,1931841,2017
Moe Harkless,8988764,11379037,2017
Monta Ellis,10763500,13625707,2017
Montrezl Harrell,1045000,1322884,2017
Myles Turner,2380440,3013441,2017
Nate Wolters,50000,63295,2017
Nemanja Bjelica,3800000,4810488,2017
Nenê,2898000,3668630,2017
Nerlens Noel,4384490,5550404,2017
Nick Collison,3750000,4747192,2017
Nick Johnson,980431,1241145,2017
Nick Young,5443918,6891553,2017
Nick Zeisloft,25000,31647,2017
Nicolas Batum,20869566,26419157,2017
Nicolas Brussino,543471,687989,2017
Nicolas Laprovittola,204601,259008,2017
Nik Stauskas,2993040,3788942,2017
Nikola Jokic,1358500,1719749,2017
Nikola Jovanovic,30000,37977,2017
Nikola Mirotic,5782450,7320106,2017
Nikola Pekovic,12100000,15317606,2017
Nikola Vucevic,11750000,14874535,2017
Noah Vonleh,2751360,3482995,2017
Norman Powell,874636,1107217,2017
Norris Cole,288131,364750,2017
Okaro White,310995,393694,2017
Omer Asik,9904494,12538276,2017
Omri Casspi,3149524,3987038,2017
Otto Porter,5893981,7461296,2017
PJ Tucker,5300000,6709364,2017
Pablo Prigioni,1050961,1330430,2017
Pascal Siakam,1196040,1514088,2017
Pat Connaughton,874636,1107217,2017
Patricio Garino,131968,167059,2017
Patrick Beverley,6000000,7595507,2017
Patrick McCaw,543471,687989,2017
Patrick Mills,3200000,4050937,2017
Patrick Patterson,6050000,7658803,2017
Pau Gasol,15500000,19621727,2017
Paul George,18100000,22913113,2017
Paul Millsap,20072033,25409545,2017
Paul Pierce,3527920,4466057,2017
Paul Zipser,750000,949438,2017
Phil Pressey,35000,44307,2017
Pierre Jackson,191810,242814,2017
Prince Ibeh,77250,97792,2017
Quincy Acy,2965505,3754085,2017
Quincy Ford,75000,94943,2017
Quincy Pondexter,3617978,4580063,2017
Quinn Cook,95904,121405,2017
RJ Hunter,1625240,2057420,2017
Rajon Rondo,14000000,17722850,2017
Rakeem Christmas,1052342,1332178,2017
Ramon Sessions,6000000,7595507,2017
Randy Foye,2500000,3164794,2017
Rashad Vaughn,1811040,2292627,2017
Raul Neto,877800,1111222,2017
Ray McCallum,119493,151268,2017
Raymond Felton,1551659,1964272,2017
Reggie Bullock,2255644,2855460,2017
Reggie Jackson,14956522,18933728,2017
Reggie Williams,193307,244710,2017
Richard Jefferson,2500000,3164794,2017
Richaun Holmes,1024000,1296299,2017
Ricky Rubio,13400000,16963299,2017
Robbie Hummel,150000,189887,2017
Robert Covington,1015696,1285787,2017
Robin Lopez,13219250,16734485,2017
Rodney Hood,1406520,1780538,2017
Rodney McGruder,543471,687989,2017
Rodney Stuckey,7000000,8861425,2017
Ron Baker,543471,687989,2017
Rondae Hollis-Jefferson,1395600,1766715,2017
Ronnie Price,3251227,4115785,2017
Roy Hibbert,5000000,6329589,2017
Rudy Gay,13333333,16878904,2017
Rudy Gobert,2121287,2685375,2017
Russell Westbrook,26540100,33597587,2017
Ryan Anderson,18735364,23717432,2017
Ryan Arcidiacono,75000,94943,2017
Ryan Kelly,713305,902985,2017
Salah Mejri,874636,1107217,2017
Sam Dekker,1720560,2178087,2017
Sasha Kaun,1333420,1688000,2017
Sasha Vujacic,1410598,1785701,2017
Scott Wood,50000,63295,2017
Sean Kilpatrick,980431,1241145,2017
Semaj Christon,543471,687989,2017
Serge Ibaka,12250000,15507494,2017
Sergio Rodriguez,6800000,8608241,2017
Seth Curry,2898000,3668630,2017
Shabazz Muhammad,3046299,3856364,2017
Shabazz Napier,1350120,1709141,2017
Shaun Livingston,5782450,7320106,2017
Shawn Long,154512,195599,2017
Sheldon Mac,543471,687989,2017
Shelvin Mack,2433334,3080401,2017
Skal Labissiere,1188840,1504973,2017
Solomon Hill,11709603,14823396,2017
Spencer Dinwiddie,726672,919907,2017
Spencer Hawes,5782450,7320106,2017
Stanley Johnson,2969880,3759624,2017
Stefan Jankovic,100000,126591,2017
Stephen Curry,12112359,15333252,2017
Stephen Zimmerman,950000,1202622,2017
Steve Novak,1551659,1964272,2017
Steven Adams,3140517,3975636,2017
TJ McConnell,874636,1107217,2017
TJ Warren,2128920,2695037,2017
Taj Gibson,8950000,11329965,2017
Tarik Black,6191000,7837297,2017
Taurean Prince,2318280,2934752,2017
Terrence Jones,1207194,1528208,2017
Terrence Ross,10000000,12659178,2017
Terry Rozier,1906440,2413396,2017
Thabo Sefolosha,4000000,5063671,2017
Thaddeus Young,12078652,15290581,2017
Thomas Robinson,1050961,1330430,2017
Thomas Walkup,69500,87981,2017
Thon Maker,2568600,3251636,2017
Tiago Splitter,8250000,10443822,2017
Tibor Pleiss,2800000,3544570,2017
Tim Duncan,5643750,7144524,2017
Tim Frazier,2090000,2645768,2017
Tim Hardaway Jr,2281605,2888324,2017
Tim Quarterman,543471,687989,2017
Timofey Mozgov,16000000,20254686,2017
Timothe Luwawu,1326960,1679822,2017
Tobias Harris,17200000,21773787,2017
Tomas Satoransky,2870813,3634213,2017
Toney Douglas,564868,715076,2017
Tony Allen,5000000,6329589,2017
Tony Parker,14445313,18286580,2017
Tony Snell,2368327,2998107,2017
Tony Wroten,25000,31647,2017
Treveon Graham,543471,687989,2017
Trevor Ariza,7800000,9874159,2017
Trevor Booker,9250000,11709740,2017
Trey Burke,3386597,4287153,2017
Trey Lyles,2340600,2963007,2017
Tristan Thompson,15330435,19407072,2017
Troy Daniels,3332940,4219228,2017
Troy Williams,652165,825586,2017
Ty Lawson,1315448,1665249,2017
Tyler Ennis,1733880,2194949,2017
Tyler Johnson,5628000,7124585,2017
Tyler Ulis,918369,1162579,2017
Tyler Zeller,8000000,10127343,2017
Tyreke Evans,10203755,12917116,2017
Tyson Chandler,12415000,15716370,2017
Tyus Jones,1339680,1695924,2017
Udonis Haslem,4000000,5063671,2017
Victor Oladipo,6552960,8295509,2017
Vince Carter,4264057,5397946,2017
Wade Baldwin,1793760,2270752,2017
Walter Tavares,1006000,1273512,2017
Wayne Ellington,6000000,7595507,2017
Wayne Selden,115087,145689,2017
Wesley Johnson,5628000,7124585,2017
Wesley Matthews,17145838,21705223,2017
Will Barton,3533333,4472909,2017
Willie Cauley-Stein,3551160,4495477,2017
Willy Hernangomez,1375000,1740637,2017
Wilson Chandler,11233146,14220240,2017
Yi Jianlian,250000,316479,2017
Yogi Ferrell,409300,518140,2017
Zach Auguste,60000,75955,2017
Zach LaVine,2240880,2836770,2017
Zach Randolph,10000000,12659178,2017
Zaza Pachulia,2898000,3668630,2017
