Player,income,adj_income,season
Clarence Weatherspoon,6353200,9966161,2006
Clifford Robinson,2500000,3921709,2006
Corey Maggette,7000000,10980786,2006
Corliss Williamson,6000000,9412102,2006
Curtis Borchardt,1969993,3090296,2006
Cuttino Mobley,7200000,11294523,2006
Dahntay Jones,1223160,1918751,2006
Dale Davis,3500000,5490393,2006
Damien Wilkins,2500000,3921709,2006
Damon Jones,3590000,5631574,2006
Damon Stoudamire,3750000,5882564,2006
Dan Dickau,2250000,3529538,2006
Dan Gadzuric,4750000,7451248,2006
Daniel Ewing,450000,705907,2006
Danny Fortson,6207670,9737871,2006
Danny Granger,1318920,2068968,2006
Darius Miles,7250000,11372957,2006
Darius Songaila,2200000,3451104,2006
Darko Milicic,4135200,6486821,2006
Darrell Armstrong,1138500,1785946,2006
Darrick Martin,946646,1484988,2006
David Harrison,898200,1408991,2006
David Lee,861360,1351201,2006
David Wesley,5070000,7953226,2006
David West,1334160,2092875,2006
DeSagana Diop,1850000,2902065,2006
DeShawn Stevenson,2750000,4313880,2006
Delonte West,1010040,1584433,2006
Deng Gai,92396,144940,2006
DerMarr Johnson,835810,1311121,2006
Derek Anderson,10763000,16883742,2006
Derek Fisher,5393300,8460382,2006
Deron Williams,3487400,5470627,2006
Derrick Coleman,2000000,3137367,2006
Desmond Mason,7333333,11503680,2006
Devean George,5000600,7844360,2006
Devin Brown,2500000,3921709,2006
Devin Green,398762,625531,2006
Devin Harris,2947440,4623601,2006
Didier Ilunga-Mbenga,880000,1380441,2006
Dijon Thompson,398762,625531,2006
Dikembe Mutombo,2000000,3137367,2006
Dion Glover,163085,255828,2006
Dirk Nowitzki,13843156,21715534,2006
Donell Taylor,398762,625531,2006
Donta Smith,641748,1006699,2006
Donyell Marshall,4799108,7528282,2006
Dorell Wright,1238640,1943034,2006
Doug Christie,9775000,15333883,2006
Drew Gooden,4065811,6377971,2006
Dwayne Jones,398762,625531,2006
Dwight Howard,4493160,7048347,2006
Dwyane Wade,3031920,4756123,2006
Earl Barron,398762,625531,2006
Earl Boykins,2750000,4313880,2006
Earl Watson,5000000,7843419,2006
Eddie Basden,398762,625531,2006
Eddie Gill,819551,1285616,2006
Eddie Griffin,2500000,3921709,2006
Eddie House,835810,1311121,2006
Eddie Jones,14576250,22865527,2006
Eddie Robinson,5444444,8540611,2006
Eddy Curry,7390000,11592573,2006
Eduardo Najera,4190476,6573531,2006
Elton Brand,13152000,20631329,2006
Emeka Okafor,4020120,6306297,2006
Eric Piatkowski,3000000,4706051,2006
Eric Snow,5484375,8603250,2006
Eric Williams,3938000,6177476,2006
Erick Dampier,8662500,13588723,2006
Ersan Ilyasova,398762,625531,2006
Ervin Johnson,1138500,1785946,2006
Esteban Batista,398762,625531,2006
Etan Thomas,5393300,8460382,2006
Evan Eschmeyer,3711400,5822013,2006
Fabricio Oberto,2325000,3647189,2006
Francisco Elson,719373,1128468,2006
Francisco Garcia,1016400,1594410,2006
Fred Hoiberg,1760000,2760883,2006
Fred Jones,2328843,3653218,2006
Gary Payton,1138500,1785946,2006
George Lynch,3200000,5019788,2006
Gerald Fitch,359858,564503,2006
Gerald Green,1253040,1965623,2006
Gerald Wallace,5000000,7843419,2006
Gilbert Arenas,10243200,16068341,2006
Gordan Giricek,4000000,6274735,2006
Grant Hill,15694250,24619315,2006
Greg Buckner,3595926,5640869,2006
Greg Ostertag,4400000,6902208,2006
Ha Seung-Jin,641748,1006699,2006
Hakim Warrick,1196520,1876961,2006
Hidayet Turkoglu,5393300,8460382,2006
Howard Eisley,5926984,9297563,2006
Iakovos Tsakalidis,2900000,4549183,2006
Ibo Kutluay,1760000,2760883,2006
Ike Diogu,1988160,3118794,2006
Ira Newble,2950200,4627930,2006
JR Smith,1297080,2034708,2006
Jackie Butler,398762,625531,2006
Jackson Vroman,682051,1069922,2006
Jacque Vaughn,1094550,1717002,2006
Jake Voskuhl,1937500,3039324,2006
Jalen Rose,15694250,24619315,2006
Jamaal Magloire,8533333,13386101,2006
Jamaal Tinsley,5400000,8470892,2006
Jamal Crawford,6480000,10165071,2006
Jamal Mashburn,10075000,15804489,2006
Jamal Sampson,719373,1128468,2006
Jameer Nelson,1189200,1865478,2006
James Jones,2400000,3764841,2006
James Posey,5900400,9255861,2006
James Singleton,625000,980427,2006
James Thomas,148698,233260,2006
Jannero Pargo,895248,1404361,2006
Jared Jeffries,2433824,3817900,2006
Jared Reiner,242612,380581,2006
Jarrett Jack,1058640,1660671,2006
Jarron Collins,1700000,2666762,2006
Jarvis Hayes,2011080,3154748,2006
Jason Collier,1650000,2588328,2006
Jason Collins,5500000,8627760,2006
Jason Hart,1540000,2415773,2006
Jason Kapono,1100000,1725552,2006
Jason Kidd,16440000,25789161,2006
Jason Maxiell,905640,1420662,2006
Jason Richardson,8888888,13943854,2006
Jason Terry,6666667,10457892,2006
Jason Williams,7562500,11863171,2006
Jeff Foster,5000000,7843419,2006
Jeff McInnis,3400000,5333524,2006
Jermaine Jackson,1355067,2125671,2006
Jermaine O'Neal,16440000,25789161,2006
Jerome James,5000000,7843419,2006
Jerome Williams,6620063,10384785,2006
Jerry Stackhouse,8367187,13125470,2006
Jim Jackson,2640000,4141325,2006
Jiri Welsch,2177114,3415203,2006
Joe Johnson,12000000,18824205,2006
Joe Smith,6353200,9966161,2006
Joel Przybilla,1560000,2447146,2006
Joey Graham,1388400,2177960,2006
Johan Petro,936600,1469229,2006
John Edwards,1000000,1568683,2006
John Lucas,34041,53399,2006
John Salmons,1669001,2618134,2006
John Thomas,282118,442553,2006
Jon Barry,1800000,2823630,2006
Jonathan Bender,7175000,11255306,2006
Jose Calderon,2190000,3435417,2006
Josh Childress,2677200,4199680,2006
Josh Davis,193003,302759,2006
Josh Howard,923880,1449275,2006
Josh Powell,398762,625531,2006
Josh Smith,1365360,2141818,2006
Juan Dixon,2500000,3921709,2006
Julius Hodge,1148760,1802041,2006
Jumaine Jones,1875000,2941282,2006
Justin Reed,641748,1006699,2006
Juwan Howard,5900400,9255861,2006
Kaniel Dickens,31305,49107,2006
Kareem Rush,3000000,4706051,2006
Keith Bogans,869373,1363771,2006
Keith McLeod,1250000,1960854,2006
Keith Van Horn,15694250,24619315,2006
Kelvin Cato,8640000,13553428,2006
Kendrick Perkins,936480,1469041,2006
Kenny Thomas,6500000,10196444,2006
Kenyon Martin,10636364,16685091,2006
Kevin Burleson,398762,625531,2006
Kevin Garnett,18000000,28236308,2006
Kevin Martin,937440,1470546,2006
Kevin Ollie,2950200,4627930,2006
Keyon Dooling,3100000,4862919,2006
Kirk Hinrich,2513880,3943482,2006
Kirk Snyder,1437240,2254575,2006
Kobe Bryant,15946875,25015604,2006
Kris Humphries,1592400,2497972,2006
Kurt Thomas,6620062,10384784,2006
Kwame Brown,7500000,11765128,2006
Kyle Korver,3630363,5694891,2006
Lamar Odom,11465333,17985482,2006
Lamond Murray,6388500,10021535,2006
Laron Profit,745248,1169058,2006
Larry Hughes,10344900,16227877,2006
Lawrence Roberts,398762,625531,2006
LeBron James,4621800,7250142,2006
Leandro Barbosa,930600,1459817,2006
Lee Nailon,835810,1311121,2006
Linas Kleiza,879360,1379437,2006
Lindsey Hunter,1760000,2760883,2006
Linton Johnson,719373,1128468,2006
Lionel Chalmers,682050,1069920,2006
Lonny Baxter,745248,1169058,2006
Loren Woods,780000,1223573,2006
Lorenzen Wright,7700000,12078865,2006
Louis Williams,450000,705907,2006
Luke Jackson,1955160,3067027,2006
Luke Ridnour,1638000,2569504,2006
Luke Walton,1250000,1960854,2006
Luol Deng,2443920,3833737,2006
Luther Head,975600,1530407,2006
Maciej Lampe,900000,1411815,2006
Malik Allen,1670000,2619701,2006
Malik Rose,6008750,9425828,2006
Manu Ginobili,7428937,11653653,2006
Marc Jackson,4550000,7137511,2006
Marcus Banks,1724280,2704850,2006
Marcus Camby,9150000,14353456,2006
Mario Kasun,682050,1069920,2006
Mark Blount,5515875,8652663,2006
Mark Madsen,2000000,3137367,2006
Marko Jaric,5000000,7843419,2006
Marquis Daniels,5393300,8460382,2006
Martell Webster,2586120,4056804,2006
Martynas Andriuskevicius,398762,625531,2006
Marvin Williams,3883560,6092077,2006
Mateen Cleaves,305784,479678,2006
Matt Barnes,683862,1072762,2006
Matt Bonner,2000000,3137367,2006
Matt Carroll,1100000,1725552,2006
Matt Harpring,5020000,7874792,2006
Matt Walsh,38904,61028,2006
Maurice Evans,1500000,2353025,2006
Maurice Taylor,9100000,14275022,2006
Maurice Williams,1760000,2760883,2006
Mehmet Okur,8250000,12941641,2006
Melvin Ely,2401027,3766452,2006
Melvin Sanders,24315,38142,2006
Metta World Peace,6842105,10733099,2006
Michael Bradley,819550,1285614,2006
Michael Doleac,2640000,4141325,2006
Michael Finley,18612500,29197127,2006
Michael Olowokandi,5900400,9255861,2006
Michael Redd,12000000,18824205,2006
Michael Ruffin,1670000,2619701,2006
Mickael Pietrus,1910520,2997001,2006
Mike Bibby,11500000,18039863,2006
Mike Dunleavy,4506261,7068898,2006
Mike James,3410000,5349211,2006
Mike Miller,6750000,10588615,2006
Mike Sweetney,2116920,3320778,2006
Mike Wilks,745248,1169058,2006
Mikki Moore,1020000,1600057,2006
Milt Palacio,1400000,2196157,2006
Monta Ellis,448762,703965,2006
Moochie Norris,4200000,6588471,2006
Morris Peterson,4550000,7137511,2006
Nate Robinson,1102680,1729756,2006
Nazr Mohammed,5500000,8627760,2006
Ndudi Ebi,964320,1512713,2006
Nenad Krstic,1010040,1584433,2006
Nenê,3039889,4768624,2006
Nick Collison,1815000,2847161,2006
Nick Van Exel,1138500,1785946,2006
Nikoloz Tskitishvili,745248,1169058,2006
Orien Greene,398762,625531,2006
Othella Harrington,3500000,5490393,2006
PJ Brown,8000000,12549470,2006
Pape Sow,641748,1006699,2006
Pat Burke,750000,1176512,2006
Pat Garrity,3231250,5068809,2006
Pau Gasol,10993000,17244541,2006
Paul Pierce,13843156,21715534,2006
Pavel Podkolzin,1141560,1790746,2006
Peter John Ramos,660000,1035331,2006
Predrag Stojakovic,7500000,11765128,2006
Primoz Brezec,2750000,4313880,2006
Quentin Richardson,6940000,10886665,2006
Quinton Ross,700000,1098078,2006
Qyntel Woods,599834,940949,2006
Radoslav Nesterovic,6720000,10541555,2006
Raef LaFrentz,10623288,16664579,2006
Rafael Araujo,2238960,3512220,2006
Rafer Alston,3850000,6039432,2006
Raja Bell,4250000,6666906,2006
Randy Holcomb,52033,81623,2006
Rashad McCants,1538400,2413263,2006
Rashard Lewis,8571429,13445861,2006
Rasheed Wallace,10860000,17035906,2006
Rasual Butler,1300000,2039288,2006
Raul Lopez,1744313,2736275,2006
Rawle Marshall,398762,625531,2006
Ray Allen,13223140,20742925,2006
Raymond Felton,2847360,4466607,2006
Reece Gaines,1556160,2441122,2006
Reggie Evans,1100000,1725552,2006
Reggie Miller,6000000,9412102,2006
Richard Hamilton,8625000,13529897,2006
Richard Jefferson,10200000,16000574,2006
Richie Frahm,719373,1128468,2006
Rick Brunson,1029873,1615545,2006
Ricky Davis,5909800,9270607,2006
Robert Horry,3000000,4706051,2006
Robert Swift,1764480,2767911,2006
Robert Whaley,398762,625531,2006
Romain Sato,682051,1069922,2006
Ron Mercer,1760000,2760883,2006
Ronald Dupree,719373,1128468,2006
Ronald Murray,895248,1404361,2006
Ronnie Price,398762,625531,2006
Royal Ivey,641748,1006699,2006
Ruben Patterson,6353200,9966161,2006
Ryan Bowen,900498,1412596,2006
Ryan Gomes,428762,672592,2006
Salim Stoudamire,675000,1058861,2006
Sam Cassell,6875000,10784701,2006
Samaki Walker,364223,571350,2006
Samuel Dalembert,8470000,13286751,2006
Sarunas Jasikevicius,4000000,6274735,2006
Sasha Vujacic,910440,1428192,2006
Scot Pollard,6274937,9843392,2006
Scott Padgett,1670000,2619701,2006
Sean Banks,150751,236480,2006
Sean Marks,835810,1311121,2006
Sean May,1619280,2540138,2006
Sebastian Telfair,1676280,2629553,2006
Sergey Monya,1016400,1594410,2006
Shandon Anderson,8935000,14016189,2006
Shane Battier,4903000,7691256,2006
Shaquille O'Neal,20000000,31373676,2006
Shareef Abdur-Rahim,5000000,7843419,2006
Sharrod Ford,116711,183082,2006
Shaun Livingston,3254880,5105877,2006
Shavlik Randolph,398762,625531,2006
Shawn Bradley,4500000,7059077,2006
Shawn Marion,13700000,21490968,2006
Smush Parker,745248,1169058,2006
Speedy Claxton,3600000,5647261,2006
Stacey Augmon,1138500,1785946,2006
Stanislav Medvedenko,3000000,4706051,2006
Stephen Graham,48630,76285,2006
Stephen Jackson,5610000,8800316,2006
Stephon Marbury,16453125,25809750,2006
Steve Blake,1000000,1568683,2006
Steve Francis,13700000,21490968,2006
Steve Nash,9625000,15098581,2006
Steven Hunter,2800000,4392314,2006
Stromile Swift,5000000,7843419,2006
TJ Ford,2303040,3612741,2006
Tariq Abdul-Wahad,3656250,5735500,2006
Tayshaun Prince,1763115,2765769,2006
Terence Morris,835810,1311121,2006
Theo Ratliff,11666666,18301310,2006
Tim Duncan,15845156,24856039,2006
Tim Thomas,13975000,21922356,2006
Todd MacCulloch,6353200,9966161,2006
Toni Kukoc,2000000,3137367,2006
Tony Allen,969696,1521146,2006
Tony Battie,5200000,8157155,2006
Tony Delk,3375000,5294307,2006
Tony Parker,8400000,13176943,2006
Tracy McGrady,15694250,24619315,2006
Travis Diener,398762,625531,2006
Travis Outlaw,1082160,1697566,2006
Trenton Hassell,4350000,6823774,2006
Trevor Ariza,682051,1069922,2006
Troy Bell,1478280,2318953,2006
Troy Hudson,5253000,8240296,2006
Troy Murphy,7365079,11553480,2006
Tyronn Lue,3500000,5490393,2006
Tyson Chandler,9000000,14118154,2006
Udonis Haslem,5000000,7843419,2006
Viktor Khryapa,1095960,1719214,2006
Vin Baker,9183333,14405745,2006
Vince Carter,13843156,21715534,2006
Vitaly Potapenko,3320000,5208030,2006
Vlade Divac,2000000,3137367,2006
Vladimir Radmanovic,3166155,4966696,2006
Von Wafer,398762,625531,2006
Voshon Lenard,3520000,5521766,2006
Wally Szczerbiak,10000000,15686838,2006
Walter McCarty,1035000,1623587,2006
Wayne Simien,867720,1361178,2006
Wesley Person,1760000,2760883,2006
Yao Ming,5594906,8776638,2006
Yaroslav Korolev,1704480,2673790,2006
Zach Randolph,10666667,16732627,2006
Zarko Cabarkapa,1404360,2202996,2006
Zaza Pachulia,4000000,6274735,2006
Zeljko Rebraca,3000000,4706051,2006
Zendon Hamilton,329138,516313,2006
Zoran Planinic,1127280,1768345,2006
Zydrunas Ilgauskas,8740000,13710296,2006
