Player,income,adj_income,season
Damyean Dotson,2000000,2367048,2021
Daniel Gafford,1517981,1796567,2021
Daniel Oturu,898310,1063171,2021
Daniel Theis,5000000,5917621,2021
Danilo Gallinari,19500000,23078722,2021
Danny Green,15365853,18185859,2021
Dante Exum,9600000,11361832,2021
Danuel House,3717000,4399159,2021
Dario Saric,9250000,10947599,2021
Darius Bazley,2399160,2839464,2021
Darius Garland,6720720,7954135,2021
Darius Miller,7000000,8284669,2021
David Nwaba,1824003,2158751,2021
Davis Bertans,15000000,17752863,2021
De'Aaron Fox,8099627,9586104,2021
De'Andre Hunter,7422000,8784116,2021
De'Anthony Melton,9571712,11328353,2021
DeAndre Bembry,1737145,2055953,2021
DeAndre Jordan,10375678,12279866,2021
DeMar DeRozan,27739975,32830932,2021
DeMarcus Cousins,3051832,3611916,2021
DeMarre Carroll,6119676,7242784,2021
Dean Wade,1517981,1796567,2021
Deandre Ayton,10018200,11856782,2021
Deividas Sirvydis,898310,1063171,2021
Dejounte Murray,14286000,16907827,2021
Delon Wright,9000000,10651718,2021
Demetrius Jackson,92857,109898,2021
Deni Avdija,4469160,5289359,2021
Dennis Schroeder,15500000,18344625,2021
Dennis Smith,5686677,6730320,2021
Denzel Valentine,4642800,5494866,2021
Derrick Favors,9258000,10957067,2021
Derrick Jones,9258000,10957067,2021
Derrick Rose,7682926,9092929,2021
Derrick White,3516284,4161607,2021
Desmond Bane,1936440,2291823,2021
Devin Booker,29467800,34875855,2021
Devin Vassell,4033440,4773674,2021
Devon Dotson,449115,531538,2021
Devontae Cacok,449115,531538,2021
Devonte Graham,1663861,1969219,2021
Dewayne Dedmon,3447478,4080172,2021
Didi Louzada,123056,145639,2021
Dillon Brooks,11400000,13492176,2021
Dion Waiters,12650000,14971581,2021
Domantas Sabonis,19800000,23433780,2021
Donovan Mitchell,5195501,6149001,2021
Donta Hall,376276,445331,2021
Donte DiVincenzo,3044160,3602837,2021
Dorian Finney-Smith,4000000,4734096,2021
Doug McDermott,7333333,8679177,2021
Draymond Green,22246956,26329811,2021
Drew Eubanks,1620564,1917976,2021
Duncan Robinson,1663861,1969219,2021
Dwayne Bacon,1678854,1986964,2021
Dwight Howard,2564753,3035447,2021
Dwight Powell,11080125,13113596,2021
Dylan Windler,2137440,2529712,2021
Dzanan Musa,2002800,2370362,2021
E'Twaun Moore,2331593,2759496,2021
Ed Davis,5005350,5923953,2021
Edmond Sumner,2160000,2556412,2021
Elfrid Payton,4767000,5641860,2021
Elijah Bryant,24611,29127,2021
Elijah Hughes,898310,1063171,2021
Enes Kanter,5005350,5923953,2021
Eric Bledsoe,16875000,19971971,2021
Eric Gordon,16869267,19965186,2021
Eric Paschall,1517981,1796567,2021
Ersan Ilyasova,1194542,1413769,2021
Evan Fournier,17150000,20297440,2021
Facundo Campazzo,3200000,3787277,2021
Frank Jackson,699115,827419,2021
Frank Kaminsky,1737145,2055953,2021
Frank Ntilikina,6176578,7310129,2021
Fred VanVleet,21250000,25149890,2021
Freddie Gillespie,363015,429637,2021
Furkan Korkmaz,1762796,2086311,2021
Gabe Vincent,660750,782013,2021
Gabriel Deck,3870370,4580676,2021
Garrett Temple,4767000,5641860,2021
Garrison Mathews,688052,814326,2021
Gary Clark,2018458,2388893,2021
Gary Harris,19610714,23209755,2021
Gary Payton II,249864,295720,2021
Gary Trent Jr,1663861,1969219,2021
George Hill,9590602,11350709,2021
Georges Niang,1783557,2110882,2021
Giannis Antetokounmpo,27528088,32580159,2021
Glenn Robinson III,1165322,1379186,2021
Goga Bitadze,2957520,3500296,2021
Goran Dragic,18000000,21303436,2021
Gordon Hayward,28500000,33730441,2021
Gorgui Dieng,17587688,20815454,2021
Grant Riller,449115,531538,2021
Grant Williams,2498760,2957343,2021
Grayson Allen,2545320,3012447,2021
Greg Whittington,332252,393228,2021
Guerschon Yabusele,1039080,1229776,2021
Hamidou Diallo,1663861,1969219,2021
Harrison Barnes,22215909,26293066,2021
Harry Giles,1620564,1917976,2021
Hassan Whiteside,2320044,2745828,2021
Henry Ellenson,168983,199995,2021
Ignas Brazdeikis,1686315,1995794,2021
Iman Shumpert,803044,950422,2021
Immanuel Quickley,2105520,2491933,2021
Isaac Bonga,1663861,1969219,2021
Isaac Okoro,6400920,7575644,2021
Isaiah Hartenstein,1620564,1917976,2021
Isaiah Joe,898310,1063171,2021
Isaiah Roby,1517981,1796567,2021
Isaiah Stewart,3121080,3693873,2021
Isaiah Thomas,159698,189006,2021
Ishmael Smith,6000000,7101145,2021
Ivica Zubac,7000000,8284669,2021
JJ Redick,13013700,15402029,2021
JR Smith,1456667,1724000,2021
Ja Morant,9166800,10849130,2021
JaKarr Sampson,1882867,2228418,2021
JaMychal Green,7199760,8521090,2021
JaVale McGee,4200000,4970801,2021
Jabari Parker,6930729,8202685,2021
Jacob Evans,2017320,2387547,2021
Jaden McDaniels,1964760,2325341,2021
Jae Crowder,9258000,10957067,2021
Jae'Sean Tate,1445697,1711017,2021
Jahlil Okafor,1882867,2228418,2021
Jahmi'us Ramsey,1000000,1183524,2021
Jake Layman,3761085,4451335,2021
Jakob Poeltl,8101852,9588738,2021
Jalen Brunson,1663861,1969219,2021
Jalen Harris,449115,531538,2021
Jalen Lecque,1517981,1796567,2021
Jalen McDaniels,1517981,1796567,2021
Jalen Smith,4245720,5024912,2021
Jamal Murray,27285000,32292459,2021
James Ennis,3300000,3905630,2021
James Harden,41254920,48826198,2021
James Johnson,16047100,18992131,2021
James Nunnally,107674,127434,2021
James Wiseman,8730240,10332450,2021
Jared Dudley,2564753,3035447,2021
Jared Harper,520487,616008,2021
Jaren Jackson Jr,7257360,8589261,2021
Jarred Vanderbilt,1663861,1969219,2021
Jarrell Brantley,510586,604290,2021
Jarrett Allen,3909902,4627463,2021
Jarrett Culver,6104280,7224563,2021
Javonte Green,1517981,1796567,2021
Jaxson Hayes,5105160,6042080,2021
Jay Scrubb,449115,531538,2021
Jaylen Adams,449115,531538,2021
Jaylen Brown,25035118,29629669,2021
Jaylen Hoard,129209,152921,2021
Jaylen Nowell,1517981,1796567,2021
Jayson Tatum,9897120,11713481,2021
Jeff Green,2564753,3035447,2021
Jeff Teague,3372826,3991820,2021
Jerami Grant,19050000,22546136,2021
Jeremiah Martin,58452,69179,2021
Jeremy Lamb,10500000,12427004,2021
Jerian Grant,50000,59176,2021
Jerome Robinson,3737520,4423445,2021
Jevon Carter,3925000,4645332,2021
Jimmy Butler,34379100,40688498,2021
Joakim Noah,6431666,7612032,2021
Joe Harris,16071429,19020925,2021
Joe Ingles,10363637,12265615,2021
Joel Embiid,29542010,34963685,2021
John Collins,4137302,4896597,2021
John Henson,158907,188070,2021
John Konchar,2100000,2485400,2021
John Wall,41254920,48826198,2021
Jon Leuer,3169348,3751000,2021
Jonas Valanciunas,15000000,17752863,2021
Jonathan Isaac,7362565,8713774,2021
Jontay Porter,1900000,2248696,2021
Jordan Bell,592368,701081,2021
Jordan Bone,135350,160190,2021
Jordan Clarkson,11500000,13610528,2021
Jordan McLaughlin,503760,596212,2021
Jordan Nwora,898310,1063171,2021
Jordan Poole,2063280,2441941,2021
Jose Juan Barea,2564753,3035447,2021
Josh Gray,1620564,1917976,2021
Josh Green,2816760,3333703,2021
Josh Hall,449115,531538,2021
Josh Hart,3491159,4131871,2021
Josh Jackson,4767000,5641860,2021
Josh Okogie,2651040,3137570,2021
Josh Richardson,10865952,12860117,2021
Jrue Holiday,27026011,31985939,2021
Juan Hernangomez,6493000,7684622,2021
Juan Toscano-Anderson,943963,1117203,2021
Julius Randle,19845000,23487038,2021
Justin Anderson,125000,147940,2021
Justin Holiday,5720400,6770232,2021
Justin Jackson,5109637,6047378,2021
Justin James,1517981,1796567,2021
Justin Patton,267623,316738,2021
Justin Robinson,198040,234385,2021
Justise Winslow,13000000,15385815,2021
Jusuf Nurkic,12888889,15254312,2021
Juwan Morgan,1517981,1796567,2021
KJ Martin,898310,1063171,2021
KZ Okpala,1517981,1796567,2021
Karim Mane,344557,407791,2021
Karl-Anthony Towns,29467800,34875855,2021
Kawhi Leonard,34379100,40688498,2021
Keita Bates-Diop,449115,531538,2021
Kelan Martin,1445697,1711017,2021
Keldon Johnson,2048040,2423904,2021
Keljin Blevins,449115,531538,2021
Kelly Olynyk,12819650,15172366,2021
Kelly Oubre,14375000,17013161,2021
Kemba Walker,34379100,40688498,2021
Kendrick Nunn,1663861,1969219,2021
Kenrich Williams,2000000,2367048,2021
Kent Bazemore,2320044,2745828,2021
Kentavious Caldwell-Pope,12073020,14288711,2021
Kevin Durant,40108950,47469914,2021
Kevin Huerter,2761920,3268799,2021
Kevin Knox,4588680,5430814,2021
Kevin Love,31258256,36994903,2021
Kevin Porter,1717981,2033272,2021
Kevon Looney,4821429,5706278,2021
Khem Birch,3011499,3564181,2021
Khris Middleton,33051724,39117516,2021
Khyri Thomas,1061283,1256053,2021
Killian Hayes,5307120,6281105,2021
Killian Tillie,449115,531538,2021
Kira Lewis,3640200,4308264,2021
Klay Thompson,35361360,41851026,2021
Kostas Antetokounmpo,449115,531538,2021
Kris Dunn,4767000,5641860,2021
Kristaps Porzingis,29467800,34875855,2021
Kyle Anderson,9505100,11249516,2021
Kyle Guy,537888,636603,2021
Kyle Kuzma,3562178,4215924,2021
Kyle Lowry,30500000,36097489,2021
Kyle Singler,999200,1182577,2021
Kyrie Irving,33722850,39911810,2021
LaMarcus Aldridge,17628340,20863567,2021
LaMelo Ball,7839960,9278782,2021
Lamar Stevens,1000000,1183524,2021
Landry Shamet,2090040,2473613,2021
Langston Galloway,2028594,2400890,2021
Larry Nance Jr,11709091,13857993,2021
Larry Sanders,1865546,2207918,2021
Lauri Markkanen,6731508,7966902,2021
LeBron James,39219566,46417307,2021
Lonnie Walker,2895720,3427154,2021
Lonzo Ball,11003782,13023242,2021
Louis King,49222,58255,2021
Louis Williams,8000000,9468193,2021
Luca Vildoza,3500000,4142334,2021
Luguentz Dort,1517981,1796567,2021
Luka Doncic,8049360,9526612,2021
Luka Samanic,2824320,3342651,2021
Luke Kennard,5273826,6241700,2021
Luke Kornet,2250000,2662929,2021
Luol Deng,5000000,5917621,2021
Malachi Flynn,1950600,2308582,2021
Malcolm Brogdon,20700000,24498951,2021
Malik Beasley,13425895,15889872,2021
Malik Fitts,61528,72819,2021
Malik Monk,5345687,6326750,2021
Mamadi Diakite,529341,626487,2021
Marc Gasol,2564753,3035447,2021
Marcus Morris,14883721,17615244,2021
Marcus Smart,12946428,15322411,2021
Mario Hezonja,1977011,2339840,2021
Markelle Fultz,12288697,14543970,2021
Markieff Morris,2331593,2759496,2021
Marko Guduric,2750000,3254691,2021
Markus Howard,535294,633533,2021
Marques Bolden,449115,531538,2021
Marquese Chriss,1824003,2158751,2021
Marvin Bagley,8963640,10608685,2021
Mason Jones,424544,502457,2021
Mason Plumlee,8000000,9468193,2021
Matisse Thybulle,2711280,3208865,2021
Matt Thomas,1517981,1796567,2021
Matthew Dellavedova,2174318,2573358,2021
Max Strus,647098,765856,2021
Maxi Kleber,8475000,10030367,2021
Meyers Leonard,9400000,11125127,2021
Mfiondu Kabengele,2432353,2878748,2021
Michael Carter-Williams,3300000,3905630,2021
Michael Porter,3550800,4202457,2021
Mikal Bridges,4359000,5158982,2021
Mike Conley,34502132,40834109,2021
Mike James,237648,281262,2021
Mike Muscala,2283034,2702026,2021
Mike Scott,5005350,5923953,2021
Miles Bridges,3934320,4656363,2021
Mitchell Robinson,1663861,1969219,2021
Miye Oni,1517981,1796567,2021
Mo Bamba,5969040,7064503,2021
Moe Harkless,3623000,4287908,2021
Monta Ellis,2245400,2657485,2021
Monte Morris,1723707,2040049,2021
Montrezl Harrell,9258000,10957067,2021
Moritz Wagner,2383915,2821420,2021
Moses Brown,1250000,1479405,2021
Mychal Mulder,1517981,1796567,2021
Myles Turner,18000000,21303436,2021
Naji Marshall,538391,637198,2021
Nassir Little,2210640,2616346,2021
Nate Darling,449115,531538,2021
Nate Hinton,449115,531538,2021
Nathan Knight,522989,618970,2021
Naz Reid,1517981,1796567,2021
Nemanja Bjelica,7150000,8462198,2021
Nerlens Noel,5000000,5917621,2021
Nick Richards,1000000,1183524,2021
Nickeil Alexander-Walker,3113160,3684500,2021
Nico Mannion,449115,531538,2021
Nicolas Batum,11608231,13738622,2021
Nicolas Claxton,1517981,1796567,2021
Nicolo Melli,3897436,4612710,2021
Nikola Jokic,29542010,34963685,2021
Nikola Vucevic,26000000,30771630,2021
Noah Vonleh,427725,506222,2021
Norman Powell,10865952,12860117,2021
Norvel Pelle,1014905,1201163,2021
OG Anunoby,3872215,4582860,2021
Obi Toppin,4862040,5754342,2021
Omari Spellman,1988280,2353177,2021
Onyeka Okongwu,5813640,6880583,2021
Oshae Brissett,1255493,1485906,2021
Otto Porter,28489239,33717705,2021
PJ Dozier,1762796,2086311,2021
PJ Tucker,7969537,9432140,2021
PJ Washington,4023600,4762028,2021
Pascal Siakam,30559200,36167554,2021
Pat Connaughton,4938273,5844565,2021
Patrick Beverley,13333333,15780322,2021
Patrick McCaw,4000000,4734096,2021
Patrick Mills,13535714,16019845,2021
Patrick Patterson,3814771,4514873,2021
Patrick Williams,7068360,8365575,2021
Paul George,35450412,41956422,2021
Paul Millsap,10100000,11953594,2021
Paul Reed,609128,720917,2021
Paul Watson,1445697,1711017,2021
Payton Pritchard,2035800,2409418,2021
Precious Achiuwa,2582160,3056048,2021
Quinn Cook,1981649,2345329,2021
Quinndary Weatherspoon,449115,531538,2021
RJ Barrett,8231760,9742487,2021
RJ Hampton,2193480,2596036,2021
Rajon Rondo,7500000,8876431,2021
Raul Neto,1882867,2228418,2021
Rayjon Tucker,693755,821075,2021
Raymond Spalding,289156,342223,2021
Reggie Bullock,4200000,4970801,2021
Reggie Jackson,2331593,2759496,2021
Reggie Perry,489148,578918,2021
Richaun Holmes,5005350,5923953,2021
Ricky Rubio,17000000,20119912,2021
Robert Covington,12138345,14366025,2021
Robert Williams,2029920,2402459,2021
Robert Woodard,1500000,1775286,2021
Robin Lopez,7300000,8639726,2021
Rodions Kurucs,1780152,2106853,2021
Rodney Hood,10047450,11891400,2021
Rodney McGruder,5192307,6145221,2021
Romeo Langford,3631200,4297613,2021
Rondae Hollis-Jefferson,502957,595261,2021
Royce O'Neale,8500000,10059956,2021
Rudy Gay,14500000,17161101,2021
Rudy Gobert,27525281,32576837,2021
Rui Hachimura,4692840,5554089,2021
Russell Westbrook,41358814,48949159,2021
Ryan Anderson,5214583,6171585,2021
Ryan Arcidiacono,3000000,3550572,2021
Saben Lee,516836,611687,2021
Saddiq Bey,2689920,3183585,2021
Sam Merrill,898310,1063171,2021
Sean McDermott,449115,531538,2021
Sekou Doumbouya,3449400,4082448,2021
Semi Ojeleye,1752950,2074658,2021
Serge Ibaka,9258000,10957067,2021
Seth Curry,7834449,9272260,2021
Shai Gilgeous-Alexander,4141320,4901352,2021
Shake Milton,1701593,2013876,2021
Shaquille Harrison,915048,1082980,2021
Shaun Livingston,666666,789015,2021
Sindarius Thornwell,1235889,1462703,2021
Skylar Mays,532218,629892,2021
Solomon Hill,2174318,2573358,2021
Spencer Dinwiddie,11454048,13556143,2021
Spencer Hawes,2007058,2375401,2021
Stanley Johnson,3804150,4502303,2021
Stephen Curry,43006362,50899072,2021
Sterling Brown,1678854,1986964,2021
Steven Adams,29592695,35023672,2021
Sviatoslav Mykhailiuk,1663861,1969219,2021
TJ Leaf,4431423,5244696,2021
TJ McConnell,3500000,4142334,2021
TJ Warren,12000000,14202290,2021
Tacko Fall,653924,773934,2021
Taj Gibson,3283684,3886319,2021
Talen Horton-Tucker,1517981,1796567,2021
Taurean Prince,12250000,14498172,2021
Terance Mann,1517981,1796567,2021
Terence Davis,1517981,1796567,2021
Terrance Ferguson,3944013,4667835,2021
Terrence Ross,13500000,15977577,2021
Terry Rozier,18900000,22368608,2021
Thaddeus Young,13545000,16030835,2021
Thanasis Antetokounmpo,1701593,2013876,2021
Theo Maledon,2000000,2367048,2021
Theo Pinson,802182,949401,2021
Thomas Bryant,8333333,9862701,2021
Thon Maker,1737145,2055953,2021
Tim Frazier,597463,707111,2021
Tim Hardaway Jr,18975000,22457372,2021
Timofey Mozgov,5573333,6596174,2021
Timothe Luwawu,1824003,2158751,2021
Tobias Harris,34358850,40664532,2021
Tomas Satoransky,10000000,11835242,2021
Tony Bradley,3542060,4192113,2021
Tony Snell,12178571,14413634,2021
Torrey Craig,1678854,1986964,2021
Trae Young,6571800,7777884,2021
Tre Jones,898310,1063171,2021
Tremont Waters,712278,842998,2021
Trent Forrest,470690,557073,2021
Trevor Ariza,12800000,15149110,2021
Trey Burke,3000000,3550572,2021
Trey Lyles,5500000,6509383,2021
Tristan Thompson,9258000,10957067,2021
Troy Brown,3372840,3991837,2021
Troy Williams,122741,145266,2021
Ty Jerome,2303040,2725703,2021
Ty-Shon Alexander,449115,531538,2021
Tyler Bey,449115,531538,2021
Tyler Cook,693141,820348,2021
Tyler Hall,25000,29588,2021
Tyler Herro,3822240,4523713,2021
Tyler Johnson,2028594,2400890,2021
Tyrell Terry,1289846,1526564,2021
Tyrese Haliburton,3831840,4535075,2021
Tyrese Maxey,2478840,2933767,2021
Tyus Jones,8817143,10435302,2021
Udoka Azubuike,1977000,2339827,2021
Udonis Haslem,2564753,3035447,2021
Vernon Carey,1350000,1597757,2021
Victor Oladipo,21000000,24854009,2021
Vincent Poirier,2619207,3099894,2021
Vlatko Cancar,1517981,1796567,2021
Wayne Ellington,3564753,4218971,2021
Wendell Carter,5448840,6448834,2021
Wenyen Gabriel,1620564,1917976,2021
Wesley Iwundu,1678854,1986964,2021
Wesley Matthews,3623000,4287908,2021
Will Barton,13723214,16241756,2021
Will Magnay,341481,404151,2021
Willie Cauley-Stein,4100000,4852449,2021
Willy Hernangomez,1737145,2055953,2021
Xavier Tillman,1300000,1538581,2021
Yogi Ferrell,444149,525661,2021
Yuta Watanabe,737996,873436,2021
Zach Collins,5406255,6398433,2021
Zach LaVine,19500000,23078722,2021
Zeke Nnaji,2379840,2816598,2021
Zhaire Smith,1068200,1264240,2021
Zion Williamson,10245480,12125773,2021
Zylan Cheatham,1445697,1711017,2021
