Player,income,adj_income,season
Carlos Boozer,349458,592678,2003
Caron Butler,1678800,2847231,2003
Casey Jacobsen,941040,1595996,2003
Cezary Trybanski,1500000,2543988,2003
Charles Oakley,1030000,1746871,2003
Charles Smith,637435,1081084,2003
Charlie Ward,5570000,9446676,2003
Chauncey Billups,4546000,7709980,2003
Cherokee Parks,824935,1399083,2003
Chris Andersen,512435,869085,2003
Chris Childs,1750000,2967986,2003
Chris Crawford,2750000,4663978,2003
Chris Dudley,1030000,1746871,2003
Chris Jefferies,781800,1325926,2003
Chris Mihm,2212200,3751873,2003
Chris Mills,6000000,10175953,2003
Chris Owens,349458,592678,2003
Chris Webber,14343750,24326888,2003
Chris Whitney,3000000,5087976,2003
Chris Wilcox,1922520,3260578,2003
Christian Laettner,5062500,8585960,2003
Chucky Atkins,3600000,6105571,2003
Clarence Weatherspoon,4991800,8466053,2003
Clifford Robinson,8421875,14283434,2003
Corey Maggette,2069764,3510303,2003
Corie Blount,1400000,2374389,2003
Corliss Williamson,4500000,7631964,2003
Cory Alexander,2149259,3645126,2003
Courtney Alexander,1517280,2573295,2003
Curtis Borchardt,1113720,1888860,2003
Cuttino Mobley,4903750,8316721,2003
Dajuan Wagner,2298840,3898814,2003
Dale Davis,8055000,13661217,2003
Dalibor Bagaric,830947,1409279,2003
Damon Jones,637435,1081084,2003
Damon Stoudamire,12375000,20987903,2003
Dan Dickau,776880,1317582,2003
Dan Gadzuric,349458,592678,2003
Dan Langhi,587435,996285,2003
Danny Ferry,4546000,7709980,2003
Danny Fortson,5039068,8546220,2003
Danny Manning,900000,1526392,2003
Darius Miles,3267960,5542434,2003
Darrell Armstrong,4010000,6800928,2003
Darvin Ham,699935,1187084,2003
David Robinson,10500000,17807918,2003
David Wesley,3600000,6105571,2003
DeSagana Diop,1980600,3359082,2003
DeShawn Stevenson,952320,1615127,2003
Dean Oliver,118735,201373,2003
DerMarr Johnson,2423280,4109864,2003
Derek Anderson,7144500,12117016,2003
Derek Fisher,3000000,5087976,2003
Derek Strong,4212000,7143519,2003
Derrick Coleman,9380000,15908407,2003
Desmond Mason,1235880,2096042,2003
Devean George,4546000,7709980,2003
Devin Brown,34946,59268,2003
Dikembe Mutombo,16105264,27314402,2003
Dion Glover,1584312,2686980,2003
Dirk Nowitzki,10067750,17074825,2003
Don Reid,1100000,1865591,2003
Donnell Harvey,992040,1682492,2003
Donyell Marshall,5186542,8796334,2003
Doug Christie,6250000,10599951,2003
Drew Gooden,2794920,4740162,2003
Earl Boykins,1243605,2109143,2003
Earl Watson,1215000,2060630,2003
Eddie Griffin,2161920,3666599,2003
Eddie House,637435,1081084,2003
Eddie Jones,11212500,19016312,2003
Eddie Robinson,5687000,9645107,2003
Eddy Curry,2879280,4883236,2003
Eduardo Najera,3047620,5168739,2003
Efthimios Rentzias,903360,1532091,2003
Elden Campbell,8050000,13652737,2003
Elton Brand,4895656,8302994,2003
Emanual Davis,824935,1399083,2003
Eric Montross,2720000,4613098,2003
Eric Piatkowski,3000000,5087976,2003
Eric Snow,4125000,6995967,2003
Eric Williams,5004000,8486745,2003
Erick Barkley,682500,1157514,2003
Erick Dampier,6858500,11631962,2003
Erick Strickland,762435,1293083,2003
Ervin Johnson,3998679,6781728,2003
Etan Thomas,1597200,2708838,2003
Evan Eschmeyer,3103800,5264020,2003
Felipe Lopez,637435,1081084,2003
Frank Williams,832560,1412015,2003
Fred Hoiberg,1400000,2374389,2003
Fred Jones,1367400,2319099,2003
Gary Payton,12636117,21430756,2003
Gary Trent,824935,1399083,2003
George Lynch,2600000,4409579,2003
George McCloud,2599900,4409410,2003
Gerald Wallace,857760,1454754,2003
Gilbert Arenas,512435,869085,2003
Glen Rice,9200000,15603128,2003
Glenn Robinson,9860000,16722483,2003
Gordan Giricek,1400000,2374389,2003
Grant Hill,12072500,20474866,2003
Greg Anthony,1500000,2543988,2003
Greg Buckner,2400000,4070381,2003
Greg Foster,401951,681705,2003
Greg Ostertag,7799996,13228732,2003
Guy Rucker,34946,59268,2003
Hakeem Olajuwon,5694231,9657371,2003
Hidayet Turkoglu,1300920,2206350,2003
Horace Grant,2661538,4513947,2003
Howard Eisley,5312500,9009958,2003
Hubert Davis,2687500,4557979,2003
Iakovos Tsakalidis,877680,1488538,2003
Igor Rakocevic,349458,592678,2003
Ira Newble,587435,996285,2003
J.R. Reid,800000,1356793,2003
JR Bremer,349458,592678,2003
Jacque Vaughn,699935,1187084,2003
Jahidi White,4903750,8316721,2003
Jake Voskuhl,587435,996285,2003
Jalen Rose,12072500,20474866,2003
Jamaal Magloire,1121280,1901682,2003
Jamaal Tinsley,805320,1365816,2003
Jamal Crawford,2026680,3437233,2003
Jamal Mashburn,7750000,13143939,2003
Jamal Sampson,349458,592678,2003
James Posey,1723606,2923222,2003
Jamie Feick,2600000,4409579,2003
Jamison Brewer,512435,869085,2003
Jannero Pargo,349458,592678,2003
Jared Jeffries,1594920,2704971,2003
Jarron Collins,1150000,1950391,2003
Jason Caffey,5250000,8903959,2003
Jason Collier,1369440,2322559,2003
Jason Collins,1147440,1946049,2003
Jason Kidd,9265000,15713367,2003
Jason Richardson,2607360,4422062,2003
Jason Terry,2153934,3653055,2003
Jason Williams,5500000,9327957,2003
Jay Williams,3451920,5854429,2003
Jeff Foster,1571335,2664971,2003
Jeff McInnis,3000000,5087976,2003
Jelani McCoy,637435,1081084,2003
Jermaine Jackson,171932,291595,2003
Jermaine O'Neal,6900000,11702346,2003
Jerome James,4546000,7709980,2003
Jerome Moiso,1681200,2851302,2003
Jerome Williams,5250000,8903959,2003
Jerry Stackhouse,6375000,10811950,2003
Jeryl Sasser,969480,1644230,2003
Jim Jackson,791341,1342108,2003
Jim McIlvaine,4400000,7462365,2003
Jiri Welsch,1234080,2092990,2003
Joe Johnson,1729560,2933320,2003
Joe Smith,4991800,8466053,2003
Joel Przybilla,1862880,3159429,2003
John Amaechi,2392500,4057661,2003
John Crotty,138171,234336,2003
John Salmons,670800,1137671,2003
John Stockton,7875000,13355938,2003
Jon Barry,3175000,5384775,2003
Jonathan Bender,3226745,5472534,2003
Joseph Forte,1009920,1712816,2003
Juan Dixon,1172400,1988381,2003
Juaquin Hawkins,587435,996285,2003
Jud Buechler,3450000,5851173,2003
Jumaine Jones,1419026,2406657,2003
Junior Harrington,349458,592678,2003
Juwan Howard,20625000,34979839,2003
Kareem Rush,1021080,1731743,2003
Karl Malone,19250000,32647850,2003
Kedrick Brown,1643040,2786583,2003
Keith Van Horn,12072500,20474866,2003
Kelvin Cato,6696000,11356363,2003
Ken Johnson,349458,592678,2003
Kendall Gill,1030000,1746871,2003
Kenny Anderson,9185000,15577688,2003
Kenny Satterfield,512435,869085,2003
Kenny Thomas,1557684,2641819,2003
Kenyon Martin,4067160,6897871,2003
Keon Clark,4546000,7709980,2003
Kerry Kittles,8966667,15207397,2003
Kevin Garnett,25200000,42739003,2003
Kevin Ollie,1000000,1695992,2003
Kevin Willis,1030000,1746871,2003
Keyon Dooling,1769760,3001499,2003
Kirk Haston,1271400,2156284,2003
Kobe Bryant,12375000,20987903,2003
Kurt Thomas,4903750,8316721,2003
Kwame Brown,3974760,6741162,2003
LaPhonso Ellis,3100000,5257575,2003
Lamar Odom,3557585,6033636,2003
Lamond Murray,4125000,6995967,2003
Larry Hughes,4546000,7709980,2003
Larry Johnson,9610714,16299696,2003
Latrell Sprewell,12375000,20987903,2003
Lavor Postell,587435,996285,2003
Lawrence Funderburke,3300000,5596774,2003
Lee Nailon,587435,996285,2003
Lindsey Hunter,3870912,6565036,2003
Lonny Baxter,349458,592678,2003
Loren Woods,662435,1123484,2003
Lorenzen Wright,6050000,10260752,2003
Lorenzo Williams,2068000,3507311,2003
Loy Vaught,5364964,9098937,2003
Luc Longley,6900000,11702346,2003
Lucious Harris,2640000,4477419,2003
Malik Allen,512435,869085,2003
Malik Rose,4370000,7411485,2003
Mamadou N'diaye,848520,1439083,2003
Manu Ginobili,1325000,2247189,2003
Marc Jackson,3575000,6063172,2003
Marcus Camby,6750000,11447947,2003
Marcus Fizer,2946240,4996800,2003
Marcus Haislip,1439400,2441211,2003
Mark Blount,762435,1293083,2003
Mark Bryant,1030000,1746871,2003
Mark Jackson,4530000,7682843,2003
Mark Madsen,813000,1378841,2003
Mark Pope,637435,1081084,2003
Mark Strickland,60361,102371,2003
Marko Jaric,1750000,2967986,2003
Mateen Cleaves,1441440,2444671,2003
Matt Bullard,1430000,2425268,2003
Matt Geiger,8768480,14871273,2003
Matt Harpring,4000000,6783968,2003
Matt Maloney,2945716,4995911,2003
Maurice Taylor,7150000,12126344,2003
Mehmet Okur,1000000,1695992,2003
Melvin Ely,1490120,2527231,2003
Mengke Bateer,512453,869116,2003
Metta World Peace,1904860,3230627,2003
Michael Bradley,1207800,2048419,2003
Michael Curry,2600000,4409579,2003
Michael Dickerson,5500000,9327957,2003
Michael Doleac,1400000,2374389,2003
Michael Finley,11953125,20272406,2003
Michael Jordan,1030000,1746871,2003
Michael Olowokandi,6061213,10279770,2003
Michael Redd,3000000,5087976,2003
Michael Stewart,4160000,7055327,2003
Mike Batiste,349458,592678,2003
Mike Bibby,8500000,14415933,2003
Mike Dunleavy,3100080,5257711,2003
Mike James,512435,869085,2003
Mike Miller,2668080,4525042,2003
Mike Wilks,55402,93960,2003
Mikki Moore,2459142,4170685,2003
Milt Palacio,750000,1271994,2003
Monty Williams,887435,1505082,2003
Moochie Norris,3150000,5342375,2003
Morris Peterson,1033320,1752502,2003
Muggsy Bogues,1659120,2813854,2003
Nate Huffman,349458,592678,2003
Nazr Mohammed,4750000,8055963,2003
Nenê,1945520,3299586,2003
Nick Anderson,6101906,10348785,2003
Nick Van Exel,11061234,18759766,2003
Nikoloz Tskitishvili,2530920,4292420,2003
Olumide Oyedeji,587435,996285,2003
Oscar Torres,168729,286163,2003
Othella Harrington,2700000,4579178,2003
PJ Brown,7044800,11947925,2003
Pat Burke,349458,592678,2003
Pat Garrity,2350000,3985581,2003
Patrick Ewing,1850000,3137585,2003
Pau Gasol,3193680,5416456,2003
Paul Pierce,10067750,17074825,2003
Paul Shirley,29832,50594,2003
Pepe Sanchez,587435,996285,2003
Pete Mickeal,136374,231289,2003
Popeye Jones,1030000,1746871,2003
Predrag Drobnjak,526413,892792,2003
Predrag Savovic,349458,592678,2003
Predrag Stojakovic,5625000,9539956,2003
Primoz Brezec,805320,1365816,2003
Quentin Richardson,1174080,1991230,2003
Qyntel Woods,980280,1662547,2003
Radoslav Nesterovic,2436813,4132815,2003
Raef LaFrentz,7270000,12329863,2003
Rafer Alston,37344,63335,2003
Raja Bell,612435,1038684,2003
Randy Brown,2700000,4579178,2003
Rashard Lewis,6233766,10572418,2003
Rasheed Wallace,16200000,27475073,2003
Rasual Butler,349458,592678,2003
Ratko Varda,124984,211971,2003
Raul Lopez,578160,980554,2003
Ray Allen,12375000,20987903,2003
Reggie Evans,349458,592678,2003
Reggie Miller,12046473,20430724,2003
Reggie Slater,321926,545983,2003
Richard Hamilton,2681783,4548283,2003
Richard Jefferson,1482840,2514885,2003
Rick Brunson,699935,1187084,2003
Rick Fox,4340231,7360997,2003
Ricky Davis,4546000,7709980,2003
Robert Archibald,349458,592678,2003
Robert Horry,5300000,8988758,2003
Robert Traylor,750000,1271994,2003
Rod Strickland,1030000,1746871,2003
Rodney Rogers,2796000,4741994,2003
Rodney White,1820520,3087587,2003
Roger Mason,349458,592678,2003
Ron Mercer,6750000,11447947,2003
Ronald Murray,349458,592678,2003
Ruben Boumtje-Boumtje,512435,869085,2003
Ruben Patterson,4991800,8466053,2003
Ruben Wolkowyski,587435,996285,2003
Ryan Bowen,1111111,1884435,2003
Ryan Humphrey,1063680,1803993,2003
Sam Cassell,4850000,8225562,2003
Sam Clancy,349458,592678,2003
Samaki Walker,1540000,2611828,2003
Samuel Dalembert,691100,1172100,2003
Scot Pollard,4826874,8186340,2003
Scott Padgett,612435,1038684,2003
Scott Williams,1030000,1746871,2003
Scottie Pippen,19727524,33457727,2003
Sean Lampley,349458,592678,2003
Sean Marks,612435,1038684,2003
Sean Rooks,2640000,4477419,2003
Shammond Williams,2000000,3391984,2003
Shandon Anderson,6100000,10345552,2003
Shane Battier,2368200,4016448,2003
Shaquille O'Neal,23571429,39976960,2003
Shareef Abdur-Rahim,12375000,20987903,2003
Shawn Bradley,4000000,6783968,2003
Shawn Kemp,13651028,23152036,2003
Shawn Marion,2265375,3842058,2003
Smush Parker,349458,592678,2003
Soumaila Samake,124984,211971,2003
Speedy Claxton,1076400,1825566,2003
Stacey Augmon,2400000,4070381,2003
Stanislav Medvedenko,1400000,2374389,2003
Stephen Jackson,699935,1187084,2003
Stephon Marbury,12375000,20987903,2003
Steve Francis,4383581,7434519,2003
Steve Kerr,2625000,4451979,2003
Steve Nash,5750000,9751955,2003
Steve Smith,9900000,16790322,2003
Steven Hunter,1338240,2269644,2003
Stromile Swift,3639000,6171715,2003
Tamar Slay,349458,592678,2003
Tariq Abdul-Wahad,5625000,9539956,2003
Tayshaun Prince,903360,1532091,2003
Terence Morris,512435,869085,2003
Terrell Brandon,10175000,17256720,2003
Theo Ratliff,9375000,15899927,2003
Tim Duncan,12072500,20474866,2003
Tim Hardaway,1000000,1695992,2003
Tim Thomas,10750000,18231916,2003
Tito Maddox,349458,592678,2003
Todd MacCulloch,4991800,8466053,2003
Tom Gugliotta,10892000,18472747,2003
Toni Kukoc,8050000,13652737,2003
Tony Battie,4000000,6783968,2003
Tony Delk,2700000,4579178,2003
Tony Massenburg,2541098,4309681,2003
Tony Parker,800400,1357472,2003
Tracy McGrady,12072500,20474866,2003
Tracy Murray,3740000,6343010,2003
Travis Best,1400000,2374389,2003
Travis Knight,4000000,6783968,2003
Tremaine Fowlkes,512435,869085,2003
Trenton Hassell,512435,869085,2003
Troy Hudson,2000000,3391984,2003
Troy Murphy,1408680,2389110,2003
Tyrone Hill,6600000,11193548,2003
Tyronn Lue,1870000,3171505,2003
Tyson Chandler,3556200,6031287,2003
Vin Baker,12375000,20987903,2003
Vince Carter,10067750,17074825,2003
Vincent Yarbrough,349458,592678,2003
Vitaly Potapenko,5238750,8884879,2003
Vlade Divac,11248076,19076649,2003
Vladimir Radmanovic,1560840,2647172,2003
Vladimir Stepania,1350000,2289589,2003
Voshon Lenard,824935,1399083,2003
Wally Szczerbiak,2933187,4974662,2003
Walt Williams,1030000,1746871,2003
Walter McCarty,762435,1293083,2003
Wang Zhizhi,1900000,3222385,2003
Wesley Person,7000000,11871945,2003
Yao Ming,3858240,6543545,2003
Zach Randolph,1095720,1858332,2003
Zeljko Rebraca,3850000,6529570,2003
Zydrunas Ilgauskas,12375000,20987903,2003
