Player,income,adj_income,season
Dewayne Dedmon,8283688,8529645,2023
Didi Louzada,268032,275990,2023
Dillon Brooks,11400000,11738486,2023
Domantas Sabonis,21100000,21726496,2023
Dominick Barlow,508891,524000,2023
Donovan Mitchell,30913750,31831634,2023
Donovan Williams,239822,246942,2023
Donte DiVincenzo,4500000,4633612,2023
Dorian Finney-Smith,12939848,13324055,2023
Doug McDermott,13750000,14158261,2023
Draymond Green,25806468,26572707,2023
Drew Eubanks,1968175,2026613,2023
Dru Smith,374357,385472,2023
Duane Washington Jr,628802,647471,2023
Duncan Robinson,16902000,17403850,2023
Dwight Powell,11080125,11409113,2023
Dylan Windler,4037277,4157150,2023
Dyson Daniels,5508600,5672160,2023
EJ Liddell,508891,524000,2023
Edmond Sumner,1968175,2026613,2023
Eric Bledsoe,1300000,1338599,2023
Eric Gordon,19568360,20149379,2023
Eugene Omoruyi,1013119,1043199,2023
Evan Fournier,18000000,18534451,2023
Evan Mobley,8478720,8730468,2023
Facundo Campazzo,464299,478084,2023
Feron Hunt,131610,135517,2023
Frank Jackson,113114,116472,2023
Frank Kaminsky,2463490,2536635,2023
Frank Ntilikina,2036318,2096779,2023
Franz Wagner,5258280,5414407,2023
Fred VanVleet,21250000,21880950,2023
Furkan Korkmaz,5000000,5148458,2023
Gabe Vincent,1815677,1869587,2023
Gabe York,32171,33126,2023
Garrett Temple,5155500,5308575,2023
Garrison Mathews,2000000,2059383,2023
Gary Harris,13000000,13385993,2023
Gary Payton II,8300000,8546441,2023
Gary Trent Jr,17280000,17793073,2023
George Hill,4000000,4118767,2023
Georges Niang,3465000,3567882,2023
Giannis Antetokounmpo,42492492,43754169,2023
Goga Bitadze,5377520,5537187,2023
Goran Dragic,3523762,3628387,2023
Gordon Hayward,30075000,30967980,2023
Gorgui Dieng,4105236,4227127,2023
Grant Williams,4306281,4434142,2023
Grayson Allen,8925000,9189999,2023
Greg Brown,1563518,1609941,2023
Hamidou Diallo,5200000,5354397,2023
Harrison Barnes,18352273,18897184,2023
Haywood Highsmith,1752638,1804676,2023
Herb Jones,1785000,1837999,2023
Ibou Badji,18226,18767,2023
Immanuel Quickley,2316240,2385013,2023
Isaac Okoro,7040880,7249936,2023
Isaiah Hartenstein,8854879,9117796,2023
Isaiah Jackson,2573760,2650179,2023
Isaiah Joe,1836090,1890606,2023
Isaiah Livers,1563518,1609941,2023
Isaiah Mobley,508891,524000,2023
Isaiah Roby,2330681,2399882,2023
Isaiah Stewart,3433320,3535261,2023
Isaiah Todd,1575000,1621764,2023
Ishmael Smith,4725000,4865293,2023
Ishmail Wainright,980057,1009156,2023
Ivica Zubac,10123457,10424040,2023
JD Davison,508891,524000,2023
JT Thor,1563518,1609941,2023
Ja Morant,12119440,12479287,2023
JaMychal Green,8200000,8443471,2023
JaVale McGee,5461219,5623372,2023
Jabari Smith,8882640,9146381,2023
Jabari Walker,1017781,1048000,2023
Jack White,508891,524000,2023
Jacob Gilyard,5849,6022,2023
Jaden Hardy,1017781,1048000,2023
Jaden Ivey,7252200,7467530,2023
Jaden McDaniels,2161440,2225616,2023
Jaden Springer,2125200,2188300,2023
Jae Crowder,10183800,10486175,2023
Jae'Sean Tate,7065217,7274995,2023
Jake LaRavia,3047640,3138129,2023
Jakob Poeltl,9398148,9677195,2023
Jalen Brunson,27733332,28556783,2023
Jalen Duren,4124280,4246737,2023
Jalen Green,9441840,9722185,2023
Jalen Johnson,2792640,2875558,2023
Jalen McDaniels,1930681,1988006,2023
Jalen Smith,4670160,4808825,2023
Jalen Suggs,6922320,7127855,2023
Jalen Williams,4341480,4470386,2023
Jamal Cain,508891,524000,2023
Jamal Murray,31650600,32590362,2023
Jamaree Bouyea,116986,120458,2023
James Bouknight,4362240,4491762,2023
James Harden,33000000,33979828,2023
James Johnson,3841067,3955115,2023
James Wiseman,9603360,9888500,2023
Jared Butler,1674655,1724377,2023
Jared Rhoden,307089,316207,2023
Jaren Jackson Jr,28946605,29806081,2023
Jarred Vanderbilt,4374000,4503871,2023
Jarrell Brantley,105522,108655,2023
Jarrett Allen,20000000,20593835,2023
Jarrett Culver,260295,268023,2023
Jason Preston,1563518,1609941,2023
Javonte Green,1815677,1869587,2023
Jaxson Hayes,6803012,7005005,2023
Jay Huff,116986,120459,2023
Jay Scrubb,49719,51195,2023
Jaylen Brown,29776785,30660910,2023
Jaylen Nowell,1930681,1988006,2023
Jaylin Williams,2000000,2059383,2023
Jayson Tatum,30351780,31252978,2023
Jeenathan Williams,52644,54207,2023
Jeff Dowtin,508891,524000,2023
Jeff Green,4500000,4633612,2023
Jerami Grant,20955000,21577191,2023
Jeremiah Robinson-Earl,2000000,2059383,2023
Jeremy Sochan,5063520,5213864,2023
Jericho Sims,1639842,1688531,2023
Jevon Carter,6025000,6203892,2023
Jimmy Butler,37653300,38771293,2023
Jock Landale,1563518,1609941,2023
Joe Harris,18642857,19196396,2023
Joe Ingles,6479000,6671373,2023
Joe Wieskamp,2909261,2995641,2023
Joel Embiid,33616770,34614911,2023
John Butler,503041,517977,2023
John Collins,23500000,24197756,2023
John Konchar,2300000,2368291,2023
John Wall,47345760,48751539,2023
Johnny Davis,4810320,4953146,2023
Johnny Juzang,508891,524000,2023
Jonas Valanciunas,14700000,15136469,2023
Jonathan Isaac,17400000,17916636,2023
Jonathan Kuminga,5739840,5910266,2023
Jordan Clarkson,13340000,13736088,2023
Jordan Goodwin,1280206,1318217,2023
Jordan Hall,193027,198758,2023
Jordan McLaughlin,2160000,2224134,2023
Jordan Nwora,2800000,2883136,2023
Jordan Poole,3901399,4017238,2023
Jordan Schakel,96514,99379,2023
Jose Alvarado,1563518,1609941,2023
Josh Christopher,2372160,2442593,2023
Josh Giddey,6287400,6474084,2023
Josh Green,3098400,3190397,2023
Josh Hart,12960000,13344805,2023
Josh Minott,1017781,1048000,2023
Josh Okogie,1968175,2026613,2023
Josh Primo,4144320,4267372,2023
Josh Richardson,12196094,12558217,2023
Jrue Holiday,34319520,35338527,2023
Juan Hernangomez,2298385,2366628,2023
Juan Toscano-Anderson,2133278,2196618,2023
Julian Champagnie,508891,524000,2023
Julius Randle,23760000,24465476,2023
Justin Champagnie,853241,878574,2023
Justin Holiday,5987975,6165767,2023
Justin Jackson,1836090,1890606,2023
Justin Lewis,102363,105402,2023
Justin Minaya,35096,36138,2023
Justise Winslow,4097561,4219224,2023
Jusuf Nurkic,15625000,16088934,2023
Juwan Morgan,576230,593339,2023
KJ Martin,1782621,1835550,2023
KZ Okpala,1902133,1958610,2023
Kai Jones,2909040,2995414,2023
Karl-Anthony Towns,33833400,34837973,2023
Kawhi Leonard,42492492,43754169,2023
Keaton Wallace,140384,144552,2023
Keegan Murray,8008440,8246224,2023
Keita Bates-Diop,1878720,1934502,2023
Keldon Johnson,3873024,3988020,2023
Kelly Olynyk,12804878,13185077,2023
Kelly Oubre,12600000,12974116,2023
Kemba Walker,37281261,38388207,2023
Kendall Brown,508891,524000,2023
Kendrick Nunn,5250000,5405881,2023
Kennedy Chandler,1200000,1235630,2023
Kenneth Lofton,1505966,1550680,2023
Kenrich Williams,2000000,2059383,2023
Kentavious Caldwell-Pope,14004703,14420527,2023
Keon Ellis,508891,524000,2023
Keon Johnson,2681040,2760644,2023
Kessler Edwards,1637966,1686600,2023
Kevin Durant,44119845,45429841,2023
Kevin Huerter,14508929,14939724,2023
Kevin Knox,3000000,3089075,2023
Kevin Love,30556968,31464258,2023
Kevin Porter,3217631,3313168,2023
Kevon Harris,508891,524000,2023
Kevon Looney,8000000,8237534,2023
Khem Birch,6667500,6865469,2023
Khris Middleton,37984276,39112096,2023
Killian Hayes,5837760,6011093,2023
Killian Tillie,1901625,1958087,2023
Kira Lewis,4004280,4123174,2023
Klay Thompson,40600080,41805568,2023
Kobi Simmons,32795,33768,2023
Kostas Antetokounmpo,172555,177678,2023
Kris Dunn,1000001,1029692,2023
Kristaps Porzingis,33833400,34837973,2023
Kyle Anderson,8780488,9041196,2023
Kyle Kuzma,13000000,13385993,2023
Kyle Lowry,28333334,29174601,2023
Kyle Singler,999200,1028868,2023
Kyrie Irving,38917057,40072573,2023
LaMelo Ball,8623920,8879979,2023
Lamar Stevens,1782621,1835550,2023
Landry Shamet,9500000,9782071,2023
Larry Nance Jr,9672727,9959927,2023
Lauri Markkanen,16475454,16964639,2023
LeBron James,44474988,45795529,2023
Leandro Bolmaro,1709300,1760052,2023
Lester Quinones,129405,133247,2023
Lindell Wigginton,99438,102390,2023
Lindy Waters III,2316876,2385668,2023
Lonnie Walker,6479000,6671373,2023
Lonzo Ball,19534884,20114909,2023
Louis King,307089,316207,2023
Luguentz Dort,15277778,15731402,2023
Luka Doncic,37096500,38197960,2023
Luka Garza,508891,524000,2023
Luka Samanic,538317,554300,2023
Luke Kennard,13745455,14153581,2023
Luke Kornet,2133278,2196618,2023
Mac McClung,160856,165632,2023
Malachi Flynn,2145720,2209430,2023
Malaki Branham,2925600,3012466,2023
Malcolm Brogdon,22600000,23271034,2023
Malcolm Hill,508891,524000,2023
Malik Beasley,15558035,16019980,2023
Malik Fitts,555217,571702,2023
Malik Monk,9472219,9753466,2023
Mamadi Diakite,508891,524000,2023
MarJon Beauchamp,2485200,2558990,2023
Marcus Morris,16372093,16858209,2023
Marcus Smart,17207142,17718052,2023
Mark Williams,3722040,3832553,2023
Markelle Fultz,16500000,16989914,2023
Markieff Morris,2905851,2992130,2023
Marko Simonovic,1563518,1609941,2023
Marquese Chriss,2193920,2259061,2023
Marvin Bagley,12500000,12871147,2023
Mason Plumlee,9080417,9350030,2023
Matisse Thybulle,4379526,4509561,2023
Matt Ryan,806097,830030,2023
Matthew Dellavedova,2628597,2706644,2023
Max Christie,1017781,1048000,2023
Max Strus,1815677,1869587,2023
Maxi Kleber,9000000,9267225,2023
McKinley Wright,508891,524000,2023
Meyers Leonard,713558,734744,2023
Mfiondu Kabengele,508891,524000,2023
Micah Potter,508891,524000,2023
Michael Carter-Williams,652829,672212,2023
Michael Foster,106288,109443,2023
Michael Porter,30913750,31831634,2023
Mikal Bridges,20100000,20696804,2023
Mike Conley,22680000,23353409,2023
Mike Muscala,3500000,3603921,2023
Miles McBride,1563518,1609941,2023
Mitchell Robinson,17045454,17551563,2023
Mo Bamba,10300000,10605825,2023
Moe Harkless,4564980,4700522,2023
Monte Morris,9125000,9395937,2023
Montrezl Harrell,2463490,2536635,2023
Moritz Wagner,1878720,1934502,2023
Moses Brown,824041,848506,2023
Moses Moody,3740160,3851211,2023
Moussa Diabate,508891,524000,2023
Myles Turner,35096500,36138577,2023
Naji Marshall,1782621,1835550,2023
Nassir Little,4171548,4295408,2023
Nate Darling,152082,156597,2023
Nathan Knight,1836090,1890606,2023
Naz Reid,1930681,1988006,2023
Neemias Queta,508891,524000,2023
Nerlens Noel,9391069,9669906,2023
Nick Richards,1782621,1835550,2023
Nickeil Alexander-Walker,5009633,5158377,2023
Nicolas Batum,19700319,20285256,2023
Nicolas Claxton,9350000,9627618,2023
Nik Stauskas,702311,723163,2023
Nikola Jokic,33047803,34029050,2023
Nikola Jovic,2239920,2306427,2023
Nikola Vucevic,22000000,22653219,2023
Noah Vonleh,1160955,1195425,2023
Norman Powell,16758621,17256214,2023
OG Anunoby,17357143,17872507,2023
Obi Toppin,5348280,5507079,2023
Ochai Agbaji,3918360,4034703,2023
Olivier Sarr,257371,265012,2023
Omer Yurtseven,1752638,1804676,2023
Onyeka Okongwu,6395160,6585043,2023
Orlando Robinson,386055,397517,2023
Oshae Brissett,1846738,1901570,2023
Otto Porter,6000000,6178150,2023
Ousmane Dieng,4569840,4705526,2023
PJ Dozier,784654,807951,2023
PJ Tucker,10490000,10801466,2023
PJ Washington,5808435,5980897,2023
Paolo Banchero,11055120,11383366,2023
Pascal Siakam,35448672,36501206,2023
Pat Connaughton,5728393,5898479,2023
Patrick Baldwin,2226000,2292093,2023
Patrick Beverley,13801614,14211408,2023
Patrick Mills,6479000,6671373,2023
Patrick Williams,7775400,8006265,2023
Paul George,42492492,43754169,2023
Paul Reed,1782621,1835550,2023
Payton Pritchard,2239200,2305685,2023
Peyton Watson,2193960,2259102,2023
Precious Achiuwa,2840160,2924489,2023
Quentin Grimes,2277000,2344608,2023
Quenton Jackson,219630,226150,2023
RJ Barrett,10900634,11224293,2023
RJ Hampton,2898243,2984296,2023
RaiQuan Gray,5849,6022,2023
Raul Neto,2463490,2536635,2023
Reggie Bullock,10012800,10310097,2023
Reggie Jackson,11457217,11797401,2023
Richaun Holmes,11215260,11548260,2023
Ricky Rubio,5853659,6027464,2023
Robert Covington,12307692,12673129,2023
Robert Williams,10714287,11032413,2023
Robert Woodard,300000,308907,2023
Robin Lopez,2905851,2992130,2023
Rodney McGruder,2298385,2366628,2023
Romeo Langford,5634257,5801548,2023
Ron Harper Jr,508891,524000,2023
Royce O'Neale,9200000,9473164,2023
Rudy Gay,6184500,6368128,2023
Rudy Gobert,38172414,39305820,2023
Rui Hachimura,6263188,6449153,2023
Russell Westbrook,47080179,48478072,2023
Ryan Arcidiacono,1836090,1890606,2023
Ryan Rollins,1017781,1048000,2023
Saben Lee,2266640,2333938,2023
Saddiq Bey,2959080,3046940,2023
Sam Hauser,1637966,1686600,2023
Sam Merrill,1105522,1138346,2023
Sandro Mamukelashvili,1116112,1149251,2023
Santiago Aldama,2094120,2156298,2023
Scottie Barnes,7644600,7871581,2023
Scottie Pippen Jr,508891,524000,2023
Serge Ibaka,2905851,2992130,2023
Seth Curry,8496653,8748933,2023
Shaedon Sharpe,6012960,6191495,2023
Shai Gilgeous-Alexander,30913750,31831634,2023
Shake Milton,1997718,2057033,2023
Shaquille Harrison,134862,138866,2023
Simone Fontecchio,3205128,3300293,2023
Skylar Mays,116574,120035,2023
Spencer Dinwiddie,19500000,20078989,2023
Stanley Johnson,4022164,4141588,2023
Stanley Umude,58493,60229,2023
Stephen Curry,48070014,49497298,2023
Sterling Brown,3122602,3215317,2023
Steven Adams,17926829,18459108,2023
Sviatoslav Mykhailiuk,3846895,3961115,2023
TJ McConnell,8100000,8340503,2023
TJ Warren,2628597,2706644,2023
Taj Gibson,2905851,2992130,2023
Talen Horton-Tucker,10260000,10564637,2023
Tari Eason,3359160,3458899,2023
Taurean Prince,7100000,7310811,2023
Terance Mann,1930681,1988006,2023
Terence Davis,4000000,4118767,2023
Terrence Ross,11500000,11841455,2023
Terry Rozier,21486316,22124282,2023
Terry Taylor,1703902,1754493,2023
Thaddeus Young,8000000,8237534,2023
Thanasis Antetokounmpo,1878720,1934502,2023
Theo Maledon,2408891,2480414,2023
Theo Pinson,1968175,2026613,2023
Thomas Bryant,1968175,2026613,2023
Tim Hardaway Jr,19602273,20184299,2023
Tobias Harris,37633050,38750442,2023
Tony Bradley,2036318,2096779,2023
Torrey Craig,5121951,5274030,2023
Trae Young,37096500,38197960,2023
Tre Jones,1782621,1835550,2023
Tre Mann,3046200,3136647,2023
Trendon Watford,1563518,1609941,2023
Trent Forrest,508891,524000,2023
Trevelin Queen,838891,863798,2023
Trevor Hudgins,508891,524000,2023
Trevor Keels,520589,536046,2023
Trey Burke,3423750,3525407,2023
Trey Lyles,2625000,2702940,2023
Trey Murphy,3206520,3301727,2023
Tristan Thompson,16700,17195,2023
Troy Brown,1968175,2026613,2023
Troy Williams,122741,126385,2023
Ty Jerome,4728948,4869357,2023
TyTy Washington,2210040,2275660,2023
Tyler Dorsey,201802,207793,2023
Tyler Herro,5722116,5892015,2023
Tyrell Terry,1782621,1835550,2023
Tyrese Haliburton,4215120,4340274,2023
Tyrese Martin,1017781,1048000,2023
Tyrese Maxey,2726880,2807845,2023
Tyus Jones,15000000,15445376,2023
Udoka Azubuike,2174880,2239456,2023
Udonis Haslem,2905851,2992130,2023
Usman Garuba,2471160,2544533,2023
Vernon Carey,1882621,1938519,2023
Victor Oladipo,8750000,9009803,2023
Vince Williams Jr,508891,524000,2023
Vit Krejci,1563518,1609941,2023
Vlatko Cancar,2234359,2300701,2023
Walker Kessler,2696400,2776460,2023
Wendell Carter,14150000,14570138,2023
Wendell Moore,2306520,2375004,2023
Wenyen Gabriel,1878720,1934502,2023
Wesley Matthews,2905851,2992130,2023
Will Barton,15059712,15506861,2023
Willie Cauley-Stein,155738,160362,2023
Willy Hernangomez,2443581,2516135,2023
Xavier Cooks,140384,144552,2023
Xavier Moon,116986,120459,2023
Xavier Sneed,102910,105965,2023
Xavier Tillman,1782621,1835550,2023
Yuta Watanabe,1968175,2026613,2023
Zach Collins,7350000,7568234,2023
Zach LaVine,37096500,38197960,2023
Zeke Nnaji,2617800,2695527,2023
Zhaire Smith,1068200,1099916,2023
Ziaire Williams,4591680,4728015,2023
Zion Williamson,13534817,13936689,2023
