Player,income,adj_income,season
Caris LeVert,1702800,2061755,2019
Carmelo Anthony,2393887,2898525,2019
Cedi Osman,2775000,3359977,2019
Chandler Hutchison,1991520,2411338,2019
Chandler Parsons,24107258,29189136,2019
Channing Frye,2393887,2898525,2019
Charles Cooke,76236,92306,2019
Chasson Randle,975824,1181530,2019
Cheick Diallo,1544951,1870631,2019
Chimezie Metu,838464,1015214,2019
Chris Bosh,26837720,32495187,2019
Chris Boucher,457418,553843,2019
Chris Chiozza,137374,166332,2019
Chris Paul,35654150,43170146,2019
Christian Wood,1512601,1831461,2019
Clint Capela,15793104,19122335,2019
Cody Demps,47370,57355,2019
Cody Zeller,13528090,16379849,2019
Cole Aldrich,2000000,2421605,2019
Collin Sexton,4073760,4932520,2019
Corey Brewer,2559925,3099564,2019
Cory Joseph,7945000,9619828,2019
Courtney Lee,12253780,14836911,2019
Cristiano Felicio,8470980,10256686,2019
D'Angelo Russell,7019698,8499470,2019
DJ Augustin,7250000,8778320,2019
DJ Stephens,77250,93534,2019
DJ Wilson,2534280,3068513,2019
Dairis Bertans,194220,235162,2019
Dakari Johnson,459414,556259,2019
Damian Jones,1544951,1870631,2019
Damian Lillard,27977689,33875465,2019
Damion Lee,77250,93534,2019
Damyean Dotson,1378242,1668779,2019
Daniel Hamilton,1349383,1633836,2019
Daniel Theis,1378242,1668779,2019
Danilo Gallinari,21587579,26138302,2019
Danny Green,10000000,12108028,2019
Dante Cunningham,2487000,3011266,2019
Dante Exum,10600000,12834510,2019
Danuel House,247827,300069,2019
Dario Saric,2526840,3059505,2019
Darius Miller,2205000,2669820,2019
Darrell Arthur,7464912,9038536,2019
Darren Collison,10000000,12108028,2019
Daryl Macon,77250,93534,2019
David Nwaba,1512601,1831461,2019
Davis Bertans,7000000,8475619,2019
Davon Reed,752250,910825,2019
De'Aaron Fox,5470920,6624205,2019
De'Anthony Melton,949000,1149051,2019
DeAndre Bembry,1634640,1979226,2019
DeAndre Jordan,22897200,27723995,2019
DeMar DeRozan,27739975,33587640,2019
DeMarcus Cousins,5337000,6462054,2019
DeMarre Carroll,15400000,18646363,2019
DeVaughn Akoon-Purcell,77250,93534,2019
Deandre Ayton,8175840,9899330,2019
Dejounte Murray,1544951,1870631,2019
Delon Wright,2536898,3071683,2019
Demetrius Jackson,170107,205965,2019
Deng Adel,77250,93534,2019
Dennis Schroeder,15500000,18767444,2019
Dennis Smith,3819960,4625218,2019
Denzel Valentine,2280600,2761356,2019
Deonte Burton,500000,605401,2019
Deron Williams,5474787,6628887,2019
Derrick Favors,16900000,20462568,2019
Derrick Jones,1512601,1831461,2019
Derrick Rose,2176260,2635021,2019
Derrick White,1667160,2018602,2019
Devin Booker,3314365,4013042,2019
Devin Harris,2393887,2898525,2019
Devin Robinson,77250,93534,2019
Devonte Graham,988464,1196835,2019
Dewayne Dedmon,6300000,7628057,2019
Deyonta Davis,1741503,2108616,2019
Dillon Brooks,1378242,1668779,2019
Dion Waiters,12705000,15383250,2019
Dirk Nowitzki,5000000,6054014,2019
Domantas Sabonis,2659800,3220493,2019
Donatas Motiejunas,99289,120219,2019
Donovan Mitchell,3111480,3767388,2019
Donte DiVincenzo,2484360,3008070,2019
Donte Grantham,77250,93534,2019
Dorian Finney-Smith,1544951,1870631,2019
Doug McDermott,7333334,8879221,2019
Dragan Bender,4661280,5643891,2019
Draymond Green,17469565,21152199,2019
Drew Eubanks,77250,93534,2019
Duncan Robinson,77250,93534,2019
Dusty Hannahs,47370,57355,2019
Dwayne Bacon,1378242,1668779,2019
Dwight Howard,24256725,29370110,2019
Dwight Powell,9631250,11661544,2019
Dwyane Wade,2393887,2898525,2019
Dzanan Musa,1634400,1978936,2019
E'Twaun Moore,8808685,10665580,2019
Ed Davis,4449000,5386861,2019
Edmond Sumner,449794,544611,2019
Ekpe Udoh,3360000,4068297,2019
Elfrid Payton,3000000,3632408,2019
Elie Okobo,1238464,1499535,2019
Emanuel Terry,94740,114710,2019
Emmanuel Mudiay,4294479,5199767,2019
Enes Kanter,19264603,23325636,2019
Eric Bledsoe,15000000,18162042,2019
Eric Gordon,13500375,16346292,2019
Eric Moreland,309859,375177,2019
Ersan Ilyasova,7000000,8475619,2019
Evan Fournier,17000000,20583648,2019
Evan Turner,17868853,21635658,2019
Frank Jackson,1378242,1668779,2019
Frank Kaminsky,3627842,4392601,2019
Frank Mason,1378242,1668779,2019
Frank Ntilikina,4155720,5031757,2019
Fred VanVleet,8653847,10478102,2019
Furkan Korkmaz,1740000,2106796,2019
Garrett Temple,8000000,9686422,2019
Gary Clark,674122,816228,2019
Gary Harris,16517857,19999868,2019
Gary Payton II,85457,103471,2019
Gary Trent Jr,838464,1015214,2019
George Hill,19000000,23005254,2019
George King,77250,93534,2019
Georges Niang,1512601,1831461,2019
Georgios Papagiannis,2400480,2906508,2019
Gerald Green,1512601,1831461,2019
Giannis Antetokounmpo,24157304,29249732,2019
Glenn Robinson III,4075000,4934021,2019
Goran Dragic,18109175,21926640,2019
Gordon Hayward,31214295,37794357,2019
Gorgui Dieng,15170787,18368832,2019
Grayson Allen,2076960,2514789,2019
Greg Monroe,2410167,2918236,2019
Guerschon Yabusele,2667600,3229937,2019
Hamidou Diallo,838464,1015214,2019
Harrison Barnes,24107258,29189136,2019
Harry Giles,2207040,2672290,2019
Hassan Whiteside,24434262,29585074,2019
Haywood Highsmith,77250,93534,2019
Henry Ellenson,2199311,2662931,2019
Ian Clark,1757429,2127900,2019
Ian Mahinmi,16000000,19372845,2019
Ike Anigbogu,1349383,1633836,2019
Iman Shumpert,11011234,13332433,2019
Isaac Bonga,1000000,1210802,2019
Isaac Humphries,47370,57355,2019
Isaiah Briscoe,838464,1015214,2019
Isaiah Canaan,744671,901649,2019
Isaiah Hartenstein,838464,1015214,2019
Isaiah Hicks,77250,93534,2019
Isaiah Thomas,2029463,2457279,2019
Isaiah Whitehead,726390,879515,2019
Ishmael Smith,6000000,7264817,2019
Ivan Rabb,1378242,1668779,2019
Ivica Zubac,1544951,1870631,2019
JJ Redick,12250000,14832334,2019
JP Macura,77250,93534,2019
JR Smith,14720000,17823017,2019
JaKarr Sampson,85457,103471,2019
JaMychal Green,8066667,9767143,2019
JaVale McGee,2393887,2898525,2019
Jabari Bird,1349383,1633836,2019
Jabari Parker,20000000,24216057,2019
Jacob Evans,1646400,1993465,2019
Jae Crowder,7305825,8845913,2019
Jahlil Okafor,1567007,1897336,2019
Jake Layman,1544951,1870631,2019
Jakob Poeltl,2947320,3568623,2019
Jalen Brunson,1230000,1489287,2019
Jalen Jones,77250,93534,2019
Jamal Crawford,4698113,5688488,2019
Jamal Murray,3499800,4237567,2019
James Ennis,1621415,1963213,2019
James Harden,30570000,37014243,2019
James Johnson,14420700,17460624,2019
James Nunnally,663255,803070,2019
Jared Dudley,9530000,11538951,2019
Jared Terrell,77250,93534,2019
Jarell Martin,2416221,2925567,2019
Jaren Jackson Jr,5922720,7171246,2019
Jarnell Stokes,77250,93534,2019
Jaron Blossomgame,77250,93534,2019
Jarred Vanderbilt,838464,1015214,2019
Jarrett Allen,2034120,2462918,2019
Jason Smith,5450000,6598875,2019
Jason Thompson,893333,1081650,2019
Jawun Evans,1455492,1762313,2019
Jaylen Adams,236854,286783,2019
Jaylen Brown,5169960,6259802,2019
Jaylen Morris,77250,93534,2019
Jayson Tatum,6700800,8113347,2019
Jeff Green,2393887,2898525,2019
Jeff Teague,19000000,23005254,2019
Jemerrio Jones,52170,63167,2019
Jerami Grant,8333333,10090023,2019
Jeremy Lamb,7000000,8475619,2019
Jeremy Lin,12516746,15155311,2019
Jerian Grant,2639313,3195687,2019
Jerome Robinson,3050160,3693142,2019
Jerryd Bayless,8575916,10383743,2019
Jevon Carter,838464,1015214,2019
Jimmer Fredette,198579,240440,2019
Jimmy Butler,19841627,24024298,2019
Joakim Noah,20261172,24532283,2019
Jodie Meeks,3774176,4569782,2019
Joe Chealey,77250,93534,2019
Joe Harris,8333333,10090023,2019
Joe Ingles,12545455,15190072,2019
Joel Embiid,25467250,30835818,2019
John Collins,2299080,2783732,2019
John Henson,10577466,12807226,2019
John Holland,77250,93534,2019
John Jenkins,585809,709298,2019
John Wall,19169800,23210848,2019
Johnathan Motley,77250,93534,2019
Johnathan Williams,127250,154074,2019
Jon Leuer,10002681,12111274,2019
Jonah Bolden,1690000,2046256,2019
Jonas Jerebko,2165481,2621970,2019
Jonas Valanciunas,16539326,20025863,2019
Jonathan Gibson,76236,92306,2019
Jonathan Isaac,4969080,6016576,2019
Jonathon Simmons,6000000,7264817,2019
Jordan Bell,1378242,1668779,2019
Jordan Clarkson,12500000,15135035,2019
Jordan Loyd,77250,93534,2019
Jordan McRae,77250,93534,2019
Jordan Sibert,47370,57355,2019
Jose Calderon,2393887,2898525,2019
Jose Juan Barea,3710850,4493107,2019
Josh Hart,1655160,2004072,2019
Josh Jackson,6041520,7315089,2019
Josh Okogie,2163600,2619693,2019
Josh Richardson,9367200,11341832,2019
Josh Smith,5331729,6455672,2019
Jrue Holiday,26641111,32257133,2019
Juan Hernangomez,2166360,2623034,2019
Julian Washburn,77250,93534,2019
Julius Randle,8641000,10462547,2019
Justin Anderson,2516047,3046436,2019
Justin Bibbs,92159,111586,2019
Justin Hamilton,1000000,1210802,2019
Justin Holiday,4500000,5448612,2019
Justin Jackson,2807880,3399789,2019
Justin Patton,2667600,3229937,2019
Justise Winslow,3448926,4175969,2019
Jusuf Nurkic,11111111,13453364,2019
Kadeem Allen,77250,93534,2019
Kalin Lucas,648008,784609,2019
Karl-Anthony Towns,7839435,9492010,2019
Kawhi Leonard,23114066,27986577,2019
Keenan Evans,77250,93534,2019
Keita Bates-Diop,838464,1015214,2019
Kelly Olynyk,13537527,16391276,2019
Kelly Oubre,3208630,3885018,2019
Kemba Walker,12000000,14529634,2019
Kendrick Nunn,47370,57355,2019
Kenneth Faried,14242782,17245200,2019
Kenrich Williams,838464,1015214,2019
Kent Bazemore,18089888,21903287,2019
Kentavious Caldwell-Pope,12000000,14529634,2019
Kevin Durant,30000000,36324085,2019
Kevin Huerter,2250960,2725468,2019
Kevin Knox,3744840,4534262,2019
Kevin Love,24119025,29203384,2019
Kevon Looney,1567007,1897336,2019
Khem Birch,1378242,1668779,2019
Khris Middleton,13000000,15740437,2019
Khyri Thomas,838464,1015214,2019
Klay Thompson,18988725,22991602,2019
Kobi Simmons,76236,92306,2019
Kosta Koufos,8739500,10581811,2019
Kostas Antetokounmpo,77250,93534,2019
Kris Dunn,4221000,5110798,2019
Kristaps Porzingis,5697054,6898009,2019
Kyle Anderson,8641000,10462547,2019
Kyle Korver,7560000,9153669,2019
Kyle Kuzma,1689840,2046063,2019
Kyle Lowry,32700000,39593253,2019
Kyle O'Quinn,4449000,5386861,2019
Kyle Singler,1665333,2016389,2019
Kyrie Irving,20099189,24336155,2019
LaMarcus Aldridge,22347015,27057829,2019
Lance Stephenson,4449000,5386861,2019
Lance Thomas,7119650,8620492,2019
Landry Shamet,1705920,2065532,2019
Langston Galloway,7000000,8475619,2019
Larry Nance Jr,2272390,2751416,2019
Lauri Markkanen,4536120,5492347,2019
LeBron James,35654150,43170146,2019
Lonnie Walker,2360160,2857688,2019
Lonzo Ball,7461960,9034962,2019
Lorenzo Brown,800000,968642,2019
Louis Williams,8000000,9686422,2019
Luc Mbah a Moute,4320500,5231273,2019
Luka Doncic,6569040,7953812,2019
Luke Kennard,3275280,3965718,2019
Luke Kornet,1619260,1960604,2019
Luol Deng,16747954,20278470,2019
Malachi Richardson,1569360,1900185,2019
Malcolm Brogdon,1544951,1870631,2019
Malcolm Miller,457418,553843,2019
Malik Beasley,1773840,2147770,2019
Malik Monk,3447480,4174218,2019
Manu Ginobili,2500000,3027007,2019
MarShon Brooks,1656092,2005200,2019
Marc Gasol,24119025,29203384,2019
Marcin Gortat,13565218,16424804,2019
Marco Belinelli,6153846,7451094,2019
Marcus Derrickson,77250,93534,2019
Marcus Morris,5375000,6508065,2019
Marcus Smart,11160716,13513426,2019
Mario Hezonja,6500000,7870218,2019
Markelle Fultz,8339880,10097950,2019
Markieff Morris,9173294,11107050,2019
Marquese Chriss,3206160,3882027,2019
Marvin Bagley,7314960,8856974,2019
Marvin Williams,14087500,17057185,2019
Mason Plumlee,12917808,15640918,2019
Matthew Dellavedova,9607500,11632788,2019
Maxi Kleber,1378242,1668779,2019
Melvin Frazier,1050000,1271342,2019
Meyers Leonard,10595506,12829068,2019
Michael Beasley,3500000,4237809,2019
Michael Carter-Williams,1468082,1777556,2019
Michael Frazier,47370,57355,2019
Michael Kidd-Gilchrist,13000000,15740437,2019
Michael Porter,2894160,3504257,2019
Mikal Bridges,3557400,4307310,2019
Mike Conley,30521115,36955053,2019
Mike Muscala,5000000,6054014,2019
Mike Scott,4320500,5231273,2019
Miles Bridges,3206640,3882608,2019
Miles Plumlee,12400000,15013955,2019
Milos Teodosic,6300000,7628057,2019
Mirza Teletovic,10500000,12713429,2019
Mitch Creek,56845,68828,2019
Mitchell Creek,47370,57355,2019
Mitchell Robinson,1485440,1798574,2019
Mo Bamba,4871280,5898159,2019
Moe Harkless,10837079,13121566,2019
Monta Ellis,2245400,2718736,2019
Monte Morris,1349383,1633836,2019
Montrezl Harrell,6000000,7264817,2019
Moritz Wagner,1764240,2136146,2019
Myles Turner,3294994,3989588,2019
Naz Long,77250,93534,2019
Nemanja Bjelica,6500000,7870218,2019
Nenê,3651480,4421222,2019
Nerlens Noel,1757429,2127900,2019
Nick Young,284020,343892,2019
Nicolas Batum,24000000,29059268,2019
Nik Stauskas,2161886,2617616,2019
Nikola Jokic,25467250,30835818,2019
Nikola Mirotic,12500000,15135035,2019
Nikola Vucevic,12750000,15437736,2019
Noah Vonleh,1621415,1963213,2019
Norman Powell,9367200,11341832,2019
OG Anunoby,1952760,2364407,2019
Okaro White,247827,300069,2019
Omari Spellman,1622520,1964551,2019
Omer Asik,11286516,13665745,2019
Omri Casspi,2176260,2635021,2019
Otto Porter,26011913,31495298,2019
PJ Dozier,77250,93534,2019
PJ Tucker,7959537,9637430,2019
Pascal Siakam,1544951,1870631,2019
Pat Connaughton,1641000,1986927,2019
Patrick Beverley,5027028,6086739,2019
Patrick McCaw,964104,1167339,2019
Patrick Mills,11571429,14010719,2019
Patrick Patterson,5451600,6600812,2019
Pau Gasol,17133285,20745029,2019
Paul George,30560700,37002982,2019
Paul Millsap,29230769,35392698,2019
Quincy Acy,213948,259048,2019
Quincy Pondexter,2165481,2621970,2019
Quinn Cook,1544951,1870631,2019
RJ Hunter,77250,93534,2019
Rade Zagorac,1378242,1668779,2019
Rajon Rondo,9000000,10897225,2019
Raul Neto,2100000,2542685,2019
Rawle Alkins,77250,93534,2019
Raymond Felton,2393887,2898525,2019
Raymond Spalding,1023210,1238904,2019
Reggie Bullock,2500000,3027007,2019
Reggie Jackson,17043478,20636291,2019
Richard Solomon,47370,57355,2019
Richaun Holmes,1600520,1937914,2019
Ricky Rubio,14800000,17919882,2019
Robert Covington,10464092,12669952,2019
Robert Williams,1656600,2005816,2019
Robin Lopez,14357750,17384404,2019
Rodions Kurucs,1690000,2046256,2019
Rodney Hood,3472887,4204981,2019
Rodney McGruder,1544951,1870631,2019
Ron Baker,4697823,5688137,2019
Rondae Hollis-Jefferson,2470356,2991114,2019
Royce O'Neale,1378242,1668779,2019
Rudy Gay,10087200,12213610,2019
Rudy Gobert,23491573,28443663,2019
Russell Westbrook,35665000,43183283,2019
Ryan Anderson,20421546,24726466,2019
Ryan Arcidiacono,1349383,1633836,2019
Ryan Broekhoff,838464,1015214,2019
Salah Mejri,2098196,2540501,2019
Sam Dekker,2760094,3341929,2019
Scott Machado,76236,92306,2019
Scotty Hopson,76236,92306,2019
Semi Ojeleye,1378242,1668779,2019
Serge Ibaka,21666667,26234062,2019
Seth Curry,2795000,3384193,2019
Shabazz Napier,1942422,2351890,2019
Shai Gilgeous-Alexander,3375360,4086895,2019
Shake Milton,77250,93534,2019
Shaquille Harrison,1325531,1604956,2019
Shaun Livingston,8307692,10058977,2019
Shelvin Mack,2512601,3042263,2019
Sindarius Thornwell,1378242,1668779,2019
Skal Labissiere,1544951,1870631,2019
Solomon Hill,12763467,15454042,2019
Spencer Dinwiddie,1656092,2005200,2019
Spencer Hawes,2007058,2430151,2019
Stanley Johnson,3940401,4771048,2019
Stephan Hicks,47370,57355,2019
Stephen Curry,37457154,45353228,2019
Sterling Brown,1378242,1668779,2019
Steven Adams,24157304,29249732,2019
Sviatoslav Mykhailiuk,1487694,1801304,2019
TJ Leaf,2407560,2915080,2019
TJ McConnell,1600520,1937914,2019
TJ Warren,11750000,14226933,2019
Tahjere McCall,47370,57355,2019
Taj Gibson,14000000,16951239,2019
Tarik Phillip,47370,57355,2019
Taurean Prince,2526840,3059505,2019
Terrance Ferguson,2118840,2565497,2019
Terrence Jones,198579,240440,2019
Terrence Ross,10500000,12713429,2019
Terry Rozier,3050389,3693419,2019
Thabo Sefolosha,5250000,6356714,2019
Thaddeus Young,13764045,16665544,2019
Theo Pinson,77250,93534,2019
Thomas Bryant,1378242,1668779,2019
Thomas Welsh,77250,93534,2019
Thon Maker,2799720,3389908,2019
Tim Frazier,1832107,2218319,2019
Tim Hardaway Jr,17325000,20977159,2019
Timofey Mozgov,16000000,19372845,2019
Timothe Luwawu,1880268,2276633,2019
Tobias Harris,14800000,17919882,2019
Tomas Satoransky,3129187,3788828,2019
Tony Bradley,1679520,2033567,2019
Tony Parker,5000000,6054014,2019
Tony Snell,10607143,12843159,2019
Torrey Craig,2000000,2421605,2019
Trae Young,5363280,6493874,2019
Treveon Graham,1512601,1831461,2019
Trevon Bluiett,77250,93534,2019
Trevon Duval,77250,93534,2019
Trevor Ariza,15000000,18162042,2019
Trey Burke,1795015,2173409,2019
Trey Lyles,3364249,4073442,2019
Tristan Thompson,17469565,21152199,2019
Troy Brown,2752680,3332952,2019
Troy Caupain,77250,93534,2019
Troy Daniels,3258539,3945448,2019
Troy Williams,77250,93534,2019
Tyler Cavanaugh,77250,93534,2019
Tyler Davis,77250,93534,2019
Tyler Dorsey,1378242,1668779,2019
Tyler Johnson,19245370,23302348,2019
Tyler Lydon,1874640,2269819,2019
Tyler Ulis,77250,93534,2019
Tyler Zeller,213948,259048,2019
Tyreke Evans,12400000,15013955,2019
Tyrone Wallace,1349383,1633836,2019
Tyson Chandler,13585000,16448755,2019
Tyus Jones,2444052,2959265,2019
Udonis Haslem,2393887,2898525,2019
Victor Oladipo,21000000,25426859,2019
Vince Carter,2393887,2898525,2019
Vincent Edwards,77250,93534,2019
Wade Baldwin,1544951,1870631,2019
Walter Lemon Jr,176250,213403,2019
Wayne Ellington,8653076,10477168,2019
Wayne Selden,1544951,1870631,2019
Wendell Carter,4446840,5384246,2019
Wenyen Gabriel,75000,90810,2019
Wesley Iwundu,1378242,1668779,2019
Wesley Johnson,6134000,7427064,2019
Wesley Matthews,19360228,23441418,2019
Will Barton,11830358,14324231,2019
Willie Cauley-Stein,4696874,5686988,2019
Willy Hernangomez,1496500,1811966,2019
Wilson Chandler,12800562,15498956,2019
Yante Maten,385000,466159,2019
Yogi Ferrell,3000000,3632408,2019
Yuta Watanabe,77250,93534,2019
Zach Collins,3628920,4393906,2019
Zach LaVine,19500000,23610655,2019
Zach Lofton,77250,93534,2019
Zach Randolph,11692308,14157079,2019
Zaza Pachulia,2393887,2898525,2019
Zhaire Smith,2615160,3166443,2019
Zhou Qi,1378242,1668779,2019
