Player,income,adj_income,season
Chris Paul,24268959,30228726,2018
Clint Capela,2334528,2907821,2018
Cody Zeller,12584270,15674609,2018
Cole Aldrich,7300000,9092672,2018
Corey Brewer,8105615,10096123,2018
Cory Joseph,7630000,9503711,2018
Courtney Lee,11747890,14632838,2018
Cristiano Felicio,7843500,9769641,2018
D'Angelo Russell,5562360,6928317,2018
DJ Augustin,7250000,9030394,2018
DJ Wilson,2135040,2659345,2018
Dakari Johnson,815615,1015906,2018
Damian Jones,1312611,1634951,2018
Damian Lillard,26153057,32575505,2018
Damien Wilkins,992696,1236473,2018
Damion Lee,138239,172186,2018
Damyean Dotson,1100000,1370128,2018
Daniel Hamilton,77250,96220,2018
Daniel Ochefu,50000,62278,2018
Daniel Theis,815615,1015906,2018
Danilo Gallinari,20559599,25608453,2018
Danny Green,10000000,12455716,2018
Dante Cunningham,2300000,2864814,2018
Dante Exum,4992385,6218373,2018
Danuel House,77250,96220,2018
Dario Saric,2422560,3017472,2018
Darius Miller,2100000,2615700,2018
Darrell Arthur,7464912,9298082,2018
Darren Collison,10000000,12455716,2018
Darrun Hilliard,77250,96220,2018
David Nwaba,1312611,1634951,2018
David Stockton,192812,240161,2018
David West,2328652,2900502,2018
Davis Bertans,1312611,1634951,2018
Davon Reed,815615,1015906,2018
De'Aaron Fox,4609200,5741088,2018
DeAndre Bembry,1567200,1952059,2018
DeAndre Jordan,22642350,28202668,2018
DeAndre Liggins,1505942,1875758,2018
DeMar DeRozan,27739975,34552126,2018
DeMarcus Cousins,18063850,22499819,2018
DeMarre Carroll,14800000,18434460,2018
Dejounte Murray,1312611,1634951,2018
Delon Wright,1645200,2049214,2018
Demetrius Jackson,319266,397668,2018
Dennis Schroeder,15500000,19306360,2018
Dennis Smith,3218280,4008598,2018
Denzel Valentine,2186400,2723317,2018
Deron Williams,5474787,6819239,2018
Derrick Favors,12000000,14946859,2018
Derrick Jones,462875,576543,2018
Derrick Rose,2533488,3155640,2018
Derrick Walton,77250,96220,2018
Derrick White,1404600,1749529,2018
Derrick Williams,104059,129612,2018
Devin Booker,2319360,2888929,2018
Devin Harris,4402546,5483686,2018
Devin Robinson,77250,96220,2018
Dewayne Dedmon,6900000,8594444,2018
Deyonta Davis,1312611,1634951,2018
Diamond Stone,1312611,1634951,2018
Dillon Brooks,815615,1015906,2018
Dion Waiters,12100000,15071416,2018
Dirk Nowitzki,5000000,6227858,2018
Domantas Sabonis,2550000,3176207,2018
Donovan Mitchell,2621280,3264992,2018
Dorian Finney-Smith,1312611,1634951,2018
Doug McDermott,3294994,4104151,2018
Dragan Bender,4468800,5566210,2018
Draymond Green,16400000,20427374,2018
Dwayne Bacon,815615,1015906,2018
Dwight Buycks,748160,931886,2018
Dwight Howard,23500000,29270933,2018
Dwight Powell,9003125,11214037,2018
Dwyane Wade,17878652,22269140,2018
E'Twaun Moore,8445024,10518882,2018
Ed Davis,6352531,7912532,2018
Edmond Sumner,77250,96220,2018
Ekpe Udoh,3200000,3985829,2018
Elfrid Payton,3332340,4150668,2018
Emeka Okafor,813293,1013014,2018
Emmanuel Mudiay,3381480,4211875,2018
Enes Kanter,17884176,22276022,2018
Eric Bledsoe,14500000,18060788,2018
Eric Gordon,12943020,16121458,2018
Eric Griffin,77250,96220,2018
Eric Moreland,1740000,2167294,2018
Erik McCree,77250,96220,2018
Ersan Ilyasova,6514288,8114011,2018
Evan Fournier,17000000,21174717,2018
Evan Turner,17131148,21338072,2018
Festus Ezeli,1000000,1245571,2018
Frank Jackson,815615,1015906,2018
Frank Kaminsky,2847600,3546889,2018
Frank Mason,1184385,1475236,2018
Frank Ntilikina,3501120,4360895,2018
Fred VanVleet,1312611,1634951,2018
Furkan Korkmaz,1465920,1825908,2018
Garrett Temple,8000000,9964573,2018
Gary Harris,2550055,3176276,2018
Gary Payton II,154500,192440,2018
George Hill,20000000,24911432,2018
Georges Niang,177250,220777,2018
Georgios Papagiannis,2486757,3097433,2018
Gerald Green,1381403,1720636,2018
Gerald Henderson,1000000,1245571,2018
Gian Clavell,77250,96220,2018
Giannis Antetokounmpo,22471911,27990374,2018
Glenn Robinson III,1524305,1898631,2018
Goran Dragic,17000450,21175278,2018
Gordon Hayward,29727900,37028229,2018
Gorgui Dieng,14112360,17577955,2018
Greg Monroe,21384175,26635521,2018
Guerschon Yabusele,2247480,2799397,2018
Harrison Barnes,23112004,28787656,2018
Harry Giles,1859400,2316015,2018
Hassan Whiteside,23775506,29614095,2018
Henry Ellenson,1780800,2218113,2018
Ian Clark,1577230,1964552,2018
Ian Mahinmi,16000000,19929146,2018
Ike Anigbogu,950000,1183293,2018
Iman Shumpert,10337079,12875572,2018
Isaiah Canaan,1113863,1387395,2018
Isaiah Hicks,77250,96220,2018
Isaiah Taylor,1312611,1634951,2018
Isaiah Thomas,6261394,7799014,2018
Isaiah Whitehead,1312611,1634951,2018
Ishmael Smith,6000000,7473429,2018
Ivan Rabb,950000,1183293,2018
Ivica Zubac,1312611,1634951,2018
JJ Redick,23000000,28648147,2018
JR Smith,13760000,17139065,2018
JaKarr Sampson,77250,96220,2018
JaMychal Green,8533333,10628877,2018
JaVale McGee,2116955,2636819,2018
Jabari Bird,77250,96220,2018
Jabari Parker,6782392,8447955,2018
Jack Cooley,77250,96220,2018
Jacob Pullen,77250,96220,2018
Jacob Wiley,77250,96220,2018
Jae Crowder,6796117,8465050,2018
Jahlil Okafor,4995120,6221779,2018
Jake Layman,1312611,1634951,2018
Jakob Poeltl,2825640,3519537,2018
Jalen Jones,77250,96220,2018
Jamal Crawford,15270762,19020827,2018
Jamal Murray,3355320,4179291,2018
Jameel Warney,46079,57394,2018
Jameer Nelson,6998920,8717655,2018
Jamel Artis,77250,96220,2018
James Ennis,3028410,3772101,2018
James Harden,28299399,35248928,2018
James Johnson,13734000,17106680,2018
James Michael McAdoo,77250,96220,2018
James Webb,77250,96220,2018
James Young,77250,96220,2018
Jamil Wilson,77250,96220,2018
Jared Dudley,10000000,12455716,2018
Jarell Eddie,166256,207082,2018
Jarell Martin,1471382,1832711,2018
Jarrett Allen,1713720,2134561,2018
Jarrett Jack,2328652,2900502,2018
Jason Smith,5225000,6508111,2018
Jason Terry,2328652,2900502,2018
Jason Thompson,893333,1112710,2018
Jawun Evans,815615,1015906,2018
Jaylen Brown,4956480,6173650,2018
Jaylen Johnson,87551,109051,2018
Jaylen Morris,198143,246801,2018
Jayson Tatum,5645400,7031750,2018
Jeff Green,2116955,2636819,2018
Jeff Teague,19000000,23665861,2018
Jeff Withey,593780,739595,2018
Jerami Grant,1524305,1898631,2018
Jeremy Evans,154059,191891,2018
Jeremy Lamb,7000000,8719001,2018
Jeremy Lin,12000000,14946859,2018
Jerian Grant,1713840,2134710,2018
Jerryd Bayless,9000000,11210144,2018
Jimmy Butler,18696918,23288350,2018
Joakim Noah,17765000,22127580,2018
Jodie Meeks,3290000,4097930,2018
Joe Harris,1524305,1898631,2018
Joe Ingles,13636364,16985068,2018
Joe Johnson,10254904,12773217,2018
Joel Bolomboy,708200,882112,2018
Joel Embiid,6100266,7598318,2018
Joffrey Lauvergne,1524305,1898631,2018
John Collins,1936920,2412572,2018
John Henson,11422536,14227586,2018
John Holland,77250,96220,2018
John Wall,18063850,22499819,2018
Johnathan Motley,77250,96220,2018
Johnny O'Bryant,1524305,1898631,2018
Jon Leuer,10497319,13075162,2018
Jonas Jerebko,4000000,4982286,2018
Jonas Valanciunas,15460675,19257378,2018
Jonathan Gibson,74158,92369,2018
Jonathan Isaac,4186320,5214361,2018
Jonathon Simmons,6300000,7847101,2018
Jordan Bell,815615,1015906,2018
Jordan Clarkson,11562500,14401922,2018
Jordan Crawford,1709538,2129352,2018
Jordan Mickey,1471382,1832711,2018
Jose Calderon,2328652,2900502,2018
Jose Juan Barea,3903900,4862587,2018
Joseph Young,1471382,1832711,2018
Josh Gray,92159,114790,2018
Josh Hart,1394520,1736974,2018
Josh Huestis,1471382,1832711,2018
Josh Jackson,5090040,6340009,2018
Josh Magette,77250,96220,2018
Josh McRoberts,6021175,7499804,2018
Josh Richardson,1471382,1832711,2018
Josh Smith,5514806,6869085,2018
Jrue Holiday,25686667,31994583,2018
Juan Hernangomez,2076840,2586852,2018
Julius Randle,4149242,5168178,2018
Julyan Stone,1524305,1898631,2018
Justin Anderson,1579440,1967305,2018
Justin Hamilton,1000000,1245571,2018
Justin Holiday,4500000,5605072,2018
Justin Jackson,2365560,2946474,2018
Justin Patton,2247480,2799397,2018
Justise Winslow,2705040,3369321,2018
Jusuf Nurkic,2947304,3671078,2018
KJ McDaniels,100000,124557,2018
Kadeem Allen,77250,96220,2018
Karl-Anthony Towns,6216840,7743519,2018
Kawhi Leonard,18868625,23502224,2018
Kay Felder,551866,687388,2018
Kelly Olynyk,12007169,14955789,2018
Kelly Oubre,2093040,2607031,2018
Kemba Walker,12000000,14946859,2018
Kendrick Perkins,131562,163869,2018
Kenneth Faried,12921348,16094464,2018
Kent Bazemore,16910112,21062755,2018
Kentavious Caldwell-Pope,17745894,22103782,2018
Kevin Durant,25000000,31139290,2018
Kevin Love,22642350,28202668,2018
Kevon Looney,1471382,1832711,2018
Khem Birch,815615,1015906,2018
Khris Middleton,14100000,17562560,2018
Klay Thompson,17826150,22203746,2018
Kobi Simmons,77250,96220,2018
Kosta Koufos,8393000,10454082,2018
Kris Dunn,4046760,5040529,2018
Kristaps Porzingis,4503600,5609556,2018
Kyle Anderson,2151704,2680101,2018
Kyle Collinsworth,595702,741989,2018
Kyle Korver,7000000,8719001,2018
Kyle Kuzma,1423560,1773145,2018
Kyle Lowry,28903704,36001633,2018
Kyle O'Quinn,4087500,5091274,2018
Kyle Singler,4666500,5812460,2018
Kyrie Irving,18868626,23502225,2018
LaMarcus Aldridge,21461010,26731225,2018
Lance Stephenson,4180000,5206489,2018
Lance Thomas,6655325,8289684,2018
Landry Nnoko,50000,62278,2018
Langston Galloway,6666667,8303811,2018
Larry Drew II,222474,277107,2018
Larry Nance Jr,1471382,1832711,2018
Larry Sanders,5000000,6227858,2018
Lauri Markkanen,3821640,4760126,2018
Lavoy Allen,3500000,4359500,2018
LeBron James,33285709,41459735,2018
Leandro Barbosa,500000,622785,2018
Livio Jean-Charles,1242240,1547298,2018
London Perrantes,77250,96220,2018
Lonzo Ball,6286560,7830360,2018
Lorenzo Brown,77250,96220,2018
Louis Williams,7000000,8719001,2018
Luc Mbah a Moute,2116955,2636819,2018
Lucas Nogueira,2947304,3671078,2018
Luis Montero,77250,96220,2018
Luke Babbitt,1974159,2458956,2018
Luke Kennard,2759280,3436880,2018
Luke Kornet,77250,96220,2018
Luol Deng,17190000,21411376,2018
Malachi Richardson,1504560,1874037,2018
Malcolm Brogdon,1312611,1634951,2018
Malcolm Delaney,2500000,3113929,2018
Malcolm Miller,77250,96220,2018
Malik Beasley,1700640,2118268,2018
Malik Monk,2904480,3617737,2018
Mangok Mathiang,77250,96220,2018
Manu Ginobili,2500000,3113929,2018
MarShon Brooks,86118,107266,2018
Marc Gasol,22642350,28202668,2018
Marcin Gortat,12782609,15921655,2018
Marco Belinelli,7082277,8821482,2018
Marcus Georges-Hunt,1312611,1634951,2018
Marcus Morris,5000000,6227858,2018
Marcus Paige,77250,96220,2018
Marcus Smart,4538019,5652427,2018
Marcus Thornton II,46079,57394,2018
Mario Chalmers,2106407,2623680,2018
Mario Hezonja,4078320,5079839,2018
Markel Brown,77250,96220,2018
Markelle Fultz,7026240,8751685,2018
Markieff Morris,8000000,9964573,2018
Marquese Chriss,3073800,3828638,2018
Marquis Teague,157944,196730,2018
Marreese Speights,2116955,2636819,2018
Marshall Plumlee,77250,96220,2018
Marvin Williams,13168750,16402621,2018
Mason Plumlee,14041096,17489190,2018
Matt Barnes,6400625,7972436,2018
Matt Costello,77250,96220,2018
Matt Williams,77250,96220,2018
Matthew Dellavedova,9607500,11966829,2018
Maxi Kleber,815615,1015906,2018
Meyers Leonard,9904495,12336758,2018
Michael Beasley,2116955,2636819,2018
Michael Carter-Williams,2700000,3363043,2018
Michael Gbinije,500000,622785,2018
Michael Kidd-Gilchrist,13000000,16192431,2018
Michael Young,77250,96220,2018
Mike Conley,28530608,35536916,2018
Mike Dunleavy,1600000,1992914,2018
Mike James,164802,205272,2018
Mike Muscala,5000000,6227858,2018
Mike Scott,1709538,2129352,2018
Miles Plumlee,12400000,15445088,2018
Milos Teodosic,6000000,7473429,2018
Milton Doyle,127250,158498,2018
Mindaugas Kuzminskas,3028410,3772101,2018
Mirza Teletovic,10500000,13078502,2018
Moe Harkless,10662922,13281433,2018
Monta Ellis,2245400,2796806,2018
Monte Morris,77250,96220,2018
Montrezl Harrell,1471382,1832711,2018
Myke Henry,77250,96220,2018
Myles Turner,2483040,3092804,2018
Nate Wolters,77250,96220,2018
Naz Long,167158,208207,2018
Nemanja Bjelica,3950000,4920007,2018
Nenê,3477600,4331599,2018
Nerlens Noel,4187599,5215954,2018
Nick Collison,2328652,2900502,2018
Nick Young,5192000,6467007,2018
Nicolas Batum,22434783,27944129,2018
Nicolas Brussino,393041,489560,2018
Nigel Hayes,193532,241056,2018
Nik Stauskas,3807146,4742073,2018
Nikola Jokic,1471382,1832711,2018
Nikola Mirotic,12500000,15569645,2018
Nikola Pekovic,11600000,14448630,2018
Nikola Vucevic,12250000,15258252,2018
Noah Vonleh,4031018,5020921,2018
Norman Powell,1471382,1832711,2018
OG Anunoby,1645200,2049214,2018
Okaro White,1460927,1819689,2018
Omari Johnson,170495,212363,2018
Omer Asik,10595505,13197460,2018
Omri Casspi,2106470,2623759,2018
Otto Porter,24773250,30856857,2018
PJ Dozier,77250,96220,2018
PJ Tucker,7590035,9453932,2018
Pascal Siakam,1312611,1634951,2018
Pat Connaughton,1471382,1832711,2018
Patrick Beverley,5513514,6867476,2018
Patrick McCaw,1312611,1634951,2018
Patrick Mills,10714286,13345410,2018
Patrick Patterson,5192000,6467007,2018
Pau Gasol,16000000,19929146,2018
Paul George,19300000,24039532,2018
Paul Millsap,30769231,38325281,2018
Paul Pierce,3679840,4583504,2018
Paul Zipser,1312611,1634951,2018
Quincy Acy,1709538,2129352,2018
Quincy Pondexter,3853931,4800347,2018
Quinn Cook,189832,236449,2018
RJ Hunter,77250,96220,2018
Rade Zagorac,950000,1183293,2018
Rajon Rondo,6300000,7847100,2018
Ramon Sessions,2986463,3719852,2018
Rashad Vaughn,2338653,2912959,2018
Raul Neto,1471382,1832711,2018
Raymond Felton,2328652,2900502,2018
Reggie Bullock,2500000,3113929,2018
Reggie Hearn,77250,96220,2018
Reggie Jackson,16000000,19929146,2018
Richard Jefferson,4828652,6014431,2018
Richaun Holmes,1471382,1832711,2018
Ricky Rubio,14100000,17562560,2018
Robert Covington,16698103,20798683,2018
Robin Lopez,13788500,17174564,2018
Rodney Hood,2386864,2973010,2018
Rodney McGruder,1312611,1634951,2018
Rodney Purvis,165887,206624,2018
Ron Baker,4328000,5390834,2018
Rondae Hollis-Jefferson,1455720,1813203,2018
Ronnie Price,2442455,3042252,2018
Royce O'Neale,815615,1015906,2018
Rudy Gay,8406000,10470275,2018
Rudy Gobert,21224719,26436907,2018
Russell Westbrook,28299399,35248928,2018
Ryan Anderson,19578455,24386368,2018
Ryan Arcidiacono,77250,96220,2018
Salah Mejri,1471382,1832711,2018
Sam Dekker,1794600,2235302,2018
Scotty Hopson,74158,92369,2018
Sean Kilpatrick,4774445,5946911,2018
Semi Ojeleye,1291892,1609144,2018
Serge Ibaka,20061729,24988320,2018
Seth Curry,3028410,3772101,2018
Shabazz Muhammad,1924755,2397419,2018
Shabazz Napier,2361359,2941241,2018
Shane Larkin,1524305,1898631,2018
Shaquille Harrison,230399,286978,2018
Shaun Livingston,7692308,9581320,2018
Sheldon Mac,1312611,1634951,2018
Shelvin Mack,6000000,7473429,2018
Sindarius Thornwell,815615,1015906,2018
Skal Labissiere,1312611,1634951,2018
Solomon Hill,12236535,15241480,2018
Spencer Dinwiddie,1524305,1898631,2018
Spencer Hawes,2007058,2499934,2018
Stanley Johnson,3097800,3858531,2018
Stephen Curry,34682550,43199600,2018
Sterling Brown,815615,1015906,2018
Steven Adams,22471911,27990374,2018
TJ Leaf,2028360,2526467,2018
TJ McConnell,1471382,1832711,2018
TJ Warren,3152930,3927200,2018
Taj Gibson,14000000,17438002,2018
Tarik Black,3290000,4097930,2018
Taurean Prince,2422560,3017472,2018
Terrance Ferguson,1785000,2223345,2018
Terrence Ross,10500000,13078502,2018
Terry Rozier,1988520,2476844,2018
Thabo Sefolosha,5250000,6539251,2018
Thaddeus Young,12921348,16094464,2018
Thomas Bryant,815615,1015906,2018
Thon Maker,3086784,3844810,2018
Tim Frazier,2000000,2491143,2018
Tim Hardaway Jr,16500000,20551931,2018
Tim Quarterman,96406,120080,2018
Timofey Mozgov,15280000,19032334,2018
Timothe Luwawu,1594590,1986176,2018
Tobias Harris,16000000,19929146,2018
Tomas Satoransky,3000000,3736714,2018
Tony Allen,1471382,1832711,2018
Tony Bradley,1414920,1762384,2018
Tony Parker,15453126,19247975,2018
Tony Snell,9821429,12233293,2018
Torrey Craig,77250,96220,2018
Travis Wear,304051,378717,2018
Treveon Graham,1312611,1634951,2018
Trevor Ariza,7400000,9217230,2018
Trevor Booker,9571137,11921536,2018
Trey Burke,784160,976727,2018
Trey Lyles,2441400,3040938,2018
Trey McKinney-Jones,46079,57394,2018
Tristan Thompson,16400000,20427374,2018
Troy Daniels,3408520,4245555,2018
Troy Williams,1842176,2294561,2018
Ty Lawson,119009,148234,2018
Tyler Cavanaugh,77250,96220,2018
Tyler Dorsey,815615,1015906,2018
Tyler Ennis,1524305,1898631,2018
Tyler Johnson,5821260,7250796,2018
Tyler Lydon,1579440,1967305,2018
Tyler Ulis,1312611,1634951,2018
Tyler Zeller,1709538,2129352,2018
Tyreke Evans,3290000,4097930,2018
Tyrone Wallace,77250,96220,2018
Tyson Chandler,13000000,16192431,2018
Tyus Jones,1471382,1832711,2018
Udonis Haslem,2328652,2900502,2018
VJ Beachem,50000,62278,2018
Vander Blue,77250,96220,2018
Victor Oladipo,21000000,26157004,2018
Vince Carter,8000000,9964573,2018
Vince Hunter,77250,96220,2018
Wade Baldwin,2254292,2807881,2018
Walter Lemon Jr,92159,114790,2018
Wayne Ellington,6270000,7809734,2018
Wayne Selden,1312611,1634951,2018
Wesley Iwundu,1050000,1307850,2018
Wesley Johnson,5881260,7325530,2018
Wesley Matthews,17884175,22276021,2018
Will Barton,3533333,4401019,2018
Willie Cauley-Stein,3704160,4613796,2018
Willie Reed,1471382,1832711,2018
Willy Hernangomez,1435750,1788329,2018
Wilson Chandler,12016854,14967852,2018
Xavier Munford,77250,96220,2018
Xavier Silas,74158,92369,2018
Yakuba Ouattara,77250,96220,2018
Yogi Ferrell,1312611,1634951,2018
Zach Collins,3057240,3808011,2018
Zach LaVine,3202217,3988590,2018
Zach Randolph,12307692,15330112,2018
Zaza Pachulia,3477600,4331599,2018
Zhou Qi,815615,1015906,2018
