Player,income,adj_income,season
Edmond Sumner,2000000,2382333,2020
Elfrid Payton,8000000,9529333,2020
Elie Okobo,1416852,1687706,2020
Emmanuel Mudiay,1737145,2069229,2020
Enes Kanter,4767000,5678291,2020
Eric Bledsoe,15625000,18611978,2020
Eric Gordon,14057730,16745099,2020
Eric Paschall,898310,1070036,2020
Ersan Ilyasova,7000000,8338166,2020
Evan Fournier,17150000,20428508,2020
Evan Turner,18606556,22163509,2020
Frank Jackson,1618520,1927927,2020
Frank Kaminsky,4767000,5678291,2020
Frank Mason,79568,94778,2020
Frank Ntilikina,4855800,5784067,2020
Fred VanVleet,9346153,11132825,2020
Furkan Korkmaz,1620564,1930361,2020
Gabe Vincent,79568,94778,2020
Garrett Temple,4767000,5678291,2020
Garrison Mathews,79568,94778,2020
Gary Clark,718765,856168,2020
Gary Harris,18189286,21666470,2020
Gary Payton II,1052909,1254190,2020
Gary Trent Jr,1416852,1687706,2020
George Hill,10133907,12071172,2020
Georges Niang,1645357,1959894,2020
Giannis Antetokounmpo,25842697,30782958,2020
Glenn Robinson III,1882867,2242808,2020
Goga Bitadze,2816760,3355230,2020
Goran Dragic,19217900,22891721,2020
Gordon Hayward,32700690,38951971,2020
Gorgui Dieng,16229213,19331697,2020
Grant Williams,2379840,2834786,2020
Grayson Allen,2429400,2893820,2020
Hamidou Diallo,1416852,1687706,2020
Harrison Barnes,24147727,28763967,2020
Harry Giles,2578800,3071780,2020
Hassan Whiteside,27093018,32272299,2020
Ian Mahinmi,15450051,18403585,2020
Ignas Brazdeikis,898310,1070036,2020
Isaac Bonga,1416852,1687706,2020
Isaiah Roby,1500000,1786749,2020
Ishmael Smith,6000000,7146999,2020
Ivica Zubac,6481482,7720525,2020
JJ Redick,13486300,16064430,2020
JP Macura,106181,126479,2020
JR Smith,1746470,2080336,2020
Ja Morant,8730240,10399170,2020
JaKarr Sampson,1737145,2069229,2020
JaMychal Green,4767000,5678291,2020
JaVale McGee,4000000,4764666,2020
Jabari Parker,6500000,7742583,2020
Jacob Evans,1925880,2294044,2020
Jae Crowder,7815533,9309602,2020
Jahlil Okafor,1702486,2027944,2020
Jake Layman,3581986,4266742,2020
Jakob Poeltl,3754885,4472693,2020
Jalen Brunson,1416852,1687706,2020
Jalen Lecque,898310,1070036,2020
Jalen McDaniels,898310,1070036,2020
Jamal Crawford,289803,345203,2020
Jamal Murray,4444746,5294433,2020
James Ennis,1882867,2242808,2020
James Harden,38199000,45501374,2020
James Johnson,15349400,18283693,2020
Jared Dudley,2564753,3055048,2020
Jared Harper,79568,94778,2020
Jaren Jackson Jr,6927480,8251783,2020
Jarred Vanderbilt,1416852,1687706,2020
Jarrell Brantley,79568,94778,2020
Jarrett Allen,2376840,2831212,2020
Jarrett Culver,5813640,6925014,2020
Javonte Green,898310,1070036,2020
Jaxson Hayes,4862040,5791499,2020
Jaylen Adams,163356,194584,2020
Jaylen Brown,6534829,7784070,2020
Jaylen Hoard,79568,94778,2020
Jaylen Nowell,1400000,1667633,2020
Jayson Tatum,7830000,9326834,2020
Jeff Green,840427,1001088,2020
Jeff Teague,19000000,22632166,2020
Jerami Grant,9346153,11132825,2020
Jeremiah Martin,79568,94778,2020
Jeremy Lamb,10500000,12507249,2020
Jerian Grant,196288,233811,2020
Jerome Robinson,3567720,4249749,2020
Jevon Carter,1416852,1687706,2020
Jimmy Butler,32742000,39001178,2020
Joakim Noah,381360,454263,2020
Joe Chealey,163356,194584,2020
Joe Harris,7666667,9132278,2020
Joe Ingles,11454546,13644273,2020
Joel Embiid,27504630,32762598,2020
John Collins,2686560,3200140,2020
John Henson,9732396,11592905,2020
John Konchar,79568,94778,2020
John Wall,38199000,45501374,2020
Johnathan Motley,79568,94778,2020
Johnathan Williams,161245,192069,2020
Jonah Bolden,89846,107021,2020
Jonas Valanciunas,16000000,19058666,2020
Jonathan Isaac,5806440,6916437,2020
Jontay Porter,197933,235771,2020
Jordan Bell,250000,297791,2020
Jordan Bone,79568,94778,2020
Jordan Clarkson,13437500,16006301,2020
Jordan McLaughlin,79568,94778,2020
Jordan McRae,1254933,1494834,2020
Jordan Poole,1964760,2340356,2020
Jose Juan Barea,2564753,3055048,2020
Josh Gray,79568,94778,2020
Josh Hart,1934160,2303906,2020
Josh Jackson,7059480,8409017,2020
Josh Okogie,2530680,3014461,2020
Josh Reaves,79568,94778,2020
Josh Richardson,10116576,12050527,2020
Jrue Holiday,26131111,31126508,2020
Juan Hernangomez,3321029,3955898,2020
Juan Toscano-Anderson,350189,417133,2020
Julius Randle,18000000,21440999,2020
Justin Holiday,4767000,5678291,2020
Justin Jackson,3280920,3908122,2020
Justin James,898310,1070036,2020
Justin Patton,483115,575470,2020
Justin Wright-Foreman,79568,94778,2020
Justise Winslow,13000000,15485166,2020
Jusuf Nurkic,12000000,14293999,2020
Juwan Morgan,746054,888674,2020
KZ Okpala,898310,1070036,2020
Karl-Anthony Towns,27285000,32500982,2020
Kawhi Leonard,32742000,39001178,2020
Keita Bates-Diop,1416852,1687706,2020
Kelan Martin,79568,94778,2020
Keldon Johnson,1950600,2323489,2020
Kelly Olynyk,12667885,15089562,2020
Kelly Oubre,15625000,18611978,2020
Kemba Walker,32742000,39001178,2020
Kendrick Nunn,1416852,1687706,2020
Kenny Wooten,79568,94778,2020
Kenrich Williams,1416852,1687706,2020
Kent Bazemore,19269663,22953379,2020
Kentavious Caldwell-Pope,8139282,9695241,2020
Kevin Durant,37199000,44310208,2020
Kevin Hervey,79568,94778,2020
Kevin Huerter,2636280,3140248,2020
Kevin Knox,4380120,5217452,2020
Kevin Love,28942830,34475733,2020
Kevin Porter,1290960,1537748,2020
Kevon Looney,4464286,5317708,2020
Khem Birch,3000000,3573499,2020
Khris Middleton,30603448,36453806,2020
Khyri Thomas,1416852,1687706,2020
Klay Thompson,32742000,39001178,2020
Kobi Simmons,79568,94778,2020
Kostas Antetokounmpo,79568,94778,2020
Kris Dunn,5348007,6370367,2020
Kristaps Porzingis,27285000,32500982,2020
Ky Bowman,350189,417133,2020
Kyle Alexander,79568,94778,2020
Kyle Anderson,9073050,10807514,2020
Kyle Guy,79568,94778,2020
Kyle Korver,2564753,3055048,2020
Kyle Kuzma,1974600,2352077,2020
Kyle Lowry,33296296,39661437,2020
Kyle O'Quinn,2174318,2589975,2020
Kyrie Irving,31742000,37810011,2020
LaMarcus Aldridge,26000000,30970332,2020
Landry Shamet,1995120,2376520,2020
Langston Galloway,7333333,8735221,2020
Larry Nance Jr,12727273,15160303,2020
Lauri Markkanen,5300400,6313659,2020
LeBron James,37436858,44593536,2020
Lonnie Walker,2764200,3292622,2020
Lonzo Ball,8719320,10386163,2020
Louis King,79568,94778,2020
Louis Williams,8000000,9529333,2020
Luguentz Dort,155647,185401,2020
Luka Doncic,7683360,9152162,2020
Luka Samanic,2689920,3204143,2020
Luke Kennard,3827160,4558785,2020
Luke Kornet,2250000,2680124,2020
Luol Deng,5000000,5955833,2020
Malcolm Brogdon,20000000,23823333,2020
Malcolm Miller,1588231,1891847,2020
Malik Beasley,2731713,3253925,2020
Malik Monk,4028400,4798495,2020
Malik Newman,65978,78590,2020
Marc Gasol,25595700,30488744,2020
Marco Belinelli,5846154,6963743,2020
Marcus Morris,15000000,17867499,2020
Marcus Smart,12553571,14953395,2020
Marial Shayok,79568,94778,2020
Mario Hezonja,1737145,2069229,2020
Markelle Fultz,9745200,11608157,2020
Markieff Morris,2259887,2691902,2020
Marko Guduric,2625000,3126812,2020
Marvin Bagley,8556120,10191764,2020
Marvin Williams,604278,719795,2020
Mason Plumlee,14041096,16725285,2020
Matisse Thybulle,2582160,3075782,2020
Matt Mooney,79568,94778,2020
Matt Thomas,898310,1070036,2020
Matthew Dellavedova,9607500,11444133,2020
Max Strus,79568,94778,2020
Maxi Kleber,8000000,9529333,2020
Melvin Frazier,1416852,1687706,2020
Meyers Leonard,11286515,13444120,2020
Mfiondu Kabengele,1977000,2354936,2020
Michael Carter-Williams,2028594,2416393,2020
Michael Frazier,79568,94778,2020
Michael Kidd-Gilchrist,595122,708889,2020
Michael Porter,3389400,4037340,2020
Mikal Bridges,4161000,4956444,2020
Mike Conley,32511623,38726761,2020
Mike Muscala,2028594,2416393,2020
Mike Scott,4767000,5678291,2020
Miles Bridges,3755400,4473307,2020
Mitchell Robinson,1559712,1857876,2020
Miye Oni,898310,1070036,2020
Mo Bamba,5697600,6786791,2020
Moe Harkless,11011234,13116214,2020
Monte Morris,1588231,1891847,2020
Montrezl Harrell,6000000,7146999,2020
Moritz Wagner,2063520,2457996,2020
Moses Brown,79568,94778,2020
Mychal Mulder,187782,223679,2020
Myles Turner,18000000,21440999,2020
Nassir Little,2105520,2508025,2020
Naz Long,79568,94778,2020
Naz Reid,898310,1070036,2020
Nemanja Bjelica,6825000,8129712,2020
Nerlens Noel,1882867,2242808,2020
Nickeil Alexander-Walker,2964840,3531618,2020
Nicolas Batum,25565217,30452433,2020
Nicolas Claxton,898310,1070036,2020
Nicolo Melli,4102564,4886837,2020
Nigel Williams-Goss,1500000,1786749,2020
Nikola Jokic,27504630,32762598,2020
Nikola Vucevic,28000000,33352666,2020
Noah Vonleh,2000000,2382333,2020
Norman Powell,10116576,12050527,2020
Norvel Pelle,350189,417133,2020
OG Anunoby,2281800,2718004,2020
Omari Spellman,1897800,2260596,2020
Oshae Brissett,129568,154337,2020
Otto Porter,27250576,32459977,2020
PJ Dozier,183115,218120,2020
PJ Tucker,8349039,9945096,2020
PJ Washington,3831840,4564360,2020
Pascal Siakam,2351838,2801430,2020
Pat Connaughton,1723050,2052439,2020
Patrick Beverley,12345680,14705762,2020
Patrick McCaw,4000000,4764666,2020
Patrick Mills,12678571,15102290,2020
Patrick Patterson,2331593,2777315,2020
Paul George,33005556,39315117,2020
Paul Millsap,30350000,36151907,2020
Paul Watson,79568,94778,2020
Quinn Cook,3000000,3573499,2020
Quinndary Weatherspoon,79568,94778,2020
RJ Barrett,7839960,9338698,2020
Rajon Rondo,2564753,3055048,2020
Raul Neto,1737145,2069229,2020
Rayjon Tucker,578573,689176,2020
Raymond Spalding,79568,94778,2020
Reggie Bullock,4000000,4764666,2020
Reggie Jackson,512721,610736,2020
Richaun Holmes,4767000,5678291,2020
Ricky Rubio,16200000,19296899,2020
Robert Covington,11301219,13461635,2020
Robert Williams,1937520,2307909,2020
Robin Lopez,4767000,5678291,2020
Rodions Kurucs,1699236,2024073,2020
Rodney Hood,5718000,6811090,2020
Rodney McGruder,4807693,5726763,2020
Romeo Langford,3458400,4119530,2020
Rondae Hollis-Jefferson,2500000,2977916,2020
Royce O'Neale,1618520,1927927,2020
Rudy Gay,14500000,17271916,2020
Rudy Gobert,25258427,30086995,2020
Rui Hachimura,4469160,5323514,2020
Russell Westbrook,38506482,45867637,2020
Ryan Arcidiacono,3000000,3573499,2020
Ryan Broekhoff,1416852,1687706,2020
Sekou Doumbouya,3285120,3913125,2020
Semi Ojeleye,1618520,1927927,2020
Serge Ibaka,23271604,27720358,2020
Seth Curry,7461380,8887747,2020
Shabazz Napier,1845301,2198061,2020
Shai Gilgeous-Alexander,3952920,4708586,2020
Shake Milton,1445697,1722066,2020
Shaquille Harrison,1620564,1930361,2020
Sheldon Mac,91557,109059,2020
Sindarius Thornwell,183115,218120,2020
Skal Labissiere,2338846,2785955,2020
Solomon Hill,13290395,15831075,2020
Spencer Dinwiddie,10605600,12633037,2020
Stanley Johnson,3623000,4315596,2020
Stephen Curry,40231758,47922728,2020
Sterling Brown,1618520,1927927,2020
Steven Adams,25842697,30782958,2020
Sviatoslav Mykhailiuk,1416852,1687706,2020
TJ Leaf,2813280,3351085,2020
TJ McConnell,3500000,4169083,2020
TJ Warren,11060000,13174303,2020
Tacko Fall,79568,94778,2020
Taj Gibson,9000000,10720499,2020
Talen Horton-Tucker,898310,1070036,2020
Tariq Owens,79568,94778,2020
Taurean Prince,3481985,4147624,2020
Terance Mann,1000000,1191166,2020
Terence Davis,898310,1070036,2020
Terrance Ferguson,2475840,2949138,2020
Terrence Ross,12500000,14889583,2020
Terry Rozier,19894737,23697947,2020
Thabo Sefolosha,2564753,3055048,2020
Thaddeus Young,12900000,15366049,2020
Thanasis Antetokounmpo,1445697,1722066,2020
Theo Pinson,1445697,1722066,2020
Thomas Bryant,8000000,9529333,2020
Thon Maker,3569643,4252039,2020
Tim Hardaway Jr,20025127,23853263,2020
Timothe Luwawu,837583,997700,2020
Tobias Harris,32742000,39001178,2020
Tomas Satoransky,10000000,11911666,2020
Tony Bradley,1962360,2337497,2020
Tony Snell,11392857,13570791,2020
Torrey Craig,2000000,2382333,2020
Trae Young,6273000,7472188,2020
Tremont Waters,79568,94778,2020
Treveon Graham,1645357,1959894,2020
Trevor Ariza,12200000,14532233,2020
Trey Burke,229220,273039,2020
Trey Lyles,5500000,6551416,2020
Tristan Thompson,18539130,22083193,2020
Troy Brown,3219480,3834937,2020
Troy Daniels,458439,546077,2020
Ty Jerome,2193480,2612800,2020
Tyler Cook,79568,94778,2020
Tyler Herro,3640200,4336084,2020
Tyler Johnson,183115,218120,2020
Tyler Zeller,245686,292652,2020
Tyson Chandler,2564753,3055048,2020
Tyus Jones,10116000,12049841,2020
Udonis Haslem,2564753,3055048,2020
Vic Law,79568,94778,2020
Victor Oladipo,21000000,25014499,2020
Vince Carter,2564753,3055048,2020
Vincent Poirier,2505793,2984817,2020
Vlatko Cancar,898310,1070036,2020
Wayne Ellington,8000000,9529333,2020
Wendell Carter,5201400,6195734,2020
Wenyen Gabriel,1445697,1722066,2020
Wesley Iwundu,1618520,1927927,2020
Wesley Matthews,2564753,3055048,2020
Will Barton,12776786,15219281,2020
William Howard,79568,94778,2020
Willie Cauley-Stein,2177483,2593745,2020
Willy Hernangomez,1676735,1997270,2020
Wilson Chandler,2564753,3055048,2020
Yogi Ferrell,3150000,3752174,2020
Yuta Watanabe,79568,94778,2020
Zach Collins,4240200,5050784,2020
Zach LaVine,19500000,23227749,2020
Zhaire Smith,3058800,3643540,2020
Zion Williamson,9757440,11622737,2020
Zylan Cheatham,79568,94778,2020
