Player,income,adj_income,season
Deron Williams,19754465,25288198,2015
Derrick Favors,12950000,16577627,2015
Derrick Rose,18862876,24146852,2015
Derrick Williams,6679866,8551068,2015
Devin Harris,3878896,4965474,2015
Devyn Marble,884879,1132756,2015
Dewayne Dedmon,816482,1045199,2015
Dion Waiters,4062000,5199870,2015
Dirk Nowitzki,7974482,10208339,2015
Donald Sloan,948163,1213767,2015
Donatas Motiejunas,1483920,1899604,2015
Dorell Wright,3145000,4025995,2015
Doug McDermott,2277960,2916075,2015
Draymond Green,915243,1171626,2015
Drew Gooden,8128490,10405488,2015
Drew Gordon,73657,94290,2015
Dwight Buycks,48028,61481,2015
Dwight Howard,21436271,27441121,2015
Dwight Powell,507336,649453,2015
Dwyane Wade,15000000,19201885,2015
E'Twaun Moore,948163,1213767,2015
Earl Barron,390063,499329,2015
Earl Clark,125104,160148,2015
Ed Davis,981084,1255910,2015
Ekpe Udoh,981084,1255910,2015
Elfrid Payton,2397840,3069536,2015
Elijah Millsap,301417,385851,2015
Elliot Williams,161511,206754,2015
Elton Brand,2000000,2560251,2015
Enes Kanter,6008106,7691130,2015
Eric Bledsoe,13000000,16641634,2015
Eric Gordon,14898938,19072513,2015
Eric Maynor,2106720,2696866,2015
Eric Moreland,507336,649453,2015
Erick Green,507336,649453,2015
Ersan Ilyasova,7900000,10112993,2015
Evan Fournier,1483920,1899604,2015
Evan Turner,3278000,4196252,2015
Festus Ezeli,1112880,1424626,2015
Francisco Garcia,1316809,1685681,2015
Furkan Aldemir,2810305,3597543,2015
Gal Mekel,888524,1137421,2015
Garrett Temple,981084,1255910,2015
Gary Harris,1519200,1944766,2015
Gary Neal,3250000,4160408,2015
George Hill,8000000,10241005,2015
Gerald Green,3500000,4480439,2015
Gerald Henderson,6000000,7680754,2015
Gerald Wallace,10105855,12936764,2015
Giannis Antetokounmpo,1873200,2397931,2015
Gigi Datome,1750000,2240219,2015
Glen Davis,7827985,10020804,2015
Glen Rice Jr,470677,602525,2015
Glenn Robinson III,507336,649453,2015
Goran Dragic,7500000,9600942,2015
Gordon Hayward,14746000,18876733,2015
Gorgui Dieng,1413480,1809432,2015
Grant Jerrett,816482,1045199,2015
Greg Monroe,5479933,7015003,2015
Greg Smith,948163,1213767,2015
Greg Stiemsma,981084,1255910,2015
Greivis Vasquez,6400000,8192804,2015
Harrison Barnes,3049920,3904280,2015
Hassan Whiteside,775191,992341,2015
Henry Sims,915243,1171626,2015
Henry Walker,311634,398930,2015
Hidayet Turkoglu,1448490,1854249,2015
Hollis Thompson,816482,1045199,2015
Ian Clark,816481,1045198,2015
Ian Mahinmi,4000000,5120502,2015
Iman Shumpert,2761113,3534571,2015
Isaiah Canaan,816482,1045199,2015
Isaiah Thomas,7238606,9266325,2015
Ishmael Smith,1838615,2353658,2015
JJ Hickson,5381750,6889316,2015
JJ Redick,6792500,8695253,2015
JR Smith,5982375,7658191,2015
JaKarr Sampson,507336,649453,2015
JaMychal Green,244712,313261,2015
JaVale McGee,11250000,14401414,2015
Jabari Brown,104450,133709,2015
Jabari Parker,4930560,6311736,2015
Jack Cooley,152199,194833,2015
Jae Crowder,915243,1171626,2015
Jamaal Franklin,864510,1106680,2015
Jamal Crawford,5450000,6976685,2015
Jameer Nelson,4750000,6080596,2015
James Ennis,507336,649453,2015
James Harden,14693906,18810046,2015
James Johnson,2500000,3200314,2015
James Jones,1448490,1854249,2015
James Michael McAdoo,259634,332364,2015
James Young,1674480,2143544,2015
Jannero Pargo,1448490,1854249,2015
Jared Dudley,4250000,5440534,2015
Jared Sullinger,1424520,1823564,2015
Jarell Eddie,29843,38202,2015
Jarnell Stokes,507336,649453,2015
Jarrett Jack,6300000,8064791,2015
Jarvis Varnado,75000,96009,2015
Jason Maxiell,1316809,1685681,2015
Jason Richardson,6601125,8450269,2015
Jason Smith,3278000,4196252,2015
Jason Terry,5450000,6976685,2015
Jason Thompson,6037500,7728758,2015
Jeff Adrien,1217698,1558805,2015
Jeff Ayres,1828750,2341029,2015
Jeff Green,9200000,11777156,2015
Jeff Teague,8000000,10241005,2015
Jeff Withey,816482,1045199,2015
Jeffery Taylor,915243,1171626,2015
Jerami Grant,884879,1132756,2015
Jerel McNeal,59686,76405,2015
Jeremy Evans,1795000,2297825,2015
Jeremy Lamb,2202000,2818836,2015
Jeremy Lin,14898938,19072513,2015
Jerome Jordan,816482,1045199,2015
Jerryd Bayless,3000000,3840377,2015
Jimmer Fredette,948163,1213767,2015
Jimmy Butler,2119214,2712860,2015
Joakim Noah,12700000,16257596,2015
Jodie Meeks,6000000,7680754,2015
Joe Harris,884879,1132756,2015
Joe Ingles,507336,649453,2015
Joe Johnson,23180790,29674325,2015
Joel Anthony,3800000,4864477,2015
Joel Embiid,4427640,5667935,2015
Joel Freeland,3100000,3968389,2015
Joey Dorsey,948163,1213767,2015
Joffrey Lauvergne,1790281,2291784,2015
John Henson,1987320,2544019,2015
John Jenkins,1312920,1680702,2015
John Lucas,491968,629780,2015
John Salmons,1000000,1280125,2015
John Wall,13701250,17539322,2015
Johnny O'Bryant,600000,768075,2015
Jon Leuer,967500,1238521,2015
Jonas Jerebko,4500000,5760565,2015
Jonas Valanciunas,3678360,4708763,2015
Jordan Adams,1344120,1720642,2015
Jordan Clarkson,507336,649453,2015
Jordan Farmar,2100000,2688263,2015
Jordan Hamilton,1232610,1577894,2015
Jordan Hill,9000000,11521131,2015
Jorge Gutierrez,960566,1229644,2015
Jose Calderon,7097191,9085296,2015
Jose Juan Barea,5822078,7452991,2015
Josh Childress,7317500,9367319,2015
Josh Davis,20000,25602,2015
Josh McRoberts,5305000,6791066,2015
Josh Smith,14945778,19132473,2015
Jrue Holiday,11000000,14081382,2015
Julius Randle,2997360,3836997,2015
Justin Hamilton,816482,1045199,2015
Justin Holiday,816482,1045199,2015
Jusuf Nurkic,1762680,2256451,2015
KJ McDaniels,507336,649453,2015
Kalin Lucas,173008,221470,2015
Kawhi Leonard,3053368,3908694,2015
Kelly Olynyk,2075760,2657233,2015
Kemba Walker,3452183,4419228,2015
Kendall Marshall,915243,1171626,2015
Kendrick Perkins,9588889,12274982,2015
Kenneth Faried,2373537,3038425,2015
Kent Bazemore,2000000,2560251,2015
Kentavious Caldwell-Pope,2772480,3549122,2015
Kenyon Martin,818049,1047205,2015
Kevin Durant,19997513,25599330,2015
Kevin Garnett,12000000,15361508,2015
Kevin Love,15719063,20122376,2015
Kevin Martin,6792500,8695253,2015
Kevin Seraphin,3898691,4990814,2015
Khris Middleton,915243,1171626,2015
Kirk Hinrich,2730000,3494743,2015
Klay Thompson,3075880,3937513,2015
Kobe Bryant,23500000,30082953,2015
Kosta Koufos,3000000,3840377,2015
Kostas Papanikolaou,4797664,6141612,2015
Kris Humphries,4250000,5440534,2015
Kyle Anderson,1093680,1400047,2015
Kyle Korver,6253521,8005292,2015
Kyle Lowry,12000000,15361508,2015
Kyle O'Quinn,915243,1171626,2015
Kyle Singler,1090000,1395337,2015
Kyrie Irving,7459924,9549640,2015
LaMarcus Aldridge,15200000,19457910,2015
Lance Stephenson,9000000,11521131,2015
Lance Thomas,937004,1199482,2015
Landry Fields,8500000,10881068,2015
Langston Galloway,295455,378219,2015
Larry Drew II,53716,68763,2015
Larry Sanders,11000000,14081382,2015
Lavoy Allen,948163,1213767,2015
LeBron James,20644400,26427427,2015
Leandro Barbosa,1448490,1854249,2015
Lester Hudson,111548,142795,2015
Lorenzo Brown,390082,499353,2015
Louis Amundson,1294868,1657593,2015
Louis Williams,5450000,6976685,2015
Luc Mbah a Moute,4382576,5610248,2015
Lucas Nogueira,1762680,2256451,2015
Luis Scola,4500000,5760565,2015
Luke Babbitt,981084,1255910,2015
Luke Ridnour,2750000,3520345,2015
Luol Deng,9714461,12435731,2015
Malcolm Lee,37686,48242,2015
Malcolm Thomas,713910,913894,2015
Manu Ginobili,7000000,8960879,2015
Marc Gasol,15829688,20263990,2015
Marcin Gortat,10434782,13357832,2015
Marco Belinelli,2873750,3678761,2015
Marcus Camby,8354416,10694702,2015
Marcus Morris,3105301,3975175,2015
Marcus Smart,3283320,4203062,2015
Marcus Thornton,8697500,11133893,2015
Mario Chalmers,4000000,5120502,2015
Markel Brown,507336,649453,2015
Markieff Morris,3153860,4037337,2015
Marquis Teague,1120920,1434918,2015
Marreese Speights,3657500,4682059,2015
Martell Webster,5381750,6889316,2015
Marvin Williams,7000000,8960879,2015
Mason Plumlee,1357080,1737232,2015
Matt Barnes,3396250,4347626,2015
Matt Bonner,1448490,1854249,2015
Matthew Dellavedova,816482,1045199,2015
Maurice Williams,3750000,4800471,2015
Metta World Peace,250000,320031,2015
Meyers Leonard,2317920,2967228,2015
Michael Beasley,330225,422729,2015
Michael Carter-Williams,2300040,2944340,2015
Michael Kidd-Gilchrist,5016960,6422339,2015
Mike Conley,8760000,11213901,2015
Mike Dunleavy,3000000,3840377,2015
Mike Miller,9332000,11946132,2015
Mike Muscala,816482,1045199,2015
Mike Scott,3333333,4267085,2015
Miles Plumlee,1169880,1497593,2015
Miroslav Raduljica,1596056,2043151,2015
Mirza Teletovic,3368100,4311591,2015
Mitch McGary,1400040,1792227,2015
Moe Harkless,1887840,2416672,2015
Monta Ellis,8720000,11162696,2015
Nate Robinson,2106720,2696866,2015
Nate Wolters,904854,1158326,2015
Nazr Mohammed,1448490,1854249,2015
Nemanja Nedovic,1104240,1413566,2015
Nenê,13000000,16641634,2015
Nerlens Noel,3315120,4243770,2015
Nick Calathes,816482,1045199,2015
Nick Collison,2242003,2870045,2015
Nick Johnson,507336,649453,2015
Nick Young,4994420,6393485,2015
Nicolas Batum,11390500,14581271,2015
Nik Stauskas,2745840,3515020,2015
Nikola Mirotic,5305000,6791066,2015
Nikola Pekovic,12100000,15489520,2015
Nikola Vucevic,2902757,3715893,2015
Noah Vonleh,2524200,3231293,2015
Norris Cole,2150188,2752510,2015
OJ Mayo,8000000,10241005,2015
Ognjen Kuzmic,816482,1045199,2015
Omer Asik,14898938,19072513,2015
Omri Casspi,1063384,1361265,2015
Otto Porter,4470480,5722776,2015
PJ Hairston,1149720,1471786,2015
PJ Tucker,5700000,7296716,2015
Pablo Prigioni,1662961,2128799,2015
Patric Young,507336,649453,2015
Patrick Beverley,915243,1171626,2015
Patrick Mills,3500000,4480439,2015
Patrick Patterson,5831326,7464830,2015
Pau Gasol,7128000,9124735,2015
Paul George,15800000,20225986,2015
Paul Millsap,9500000,12161194,2015
Paul Pierce,5305000,6791066,2015
Pero Antic,1250000,1600157,2015
Perry Jones,1129200,1445517,2015
Phil Pressey,816482,1045199,2015
Quincy Acy,915243,1171626,2015
Quincy Miller,398393,509992,2015
Quincy Pondexter,3146068,4027362,2015
Rajon Rondo,12909090,16525257,2015
Ramon Sessions,2077000,2658821,2015
Randy Foye,3000000,3840377,2015
Rasual Butler,1448490,1854249,2015
Ray McCallum,816482,1045199,2015
Raymond Felton,4360000,5581348,2015
Reggie Bullock,1200720,1537072,2015
Reggie Evans,1768654,2264099,2015
Reggie Jackson,2325680,2977162,2015
Reggie Williams,487905,624579,2015
Richard Jefferson,1448490,1854249,2015
Ricky Ledo,960566,1229644,2015
Ricky Rubio,5070686,6491115,2015
Robbie Hummel,880000,1126510,2015
Robert Covington,1000000,1280125,2015
Robert Sacre,915243,1171626,2015
Robin Lopez,5340229,6836164,2015
Rodney Hood,1290360,1651822,2015
Rodney Stuckey,1227985,1571975,2015
Ronnie Price,1316809,1685681,2015
Ronny Turiaf,1600000,2048201,2015
Roy Hibbert,14898938,19072513,2015
Rudy Gay,19317326,24728605,2015
Rudy Gobert,1127400,1443213,2015
Russ Smith,507336,649453,2015
Russell Westbrook,15719062,20122375,2015
Ryan Anderson,8491500,10870187,2015
Ryan Hollins,1310286,1677330,2015
Ryan Kelly,1650000,2112207,2015
Samuel Dalembert,1885755,2414003,2015
Sean Kilpatrick,29843,38202,2015
Sebastian Telfair,1316809,1685681,2015
Serge Ibaka,12250000,15681539,2015
Sergey Karasev,1533840,1963508,2015
Seth Curry,48028,61481,2015
Shabazz Muhammad,1971960,2524356,2015
Shabazz Napier,1238640,1585614,2015
Shane Larkin,1606080,2055984,2015
Shannon Brown,215811,276265,2015
Shaun Livingston,5305000,6791066,2015
Shavlik Randolph,1227985,1571975,2015
Shawn Marion,1448490,1854249,2015
Shawne Williams,1145685,1466619,2015
Shayne Whittington,507336,649453,2015
Shelvin Mack,2433333,3114972,2015
Sim Bhullar,35000,44804,2015
Solomon Hill,1302840,1667798,2015
Spencer Dinwiddie,700000,896087,2015
Spencer Hawes,5305000,6791066,2015
Stephen Curry,10629213,13606728,2015
Steve Blake,2100000,2688263,2015
Steve Nash,9701000,12418499,2015
Steve Novak,3445947,4411245,2015
Steven Adams,2184960,2797023,2015
TJ Warren,1953120,2500239,2015
Taj Gibson,8000000,10241005,2015
Tarik Black,507336,649453,2015
Tayshaun Prince,7707865,9867036,2015
Terrence Jones,1618680,2072113,2015
Terrence Ross,2793960,3576620,2015
Thabo Sefolosha,4000000,5120502,2015
Thaddeus Young,9160870,11727065,2015
Thomas Robinson,3678360,4708762,2015
Tiago Splitter,9250000,11841162,2015
Tim Duncan,10361446,13263953,2015
Tim Frazier,107435,137529,2015
Tim Hardaway Jr,1250640,1600976,2015
Timofey Mozgov,4650000,5952584,2015
Tobias Harris,2511432,3214948,2015
Toney Douglas,268973,344319,2015
Tony Allen,5000000,6400628,2015
Tony Mitchell,816482,1045199,2015
Tony Parker,12500000,16001571,2015
Tony Snell,1472400,1884857,2015
Tony Wroten,1210080,1549054,2015
Toure Murry,1000000,1280125,2015
Travis Outlaw,7000000,8960879,2015
Travis Wear,507336,649453,2015
Trevor Ariza,8600000,11009081,2015
Trevor Booker,5000000,6400628,2015
Trey Burke,2548560,3262477,2015
Tristan Thompson,5421233,6939859,2015
Troy Daniels,816482,1045199,2015
Ty Lawson,11595506,14843705,2015
Tyler Ennis,1590720,2036321,2015
Tyler Hansbrough,3326235,4257998,2015
Tyler Johnson,280526,359108,2015
Tyler Zeller,1703760,2181026,2015
Tyreke Evans,11265416,14421148,2015
Tyrus Thomas,9460664,12110838,2015
Tyson Chandler,14596888,18685851,2015
Udonis Haslem,2732000,3497303,2015
Vander Blue,48028,61481,2015
Victor Claver,1370000,1753772,2015
Victor Oladipo,4978200,6372721,2015
Vince Carter,3911981,5007827,2015
Vitor Faverani,2090000,2675462,2015
Wayne Ellington,1063384,1361265,2015
Wesley Johnson,981084,1255910,2015
Wesley Matthews,7245640,9275329,2015
Will Barton,915243,1171626,2015
Will Bynum,2915908,3732728,2015
Will Cherry,106567,136419,2015
Willie Green,1448490,1854249,2015
Wilson Chandler,6754913,8647137,2015
Xavier Henry,1082000,1385096,2015
Zach LaVine,2055840,2631733,2015
Zach Randolph,16500000,21122074,2015
Zaza Pachulia,5200000,6656653,2015
Zoran Dragic,1756500,2248540,2015
